%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 14 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.307615226257308e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943998e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.11191295335444153
%.likelihood.variance: 2.5247633697727623
%loglikelihood: -1296.5134007951065
%RMSE:1.800
%Pearson_correlation_coefficient:0.617,P-value:0.000
%Spearman_correlation_coefficient:0.630,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.2949,0.0633,0.0061,0.1027,0.3163,-0.7174,-0.7117,-0.002,0.9874,0.6048,0.6003,0.7155,-0.7436,0.9314,-0.0555,0.3948,0.9638,0.3467,-0.7598,0.2252,1.4664,-0.6251,1.3142
1a30,-1.9538,0.0839,-2.0939,-0.0927,-0.3595,-2.0079,-0.3936,3.3306,-1.2424,0.0039,0.1864,0.4038,-0.2469,0.9608,0.0703,0.8765,1.6126,0.8916,-0.7598,0.6564,-0.3563,-0.6251,-0.6793
1a69,-0.7106,0.0254,-1.0939,-0.3272,-0.6043,-0.8278,-1.1828,-0.481,-0.5458,-0.0507,-0.2032,-0.1293,0.3959,-0.772,-0.0751,-1.2764,0.2368,0.0743,-0.2075,0.2252,-0.891,-0.383,-0.0148
1abf,-1.4587,0.0352,-0.9739,-1.0222,-1.2316,-0.8259,-0.8927,0.4339,-1.2424,-0.8974,0.7311,-1.9343,1.5719,-0.838,-0.0033,-1.0808,0.2455,0.0743,-0.7598,-0.6373,-0.891,-0.6251,-0.6793
1ai5,-1.5783,0.0344,-2.6739,-0.9476,-1.1119,-0.1742,-0.9472,0.4405,-0.0006,-1.1159,-0.9516,-0.7667,0.3228,0.9568,-0.6061,0.0163,-0.7552,-0.7431,-0.7598,-0.6373,-0.4195,-0.6251,-0.6793
1ajp,-1.5337,0.0220,-4.1639,-1.0783,-1.1668,-0.3298,-0.4153,0.4082,-0.5041,-1.1979,-0.8955,-0.7398,0.4689,0.9567,-0.7122,-0.294,-0.0857,-0.1982,-0.7598,-0.8529,-0.891,-0.383,-0.6793
1ajq,-1.2745,0.0191,-2.0839,-1.3655,-1.307,-0.1261,-0.7002,0.093,-0.5469,-1.2525,-0.5825,-0.883,1.1117,0.9564,-0.5795,-0.3266,-0.7552,-0.7431,-0.7598,-1.2841,-0.6552,-0.6251,-0.6793
1apw,0.2113,0.1753,1.6061,0.5465,0.4874,0.3583,0.0852,4.7818,-1.2424,0.5501,1.0686,1.7328,0.038,-0.8771,-0.1916,1.6416,0.3225,0.0743,-0.7598,0.2252,1.2476,-0.6251,-0.6793
1avn,-2.0510,0.0448,-2.4939,-1.9079,-1.2363,-0.3912,-1.1828,0.1835,-0.6761,-2.0719,-1.0248,-2.0628,1.1117,-1.174,-0.5909,-0.2781,-0.7035,-1.288,-0.2075,-1.0685,-0.891,-0.383,0.6497
1ax0,-1.3933,0.0275,-3.2639,-1.0456,-1.0202,-1.1028,-1.1828,0.5628,-1.2424,-0.9521,0.188,-0.1987,1.1847,-0.772,-0.3452,-0.7547,0.5934,0.3467,-0.7598,-0.206,-0.891,-0.383,-0.0148
1axz,-2.0631,0.0330,-3.1939,-1.3022,-1.2272,-1.1478,-1.1828,0.4478,-1.2424,-1.1159,0.1465,-1.9171,1.5427,-0.772,-0.5007,-1.2764,0.5802,0.3467,-0.7598,-0.4217,-0.891,-0.383,-0.6793
1b11,-0.1390,0.0434,0.9961,0.1957,0.4578,0.5383,0.0978,-0.0029,0.9874,-0.6516,0.3272,0.8603,-0.7582,-0.2065,-0.2111,-0.4937,0.285,0.0743,-0.2285,0.0096,2.0011,-0.6251,-0.6793
1b39,-0.5627,0.0701,0.5261,0.7424,0.107,-0.1001,-1.1828,-0.593,-0.8495,0.9052,0.798,-0.1602,0.1621,1.382,0.9999,-1.2764,-0.0493,2.2538,2.9206,2.1658,-0.891,-0.383,-0.6793
1b7h,1.7292,0.1672,1.6261,0.7882,0.1241,-1.288,0.4362,3.942,-1.2424,1.2876,1.771,0.7625,0.4689,0.9356,0.5607,0.3965,1.0637,-0.1982,-0.7598,0.2252,-0.1264,5.1844,-0.0148
1b8o,0.1130,0.0267,4.2461,-0.2165,-0.4825,-1.0935,-1.1828,-0.342,-0.3575,-0.1327,0.3911,-0.0417,0.447,-0.8106,-0.4441,-0.9827,0.6,-0.1982,-0.2075,0.0096,-0.891,1.0694,0.6497
1b9j,1.8103,0.1668,-0.4339,0.7978,0.1071,-1.3331,0.6857,4.0039,-1.2424,1.2603,2.0083,0.7858,0.4689,0.9356,0.4844,0.3965,1.0637,-0.1982,-0.7598,0.2252,-0.3563,4.9423,-0.0148
1bcu,-0.9971,0.0302,-3.1139,-0.9084,-0.6842,0.6606,0.0964,-0.3393,0.0757,-1.1979,-1.0985,-1.7424,0.0453,-0.7156,-0.8748,-0.2226,-0.6544,-1.288,-0.2075,-1.0685,-0.4195,-0.6251,-0.6793
1bma,0.5372,0.0366,-1.8039,0.3502,0.7067,1.2768,0.3333,0.3077,0.7991,0.6321,-0.5062,0.9743,-0.7655,0.0813,-0.1543,0.3025,-0.7081,-0.4706,-0.2509,-0.206,1.8285,-0.6251,-0.0148
1bra,-1.6696,0.0574,-4.5739,-1.3822,-1.205,-0.4047,-0.6711,0.3736,-0.1275,-1.2252,-1.3169,-2.0546,0.7611,-1.7896,-0.5421,-1.2764,-1.4039,-1.288,-0.7598,-1.2841,-0.1837,-0.6251,1.3142
1bxo,1.1103,0.0658,3.6061,1.7265,1.3435,0.6727,0.3068,0.5368,-0.1424,2.107,0.7269,1.2046,-0.7947,0.0413,0.097,1.5307,0.2982,1.164,0.7833,1.0877,1.6559,-0.6251,-0.6793
1c84,-1.1513,0.0259,-1.3939,-0.649,-0.7055,-0.486,-0.215,-0.0278,0.0608,-0.0781,0.1991,-0.4497,-0.393,0.9006,0.0566,-1.0117,0.2415,0.0743,-0.7598,-0.4217,0.052,-0.1409,-0.0148
