%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 15 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.406099295236559e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944140e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.076556928481629
%.likelihood.variance: 2.4104842897774983
%loglikelihood: -2025.360950603946
%RMSE:1.808
%Pearson_correlation_coefficient:0.631,P-value:0.000
%Spearman_correlation_coefficient:0.650,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.0454,0.0412,-0.1299,0.0999,0.367,-0.6727,-0.7075,-0.0121,0.9757,0.5956,0.5912,0.7722,-0.8154,0.9617,-0.0016,0.4525,0.8463,0.3174,-0.7757,0.2368,1.5071,-0.6374,1.3945
1a30,-1.5358,0.0588,-2.2299,-0.0944,-0.3609,-1.9019,-0.3808,3.4019,-1.2578,0.0109,0.1779,0.4647,-0.2856,0.9911,0.1849,0.9517,1.4256,0.8286,-0.7757,0.6697,-0.3496,-0.6374,-0.7041
1a69,-0.8469,0.0147,-1.2299,-0.3275,-0.6245,-0.7778,-1.1914,-0.5028,-0.5601,-0.0423,-0.2111,-0.061,0.4,-0.7428,-0.0306,-1.279,0.1973,0.0618,-0.2079,0.2368,-0.8942,-0.405,-0.0046
1abf,-1.3225,0.0191,-1.1099,-1.0184,-1.3003,-0.776,-0.8934,0.4344,-1.2578,-0.8662,0.7217,-1.8409,1.6545,-0.8088,0.0758,-1.0763,0.205,0.0618,-0.7757,-0.6291,-0.8942,-0.6374,-0.7041
1ai5,-1.4184,0.0227,-2.8099,-0.9442,-1.1713,-0.1551,-0.9495,0.4412,-0.014,-1.0788,-0.9584,-0.6895,0.3221,0.9871,-0.818,0.0604,-0.6885,-0.705,-0.7757,-0.6291,-0.4139,-0.6374,-0.7041
1ajp,-1.3507,0.0147,-4.2999,-1.0741,-1.2305,-0.3034,-0.4031,0.4082,-0.5183,-1.1585,-0.9024,-0.663,0.478,0.987,-0.9754,-0.2611,-0.0907,-0.1938,-0.7757,-0.8455,-0.8942,-0.405,-0.7041
1ajq,-1.1293,0.0134,-2.2199,-1.3596,-1.3815,-0.1094,-0.6957,0.0853,-0.5612,-1.2117,-0.5898,-0.8042,1.1636,0.9867,-0.7786,-0.2949,-0.6885,-0.705,-0.7757,-1.2785,-0.6541,-0.6374,-0.7041
1apw,0.4835,0.1079,1.4701,0.5411,0.5514,0.3521,0.111,4.8885,-1.2578,0.5425,1.0587,1.7754,0.0183,-0.848,-0.2034,1.7444,0.2738,0.0618,-0.7757,0.2368,1.2842,-0.6374,-0.7041
1avn,-1.5708,0.0270,-2.6299,-1.8989,-1.3054,-0.3619,-1.1914,0.1779,-0.6906,-2.009,-1.0314,-1.9677,1.1636,-1.145,-0.7955,-0.2446,-0.6423,-1.2162,-0.2079,-1.062,-0.8942,-0.405,0.695
1ax0,-1.2890,0.0147,-3.3999,-1.0417,-1.0726,-1.0397,-1.1914,0.5665,-1.2578,-0.9193,0.1795,-0.1294,1.2415,-0.7428,-0.4312,-0.7385,0.5156,0.3174,-0.7757,-0.1961,-0.8942,-0.405,-0.0046
