%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 14 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.380726717181376e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944096e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.09350134236335997
%.likelihood.variance: 2.253869190116379
%loglikelihood: -1854.1299717217798
%RMSE:1.772
%Pearson_correlation_coefficient:0.630,P-value:0.000
%Spearman_correlation_coefficient:0.650,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.4360,0.0409,-0.0085,0.1398,0.3764,-0.6664,-0.724,-0.0113,0.9595,0.6663,0.6488,0.7139,-0.7871,0.9639,0.0028,0.4492,0.8627,0.3676,-0.8566,0.273,1.5215,-0.6248,1.4084
1a30,-1.6774,0.0617,-2.1085,-0.059,-0.3376,-1.9138,-0.3892,3.5189,-1.2378,0.0477,0.2205,0.4027,-0.2791,0.9927,0.197,0.9494,1.4338,0.9066,-0.8566,0.7294,-0.3213,-0.6248,-0.7266
1a69,-0.7407,0.0150,-1.1085,-0.2974,-0.5961,-0.7731,-1.2197,-0.5187,-0.5514,-0.0085,-0.1827,-0.1296,0.3783,-0.7021,-0.0273,-1.2864,0.2229,0.0981,-0.2374,0.273,-0.8618,-0.3924,-0.0149
1abf,-1.6068,0.0221,-0.9885,-1.0043,-1.2589,-0.7712,-0.9144,0.4504,-1.2378,-0.8801,0.7841,-1.9316,1.5811,-0.7666,0.0834,-1.0832,0.2305,0.0981,-0.8566,-0.6399,-0.8618,-0.6248,-0.7266
1ai5,-1.7018,0.0245,-2.6885,-0.9285,-1.1325,-0.1412,-0.9718,0.4574,-0.0141,-1.105,-0.9572,-0.7659,0.3036,0.9887,-0.8472,0.0561,-0.6503,-0.7104,-0.8566,-0.6399,-0.3851,-0.6248,-0.7266
1ajp,-1.6691,0.0154,-4.1785,-1.0614,-1.1905,-0.2916,-0.4121,0.4233,-0.5103,-1.1894,-0.8992,-0.7391,0.4531,0.9887,-1.0111,-0.2661,-0.061,-0.1714,-0.8566,-0.8681,-0.8618,-0.3924,-0.7266
1ajq,-1.5615,0.0136,-2.0985,-1.3535,-1.3386,-0.0947,-0.7119,0.0894,-0.5524,-1.2456,-0.5752,-0.882,1.1105,0.9884,-0.8061,-0.3,-0.6503,-0.7104,-0.8566,-1.3246,-0.6234,-0.6248,-0.7266
1apw,0.7934,0.1245,1.5915,0.5912,0.5572,0.3736,0.1146,5.0561,-1.2378,0.6101,1.1334,1.7296,0.0123,-0.805,-0.2073,1.744,0.2983,0.0981,-0.8566,0.273,1.3003,-0.6248,-0.7266
1avn,-2.0324,0.0294,-2.5085,-1.9052,-1.2639,-0.351,-1.2197,0.1852,-0.6798,-2.0891,-1.0329,-2.06,1.1105,-1.0953,-0.8237,-0.2496,-0.6048,-1.2494,-0.2374,-1.0964,-0.8618,-0.3924,0.6967
1ax0,-1.4079,0.0162,-3.2785,-1.0282,-1.0356,-1.0388,-1.2197,0.587,-1.2378,-0.9363,0.2221,-0.1988,1.1852,-0.7021,-0.4444,-0.7446,0.5367,0.3676,-0.8566,-0.1835,-0.8618,-0.3924,-0.0149
1axz,-2.2366,0.0178,-3.2085,-1.2891,-1.2543,-1.0824,-1.2197,0.4652,-1.2378,-1.105,0.1791,-1.9145,1.5512,-0.7021,-0.6845,-1.2864,0.5251,0.3676,-0.8566,-0.4117,-0.8618,-0.3924,-0.7266
1b11,-0.2475,0.0280,0.9815,0.2344,0.5259,0.5476,0.1278,-0.0122,0.9595,-0.627,0.3661,0.8585,-0.802,-0.149,-0.2374,-0.4736,0.2652,0.0981,-0.2609,0.0447,2.062,-0.6248,-0.7266
1b39,-0.2827,0.0547,0.5115,0.7905,0.1553,-0.0695,-1.2197,-0.6373,-0.8507,0.9756,0.8533,-0.1604,0.1393,1.4047,1.6322,-1.2864,-0.029,2.254,3.2696,2.3269,-0.8618,-0.3924,-0.7266
1b7h,1.4753,0.0984,1.6115,0.8371,0.1733,-1.2179,0.4839,4.1666,-1.2378,1.3692,1.8603,0.7609,0.4531,0.9681,0.9543,0.451,0.9506,-0.1714,-0.8566,0.273,-0.0888,4.9515,-0.0149
1b8o,-0.0160,0.0164,4.2315,-0.1848,-0.4675,-1.0299,-1.2197,-0.3715,-0.3659,-0.0928,0.4323,-0.042,0.4306,-0.7399,-0.5971,-0.9814,0.5425,-0.1714,-0.2374,0.0447,-0.8618,1.0016,0.6967
1b9j,1.6206,0.0969,-0.4485,0.8468,0.1554,-1.2615,0.7465,4.2322,-1.2378,1.3411,2.1058,0.7841,0.4531,0.9681,0.8364,0.451,0.9506,-0.1714,-0.8566,0.273,-0.3213,4.7191,-0.0149
1bcu,-1.0022,0.0200,-3.1285,-0.8886,-0.6806,0.6658,0.1263,-0.3687,0.0611,-1.1894,-1.1093,-1.74,0.0198,-0.647,-1.262,-0.192,-0.5616,-1.2494,-0.2374,-1.0964,-0.3851,-0.6248,-0.7266
1bma,0.5880,0.0252,-1.8185,0.3915,0.7889,1.2615,0.3757,0.3167,0.7739,0.6944,-0.4963,0.9722,-0.8095,0.1325,-0.1496,0.3533,-0.6089,-0.4409,-0.2861,-0.1835,1.8875,-0.6248,-0.0149
1bra,-1.4891,0.0346,-4.5885,-1.3704,-1.2309,-0.3641,-0.6813,0.3865,-0.1392,-1.2175,-1.3353,-2.0518,0.7519,-1.6974,-0.7484,-1.2864,-1.2213,-1.2494,-0.8566,-1.3246,-0.1468,-0.6248,1.4084
1bxo,1.5616,0.0456,3.5915,1.7914,1.4617,0.6775,0.3478,0.5594,-0.1539,2.2127,0.7798,1.2022,-0.8394,0.0933,0.2383,1.6288,0.2768,1.176,0.8734,1.1858,1.7131,-0.6248,-0.7266
1c84,-1.3498,0.0177,-1.4085,-0.6247,-0.7031,-0.4426,-0.2013,-0.0386,0.0464,-0.0366,0.2336,-0.4494,-0.4285,0.9338,0.1758,-1.0115,0.227,0.0981,-0.8566,-0.4117,0.0915,-0.1601,-0.0149
1d7j,-1.9692,0.0181,-3.1085,-1.9285,-1.498,-0.1198,-0.9144,1.2896,-1.2378,-2.0047,-1.0956,-0.6585,1.4541,-0.6767,-1.3511,-0.3087,-0.9267,-0.7104,-0.8566,-1.3246,-0.8618,-0.6248,-0.7266
1det,-1.7856,0.0342,-2.1085,-0.9185,-0.2485,-0.6197,-1.2197,-0.439,-0.7263,-0.3459,0.688,-0.0323,0.0048,1.2328,-0.2429,-1.2864,-0.029,0.9066,0.3247,1.1858,-0.8618,0.7693,-0.7266
1df8,-0.1666,0.0216,3.2915,-0.3737,-0.8741,-0.2699,-0.3679,-0.2435,-1.2378,-0.4583,0.0741,-0.1978,1.0507,0.9927,-0.4148,0.2938,-0.0378,-0.4409,-0.2609,-0.6399,-0.6104,-0.3924,-0.0149
1dhi,-0.2455,0.0382,0.8515,0.3177,0.2993,-0.834,0.425,-0.5765,0.0397,-0.2615,0.0306,0.3339,-1.6686,0.9927,-0.4923,0.3834,1.1694,0.0981,0.3818,1.1858,-0.8618,0.3046,0.6967
