%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 15 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.674660678829025e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944404e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.08281972331190869
%.likelihood.variance: 2.3450519916732926
%loglikelihood: -4278.99940903526
%RMSE:1.805
%Pearson_correlation_coefficient:0.621,P-value:0.000
%Spearman_correlation_coefficient:0.635,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.2956,0.0211,-0.1353,0.1012,0.3414,-0.6932,-0.7404,-0.0226,0.9716,0.5905,0.6287,0.7404,-0.7642,0.9671,-0.0197,0.3817,0.9177,0.3727,-0.795,0.238,1.5913,-0.6517,1.4695
1a30,-1.5050,0.0241,-2.2353,-0.0968,-0.3695,-1.9595,-0.4091,3.226,-1.2735,0.0013,0.2133,0.4306,-0.2478,0.9967,0.1497,0.8632,1.5465,0.9205,-0.795,0.6837,-0.3403,-0.6517,-0.7362
1a69,-0.6014,0.0075,-1.2353,-0.3345,-0.627,-0.8015,-1.231,-0.4895,-0.5722,-0.0522,-0.1777,-0.0992,0.4205,-0.748,-0.046,-1.2884,0.2132,0.0987,-0.2257,0.238,-0.9069,-0.4202,-0.001
1abf,-1.5381,0.0099,-1.1153,-1.039,-1.2869,-0.7997,-0.9289,0.4023,-1.2735,-0.8824,0.7599,-1.8928,1.6431,-0.8144,0.0506,-1.0929,0.2216,0.0987,-0.795,-0.6533,-0.9069,-0.6517,-0.7362
1ai5,-1.5649,0.0112,-2.8153,-0.9634,-1.161,-0.1601,-0.9857,0.4088,-0.0232,-1.0966,-0.9289,-0.7325,0.3445,0.9926,-0.761,0.0035,-0.7482,-0.7231,-0.795,-0.6533,-0.4072,-0.6517,-0.7362
1ajp,-1.4755,0.0068,-4.3053,-1.0959,-1.2188,-0.3129,-0.4317,0.3773,-0.5302,-1.1769,-0.8726,-0.7058,0.4964,0.9926,-0.9039,-0.3066,-0.0993,-0.1752,-0.795,-0.8761,-0.9069,-0.4202,-0.7362
1ajq,-1.3591,0.0058,-2.2253,-1.387,-1.3662,-0.113,-0.7284,0.0701,-0.5732,-1.2305,-0.5584,-0.8481,1.1647,0.9923,-0.7252,-0.3392,-0.7482,-0.7231,-0.795,-1.3217,-0.6571,-0.6517,-0.7362
1apw,0.7022,0.0464,1.4647,0.5511,0.5214,0.3624,0.0895,4.6406,-1.2735,0.5369,1.0986,1.7513,0.0484,-0.8539,-0.2029,1.6278,0.2963,0.0987,-0.795,0.238,1.3594,-0.6517,-0.7362
1avn,-1.8514,0.0127,-2.6353,-1.9369,-1.2919,-0.3731,-1.231,0.1582,-0.7034,-2.0339,-1.0023,-2.0206,1.1647,-1.1528,-0.7405,-0.2907,-0.6981,-1.2709,-0.2257,-1.0989,-0.9069,-0.4202,0.7343
1ax0,-1.2110,0.0077,-3.4053,-1.0628,-1.0645,-1.0713,-1.231,0.528,-1.2735,-0.9359,0.2149,-0.1681,1.2406,-0.748,-0.4098,-0.767,0.5588,0.3727,-0.795,-0.2076,-0.9069,-0.4202,-0.001
