%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 13 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.259923684160693e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943946e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.062261466596051626
%.likelihood.variance: 2.1030656991685
%loglikelihood: -417.15208792057854
%RMSE:1.872
%Pearson_correlation_coefficient:0.560,P-value:0.000
%Spearman_correlation_coefficient:0.578,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.1950,0.1164,-0.1863,0.0565,0.2936,-0.6663,-0.7501,-0.0911,0.9668,0.5897,0.6462,0.678,-0.7443,0.9707,-0.0161,0.398,0.7735,0.2757,-0.8236,0.1869,1.338,-0.6737,1.1804
1a30,-1.5450,0.1479,-2.2863,-0.1402,-0.4112,-1.8875,-0.4461,2.9306,-1.2413,0.0062,0.2326,0.3511,-0.2301,1.0005,0.1451,0.9257,1.3234,0.7949,-0.8236,0.6228,-0.375,-0.6737,-0.6769
1a69,-1.2334,0.0529,-1.2863,-0.3762,-0.6665,-0.7707,-1.2004,-0.5253,-0.5516,-0.0468,-0.1567,-0.208,0.4353,-0.7538,-0.0411,-1.4327,0.1573,0.0162,-0.2819,0.1869,-0.8775,-0.4433,-0.0578
1abf,-2.3506,0.0838,-1.1663,-1.0759,-1.3207,-0.769,-0.9231,0.3042,-1.2413,-0.8689,0.7769,-2.1009,1.6528,-0.8206,0.0508,-1.2183,0.1646,0.0162,-0.8236,-0.6848,-0.8775,-0.6737,-0.6769
1ai5,-1.4202,0.0681,-2.8663,-1.0008,-1.1959,-0.1521,-0.9752,0.3102,-0.0116,-1.0811,-0.9046,-0.8764,0.3597,0.9964,-0.7213,-0.0165,-0.6835,-0.7626,-0.8236,-0.6848,-0.4344,-0.6737,-0.6769
1ajp,-1.3357,0.0470,-4.3563,-1.1324,-1.2532,-0.2995,-0.4669,0.2809,-0.5102,-1.1607,-0.8485,-0.8482,0.5109,0.9964,-0.8573,-0.3564,-0.116,-0.2434,-0.8236,-0.9027,-0.8775,-0.4433,-0.6769
1ajq,-1.2843,0.0477,-2.2763,-1.4215,-1.3994,-0.1067,-0.7391,-0.0049,-0.5526,-1.2137,-0.5357,-0.9984,1.1764,0.9961,-0.6872,-0.3922,-0.6835,-0.7626,-0.8236,-1.3386,-0.6559,-0.6737,-0.6769
1apw,-0.2976,0.2710,1.4137,0.5033,0.4721,0.3517,0.0115,4.2463,-1.2413,0.5367,1.1142,1.7449,0.0648,-0.8602,-0.1904,1.7639,0.2299,0.0162,-0.8236,0.1869,1.1323,-0.6737,-0.6769
1avn,-2.0621,0.0950,-2.6863,-1.9676,-1.3257,-0.3576,-1.2004,0.0771,-0.6806,-2.0094,-0.9777,-2.2358,1.1764,-1.1608,-0.7018,-0.339,-0.6397,-1.2818,-0.2819,-1.1206,-0.8775,-0.4433,0.5613
1ax0,-1.6926,0.0568,-3.4563,-1.0995,-1.1003,-1.0309,-1.2004,0.421,-1.2413,-0.922,0.2342,-0.2807,1.252,-0.7538,-0.3871,-0.8612,0.4595,0.2757,-0.8236,-0.2489,-0.8775,-0.4433,-0.0578
