%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 14 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.306474670973062e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943997e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.0809563086522269
%.likelihood.variance: 2.595495600794738
%loglikelihood: -1303.0175757860834
%RMSE:1.819
%Pearson_correlation_coefficient:0.620,P-value:0.000
%Spearman_correlation_coefficient:0.638,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.3178,0.0706,-0.0535,0.1217,0.3316,-0.6847,-0.7257,0.0227,0.9386,0.6893,0.711,0.7096,-0.7077,0.9623,-0.0002,0.3801,0.9351,0.4219,-0.8478,0.2565,1.4565,-0.634,1.6216
1a30,-1.3867,0.0934,-2.1535,-0.0801,-0.3708,-1.9568,-0.3903,3.7052,-1.2914,0.0596,0.2778,0.3906,-0.1946,0.9914,0.1739,0.8639,1.5518,0.984,-0.8478,0.7152,-0.326,-0.634,-0.7753
1a69,-0.4877,0.0250,-1.1535,-0.3223,-0.6251,-0.7935,-1.2223,-0.5065,-0.5948,0.0024,-0.13,-0.1549,0.4693,-0.722,-0.0273,-1.298,0.2442,0.1408,-0.2419,0.2565,-0.8488,-0.3814,0.0237
1abf,-1.2252,0.0386,-1.0335,-1.0402,-1.2771,-0.7917,-0.9165,0.5044,-1.2914,-0.8849,0.8479,-2.0018,1.684,-0.7873,0.072,-1.1015,0.2524,0.1408,-0.8478,-0.6608,-0.8488,-0.634,-0.7753
1ai5,-1.6017,0.0324,-2.7335,-0.9631,-1.1527,-0.1491,-0.974,0.5117,-0.0495,-1.1138,-0.9133,-0.8071,0.3939,0.9874,-0.7624,0.0001,-0.6987,-0.7025,-0.8478,-0.6608,-0.3877,-0.634,-0.7753
1ajp,-1.4073,0.0213,-4.2235,-1.0981,-1.2098,-0.3026,-0.4132,0.4761,-0.5531,-1.1997,-0.8545,-0.7796,0.5447,0.9874,-0.9093,-0.3115,-0.0623,-0.1403,-0.8478,-0.8901,-0.8488,-0.3814,-0.7753
1ajq,-1.3383,0.0198,-2.1435,-1.3947,-1.3555,-0.1018,-0.7135,0.1278,-0.5958,-1.2569,-0.5269,-0.9261,1.2087,0.9871,-0.7256,-0.3443,-0.6987,-0.7025,-0.8478,-1.3488,-0.6183,-0.634,-0.7753
1apw,0.5671,0.1987,1.5465,0.5801,0.5094,0.3758,0.1145,5.3087,-1.2914,0.632,1.2011,1.7506,0.0996,-0.826,-0.1886,1.6321,0.3256,0.1408,-0.8478,0.2565,1.2425,-0.634,-0.7753
1avn,-1.6795,0.0449,-2.5535,-1.955,-1.282,-0.3631,-1.2223,0.2277,-0.7251,-2.1156,-0.9898,-2.1334,1.2087,-1.1195,-0.7413,-0.2955,-0.6496,-1.2647,-0.2419,-1.1195,-0.8488,-0.3814,0.8226
1ax0,-0.9566,0.0279,-3.3235,-1.0644,-1.0574,-1.0645,-1.2223,0.6468,-1.2914,-0.9421,0.2795,-0.2258,1.2841,-0.722,-0.4013,-0.7741,0.5831,0.4219,-0.8478,-0.2022,-0.8488,-0.3814,0.0237
