%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 14 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.304352908959538e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943997e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.07582447653350045
%.likelihood.variance: 2.3992521669370475
%loglikelihood: -1229.8339602179472
%RMSE:1.826
%Pearson_correlation_coefficient:0.603,P-value:0.000
%Spearman_correlation_coefficient:0.621,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.1849,0.0612,0.0849,0.1059,0.3614,-0.692,-0.7854,-0.0466,0.9926,0.6013,0.658,0.7289,-0.7756,0.998,0.0032,0.3817,0.84,0.3841,-0.7596,0.2606,1.6096,-0.6018,1.2856
1a30,-1.4840,0.0674,-2.0151,-0.0901,-0.3797,-1.8935,-0.4459,2.9778,-1.3245,0.0352,0.253,0.4177,-0.2648,1.0287,0.1366,0.8925,1.4012,0.9004,-0.7596,0.6804,-0.3811,-0.6018,-0.6547
1a69,-0.6969,0.0241,-1.0151,-0.3253,-0.648,-0.7948,-1.2884,-0.4813,-0.6007,-0.0162,-0.1283,-0.1145,0.3963,-0.7847,-0.0176,-1.3905,0.2111,0.1259,-0.1848,0.2606,-0.965,-0.3734,-0.008
1abf,-1.6314,0.0358,-0.8951,-1.0225,-1.3359,-0.793,-0.9787,0.349,-1.3245,-0.8138,0.7859,-1.9165,1.6057,-0.8537,0.0585,-1.183,0.2185,0.1259,-0.7596,-0.579,-0.965,-0.6018,-0.6547
1ai5,-1.4849,0.0310,-2.5951,-0.9477,-1.2046,-0.1861,-1.0369,0.355,-0.0341,-1.0196,-0.8606,-0.7508,0.3212,1.0245,-0.5808,-0.0196,-0.6471,-0.6486,-0.7596,-0.579,-0.4501,-0.6018,-0.6547
1ajp,-1.6033,0.0218,-4.0851,-1.0788,-1.2649,-0.3311,-0.469,0.3257,-0.5573,-1.0968,-0.8057,-0.724,0.4714,1.0245,-0.6934,-0.3487,-0.0679,-0.1323,-0.7596,-0.789,-0.965,-0.3734,-0.6547
1ajq,-1.4573,0.0191,-2.0051,-1.3669,-1.4186,-0.1414,-0.7732,0.0397,-0.6018,-1.1483,-0.4994,-0.8669,1.1325,1.0242,-0.5526,-0.3833,-0.6471,-0.6486,-0.7596,-1.2088,-0.7076,-0.6018,-0.6547
1apw,1.0346,0.1344,1.6849,0.5511,0.549,0.3096,0.0653,4.2947,-1.3245,0.5498,1.1161,1.7445,0.0282,-0.8947,-0.1412,1.7038,0.2852,0.1259,-0.7596,0.2606,1.3706,-0.6018,-0.6547
1avn,-1.8927,0.0437,-2.4151,-1.911,-1.3411,-0.3883,-1.2884,0.1217,-0.7361,-1.9201,-0.9322,-2.0448,1.1325,-1.2054,-0.5647,-0.3318,-0.6024,-1.1649,-0.1848,-0.9989,-0.965,-0.3734,0.6388
1ax0,-1.2783,0.0273,-3.1851,-1.046,-1.1041,-1.0508,-1.2884,0.466,-1.3245,-0.8653,0.2545,-0.1838,1.2076,-0.7847,-0.3041,-0.8373,0.5195,0.3841,-0.7596,-0.1592,-0.965,-0.3734,-0.008
1axz,-2.1599,0.0311,-3.1151,-1.3034,-1.3311,-1.0927,-1.2884,0.3617,-1.3245,-1.0196,0.2139,-1.8993,1.5757,-0.7847,-0.469,-1.3905,0.5081,0.3841,-0.7596,-0.3691,-0.965,-0.3734,-0.6547
1b11,0.6628,0.0432,1.0749,0.1992,0.5165,0.4772,0.0787,-0.0474,0.9926,-0.5823,0.3907,0.8734,-0.7906,-0.1929,-0.1618,-0.5605,0.2527,0.1259,-0.2067,0.0507,2.1935,-0.6018,-0.6547
1b39,-0.6063,0.0809,0.6049,0.7477,0.1318,-0.1171,-1.2884,-0.5829,-0.9163,0.8843,0.8513,-0.1454,0.1559,1.4696,1.1225,-1.3905,-0.0364,2.1912,3.0707,2.1499,-0.965,-0.3734,-0.6547
1b7h,0.8103,0.1544,1.7049,0.7936,0.1506,-1.2232,0.44,3.5326,-1.3245,1.2445,1.8034,0.7758,0.4714,1.0024,0.6568,0.3835,0.9264,-0.1323,-0.7596,0.2606,-0.13,4.8784,-0.008
1b8o,-0.1265,0.0243,4.3249,-0.2143,-0.5145,-1.0421,-1.2884,-0.3551,-0.405,-0.0934,0.4532,-0.027,0.4489,-0.8251,-0.409,-1.079,0.5253,-0.1323,-0.1848,0.0507,-0.965,0.9966,0.6388
1b9j,0.8585,0.1520,-0.3551,0.8032,0.132,-1.2652,0.7064,3.5888,-1.3245,1.2187,2.0356,0.7991,0.4714,1.0024,0.5758,0.3835,0.9264,-0.1323,-0.7596,0.2606,-0.3811,4.6501,-0.008
1bcu,-0.8768,0.0281,-3.0351,-0.9083,-0.7357,0.5911,0.0772,-0.3527,0.0452,-1.0968,-1.0044,-1.7249,0.0357,-0.7257,-0.8658,-0.273,-0.5599,-1.1649,-0.1848,-0.9989,-0.4501,-0.6018,-0.6547
