%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 15 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.348966916746131e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944045e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.07169939585028703
%.likelihood.variance: 2.474255090876165
%loglikelihood: -1662.5452084157873
%RMSE:1.801
%Pearson_correlation_coefficient:0.619,P-value:0.000
%Spearman_correlation_coefficient:0.639,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.0538,0.0496,0.0096,0.1068,0.3353,-0.6151,-0.7183,-0.0443,1.0305,0.5771,0.6468,0.6974,-0.7617,0.9222,-0.0478,0.4397,0.8368,0.336,-0.8437,0.199,1.646,-0.6033,1.2306
1a30,-1.6522,0.0582,-2.0904,-0.0925,-0.3655,-1.8729,-0.3884,3.0593,-1.2845,-0.0217,0.2231,0.3736,-0.2435,0.9516,0.132,0.9275,1.4189,0.8647,-0.8437,0.6316,-0.3319,-0.6033,-0.7488
1a69,-0.7868,0.0179,-1.0904,-0.3316,-0.6193,-0.7227,-1.2069,-0.4904,-0.5614,-0.0761,-0.1758,-0.1799,0.427,-0.7806,-0.0757,-1.2529,0.1845,0.0716,-0.2388,0.199,-0.912,-0.3792,-0.089
1abf,-1.6797,0.0270,-0.9704,-1.0405,-1.2698,-0.7208,-0.9061,0.3616,-1.2845,-0.9199,0.7807,-2.0544,1.6538,-0.8466,0.0268,-1.0547,0.1923,0.0716,-0.8437,-0.6662,-0.912,-0.6033,-0.7488
1ai5,-1.3142,0.0247,-2.6704,-0.9644,-1.1457,-0.0855,-0.9626,0.3678,0.0048,-1.1376,-0.942,-0.8418,0.3508,0.9476,-0.8346,0.0564,-0.7055,-0.7215,-0.8437,-0.6662,-0.4004,-0.6033,-0.7488
1ajp,-1.4594,0.0166,-4.1604,-1.0977,-1.2027,-0.2373,-0.4109,0.3377,-0.518,-1.2192,-0.8846,-0.8139,0.5032,0.9476,-0.9863,-0.2579,-0.1048,-0.1928,-0.8437,-0.8825,-0.912,-0.3792,-0.7488
1ajq,-1.3245,0.0154,-2.0804,-1.3906,-1.348,-0.0387,-0.7064,0.0442,-0.5624,-1.2737,-0.5641,-0.9626,1.1738,0.9472,-0.7966,-0.291,-0.7055,-0.7215,-0.8437,-1.315,-0.6562,-0.6033,-0.7488
1apw,0.6179,0.1219,1.6096,0.5595,0.5127,0.4335,0.1082,4.4107,-1.2845,0.5226,1.1262,1.7539,0.0537,-0.8857,-0.2423,1.7024,0.2614,0.0716,-0.8437,0.199,1.4085,-0.6033,-0.7488
1avn,-1.9166,0.0349,-2.4904,-1.9438,-1.2747,-0.2971,-1.2069,0.1284,-0.6966,-2.0902,-1.0169,-2.1879,1.1738,-1.1825,-0.8128,-0.2418,-0.6592,-1.2503,-0.2388,-1.0987,-0.912,-0.3792,0.5708
1ax0,-1.4576,0.0204,-3.2604,-1.0644,-1.0506,-0.9907,-1.2069,0.4816,-1.2845,-0.9743,0.2247,-0.252,1.25,-0.7806,-0.4618,-0.7245,0.5045,0.336,-0.8437,-0.2336,-0.912,-0.3792,-0.089
