%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 14 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.27748112952698e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943965e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.06597529157506998
%.likelihood.variance: 2.516473900624076
%loglikelihood: -864.5081688724213
%RMSE:1.869
%Pearson_correlation_coefficient:0.596,P-value:0.000
%Spearman_correlation_coefficient:0.607,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.4404,0.0941,-0.1904,0.0409,0.2768,-0.7621,-0.7269,-0.0952,0.9272,0.5181,0.5368,0.6754,-0.7123,0.9487,-0.0527,0.34,1.0869,0.3344,-0.7986,0.2079,1.4275,-0.664,1.5809
1a30,-1.4036,0.1027,-2.2904,-0.1484,-0.3913,-2.1076,-0.4142,2.8737,-1.2127,-0.0384,0.1334,0.3636,-0.2246,0.9783,0.0587,0.8081,1.7984,0.8918,-0.7986,0.6379,-0.3712,-0.664,-0.744
1a69,-0.4016,0.0381,-1.2904,-0.3755,-0.6332,-0.8772,-1.1901,-0.5219,-0.5443,-0.089,-0.2462,-0.1696,0.4064,-0.7666,-0.0701,-1.2839,0.2897,0.0557,-0.2289,0.2079,-0.8988,-0.4351,0.031
1abf,-1.2320,0.0561,-1.1704,-1.0487,-1.2533,-0.8752,-0.9049,0.2932,-1.2127,-0.8731,0.6642,-1.9748,1.561,-0.833,-0.0065,-1.0937,0.2992,0.0557,-0.7986,-0.6523,-0.8988,-0.664,-0.744
1ai5,-1.4907,0.0467,-2.8704,-0.9764,-1.1349,-0.1956,-0.9585,0.2991,-0.021,-1.0754,-0.9756,-0.807,0.3347,0.9743,-0.5405,-0.0277,-0.7982,-0.7803,-0.7986,-0.6523,-0.4335,-0.664,-0.744
1ajp,-1.2940,0.0321,-4.3604,-1.103,-1.1893,-0.3579,-0.4355,0.2703,-0.5042,-1.1513,-0.9209,-0.7801,0.4782,0.9743,-0.6345,-0.3292,-0.064,-0.2229,-0.7986,-0.8673,-0.8988,-0.4351,-0.744
1ajq,-1.2618,0.0304,-2.2804,-1.3812,-1.3278,-0.1455,-0.7156,-0.0105,-0.5452,-1.2019,-0.6158,-0.9233,1.1092,0.9739,-0.5169,-0.361,-0.7982,-0.7803,-0.7986,-1.2973,-0.6661,-0.664,-0.744
1apw,0.1331,0.1787,1.4096,0.4707,0.4459,0.3596,0.0566,4.1665,-1.2127,0.4675,0.993,1.6928,0.055,-0.8724,-0.1733,1.5516,0.3837,0.0557,-0.7986,0.2079,1.2116,-0.664,-0.744
1avn,-1.4911,0.0648,-2.6904,-1.9066,-1.258,-0.4219,-1.1901,0.0701,-0.6693,-1.9607,-1.0468,-2.1033,1.1092,-1.1714,-0.527,-0.3138,-0.7415,-1.3377,-0.2289,-1.0823,-0.8988,-0.4351,0.806
1ax0,-0.8852,0.0449,-3.4604,-1.0714,-1.0443,-1.1638,-1.1901,0.408,-1.2127,-0.9237,0.135,-0.2389,1.1809,-0.7666,-0.3094,-0.7769,0.6807,0.3344,-0.7986,-0.2222,-0.8988,-0.4351,0.031
