%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 15 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.4511272011051095e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944185e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.0854047272507225
%.likelihood.variance: 2.38421143813091
%loglikelihood: -2253.2804942702105
%RMSE:1.797
%Pearson_correlation_coefficient:0.620,P-value:0.000
%Spearman_correlation_coefficient:0.638,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.2815,0.0420,-0.0422,0.1429,0.4065,-0.7187,-0.7312,0.0387,1.0222,0.6742,0.6812,0.7595,-0.8195,1.0054,0.0467,0.4727,0.9866,0.4222,-0.8636,0.3044,1.5569,-0.6385,1.4214
1a30,-1.6155,0.0560,-2.1422,-0.0545,-0.32,-2.0277,-0.388,3.7487,-1.2757,0.0654,0.2505,0.4519,-0.2974,1.0349,0.2618,0.9668,1.6145,0.9831,-0.8636,0.7655,-0.3419,-0.6385,-0.7125
1a69,-0.7099,0.0130,-1.1422,-0.2913,-0.5831,-0.8307,-1.2394,-0.4945,-0.5579,0.0101,-0.1548,-0.0741,0.3782,-0.7048,0.0133,-1.2413,0.283,0.1418,-0.2389,0.3044,-0.8988,-0.4009,-0.0012
1abf,-1.3923,0.0190,-1.0222,-0.9933,-1.2576,-0.8288,-0.9264,0.524,-1.2757,-0.8477,0.8172,-1.8551,1.6142,-0.7711,0.1359,-1.0406,0.2913,0.1418,-0.8636,-0.6179,-0.8988,-0.6385,-0.7125
1ai5,-1.7850,0.0225,-2.7222,-0.9179,-1.1289,-0.1676,-0.9853,0.5314,0.0041,-1.0691,-0.9336,-0.703,0.3014,1.0309,-0.8948,0.0846,-0.6772,-0.6994,-0.8636,-0.6179,-0.4077,-0.6385,-0.7125
1ajp,-1.8266,0.0140,-4.2122,-1.0499,-1.188,-0.3255,-0.4114,0.4954,-0.5148,-1.1521,-0.8752,-0.6765,0.455,1.0309,-1.0763,-0.2337,-0.0292,-0.1386,-0.8636,-0.8485,-0.8988,-0.4009,-0.7125
1ajq,-1.6162,0.0121,-2.1322,-1.34,-1.3386,-0.1189,-0.7187,0.1445,-0.5589,-1.2075,-0.5495,-0.8178,1.1306,1.0306,-0.8493,-0.2672,-0.6772,-0.6994,-0.8636,-1.3097,-0.6532,-0.6385,-0.7125
1apw,0.9644,0.1147,1.5578,0.5912,0.5905,0.3725,0.1285,5.3641,-1.2757,0.6188,1.1684,1.7633,0.002,-0.8104,-0.1861,1.7515,0.3659,0.1418,-0.8636,0.3044,1.3289,-0.6385,-0.7125
1avn,-1.9538,0.0262,-2.5422,-1.8879,-1.2627,-0.3879,-1.2394,0.2452,-0.6921,-2.0376,-1.0097,-1.982,1.1306,-1.1085,-0.8688,-0.2174,-0.6272,-1.2602,-0.2389,-1.0791,-0.8988,-0.4009,0.7101
1ax0,-1.2896,0.0149,-3.3122,-1.0169,-1.0303,-1.1096,-1.2394,0.6675,-1.2757,-0.9031,0.2522,-0.1425,1.2073,-0.7049,-0.4487,-0.7062,0.6281,0.4222,-0.8636,-0.1568,-0.8988,-0.4009,-0.0012
1axz,-2.0069,0.0163,-3.2422,-1.276,-1.2529,-1.1553,-1.2394,0.5395,-1.2757,-1.0691,0.209,-1.8382,1.5835,-0.7049,-0.7146,-1.2413,0.6153,0.4222,-0.8636,-0.3874,-0.8988,-0.4009,-0.7125
1b11,0.2397,0.0274,0.9478,0.2368,0.5586,0.5551,0.1421,0.0378,1.0222,-0.5987,0.397,0.9024,-0.8348,-0.1371,-0.2194,-0.4385,0.3296,0.1418,-0.2626,0.0738,2.1138,-0.6385,-0.7125
1b39,-0.1234,0.0489,0.4778,0.7891,0.1815,-0.0925,-1.2394,-0.6191,-0.8708,0.9786,0.8868,-0.1046,0.1325,1.4579,1.8514,-1.2413,0.0061,2.3851,3.2992,2.3795,-0.8988,-0.4009,-0.7125
1b7h,1.3073,0.1028,1.5778,0.8353,0.1999,-1.2975,0.5071,4.4293,-1.2757,1.366,1.8992,0.8059,0.455,1.0097,1.1005,0.4745,1.0832,-0.1386,-0.8636,0.3044,-0.1023,5.0632,-0.0012
1b8o,-0.0770,0.0158,4.1978,-0.1794,-0.4522,-1.1002,-1.2394,-0.3398,-0.3638,-0.0729,0.4635,0.0124,0.4319,-0.7436,-0.6178,-0.94,0.6345,-0.1386,-0.2389,0.0738,-0.8988,1.0245,0.7101
1b9j,1.4307,0.1018,-0.4822,0.845,0.1816,-1.3433,0.7763,4.4982,-1.2757,1.3383,2.1461,0.8289,0.455,1.0097,0.97,0.4745,1.0832,-0.1386,-0.8636,0.3044,-0.3419,4.8256,-0.0012
1bcu,-1.1086,0.0158,-3.1622,-0.8783,-0.6691,0.6791,0.1405,-0.3368,0.0827,-1.1521,-1.0864,-1.6658,0.0097,-0.6482,-1.3543,-0.1605,-0.5796,-1.2602,-0.2389,-1.0791,-0.4077,-0.6385,-0.7125
1bma,0.7150,0.0217,-1.8522,0.3929,0.8262,1.3041,0.3962,0.3835,0.8282,0.7019,-0.4701,1.0148,-0.8425,0.1519,-0.1222,0.3781,-0.6316,-0.419,-0.288,-0.1568,1.9341,-0.6385,-0.0012
1bra,-1.2386,0.0306,-4.6222,-1.3568,-1.229,-0.4015,-0.6874,0.4568,-0.1267,-1.1798,-1.3136,-1.9739,0.762,-1.7266,-0.7853,-1.2413,-1.3051,-1.2602,-0.8636,-1.3097,-0.1621,-0.6385,1.4214
1bxo,1.6005,0.0415,3.5578,1.783,1.5109,0.6913,0.3675,0.6385,-0.1421,2.1961,0.8129,1.2421,-0.8732,0.1117,0.3074,1.6377,0.3423,1.2635,0.8817,1.2267,1.7543,-0.6385,-0.7125
1c84,-1.3115,0.0176,-1.4422,-0.6163,-0.692,-0.4839,-0.1954,0.01,0.0673,-0.0176,0.2637,-0.3902,-0.451,0.9745,0.2383,-0.9698,0.2875,0.1418,-0.8636,-0.3874,0.0835,-0.1633,-0.0012
1d7j,-1.8832,0.0176,-3.1422,-1.911,-1.5009,-0.1452,-0.9264,1.4058,-1.2757,-1.9546,-1.0727,-0.5969,1.4837,-0.6787,-1.4529,-0.2757,-0.9811,-0.6994,-0.8636,-1.3097,-0.8988,-0.6385,-0.7125
1det,-1.7612,0.0310,-2.1422,-0.908,-0.2294,-0.6698,-1.2394,-0.4107,-0.7407,-0.322,0.7206,0.0221,-0.0057,1.2814,-0.2255,-1.2413,0.0061,0.9831,0.3281,1.2267,-0.8988,0.7869,-0.7125
1df8,-0.3812,0.0185,3.2578,-0.367,-0.866,-0.3027,-0.3661,-0.2053,-1.2757,-0.4327,0.1034,-0.1416,1.0691,1.035,-0.4159,0.3193,-0.0037,-0.419,-0.2626,-0.6179,-0.6398,-0.4009,-0.0012
1dhi,-0.6135,0.0356,0.8178,0.3196,0.328,-0.8946,0.4467,-0.5552,0.0603,-0.239,0.0596,0.3839,-1.7254,1.035,-0.5017,0.4078,1.3238,0.1418,0.3858,1.2267,-0.8988,0.3118,0.7101
1e1v,-0.6768,0.0318,-1.5222,-0.3737,-0.5474,0.47,-0.388,-0.5885,-1.0732,-0.7094,-0.7057,-1.5814,0.3475,0.2072,-0.391,-0.5054,-0.3263,-0.9798,-0.2389,-0.3874,-0.1218,1.2621,0.7101
1e5a,-1.1848,0.0386,1.1978,-1.4971,-1.4004,1.0373,0.7677,0.3132,-0.4566,-1.9546,-1.3136,-1.992,2.1209,0.5396,-1.3882,-1.023,-0.9811,-0.9798,-0.8636,-1.5402,-0.2514,-0.6385,-0.7125
1e66,0.4544,0.0307,3.4478,0.0673,-0.1669,1.4112,1.2912,-0.5129,0.2027,0.2314,-1.3136,-1.2878,0.5855,-0.6568,-0.8562,0.9632,-0.9424,-1.2602,-0.8636,-1.3097,0.3236,0.0742,-0.7125
1ela,0.6440,0.0176,-0.0822,0.149,0.3831,0.5668,1.2912,0.1337,-0.3208,0.1208,-0.1921,0.8883,-0.2437,0.1519,-0.2607,0.6243,0.0415,-0.419,-0.8636,-0.1568,0.1493,-0.6385,0.7101
1elb,0.4925,0.0334,0.7078,0.0998,0.4687,0.7383,1.2694,1.3586,-0.3208,0.5635,-0.738,0.8712,-0.2437,0.1519,0.6577,0.508,0.0674,-0.419,-0.8636,-0.1568,0.7062,-0.1633,0.7101
1f4e,-0.7819,0.0180,-3.4822,-0.8534,-0.6112,-0.1642,0.2077,-0.0504,-0.3208,-1.4842,-0.8926,0.3389,0.693,1.0153,-1.1378,-0.3222,-0.6772,-0.1386,0.1915,-0.6179,-0.1816,-0.6385,-0.7125
1f4f,-0.8202,0.0495,-1.8222,0.2948,-0.0327,-1.4128,1.0288,-0.1071,-0.3208,-0.1559,-0.9898,0.4806,-0.5277,1.035,0.4033,0.3075,0.9154,1.2635,0.1915,0.7655,-0.8988,0.0742,-0.7125
1f4g,-0.2481,0.0573,0.0378,1.0027,0.3443,-1.5697,1.0288,-0.0306,-0.3208,0.9786,-0.2066,0.7107,-0.9346,1.035,0.359,1.4945,1.2522,1.5439,0.1915,1.2267,-0.8988,0.3118,-0.7125
1f5k,-1.4907,0.0246,-2.7022,-1.3438,-1.229,-0.4015,-0.6874,0.4568,-0.1267,-1.0968,-1.3136,-1.9739,0.762,-1.7266,-0.8958,-1.2413,-1.3051,-1.2602,-0.8636,-1.3097,-0.1621,-0.6385,-0.0012
1fcx,1.2196,0.0387,0.7478,0.9209,0.5127,1.3405,2.1519,-0.4404,1.3642,-0.2666,-0.7355,-0.2809,-0.2667,0.9755,-0.88,-0.171,-0.3532,-0.419,-0.8636,-1.0791,1.9341,-0.4009,-0.7125
1fcz,1.0210,0.0291,2.7778,0.7035,0.2026,1.2328,1.4062,-0.2315,1.1704,-0.4327,-0.706,0.5971,-0.2898,0.9755,-0.8536,0.1005,-0.6772,-0.419,-0.8636,-1.0791,1.9344,-0.6385,-0.7125
