%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 15 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.456718823461075e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944191e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.0716359102796932
%.likelihood.variance: 2.3376557602837993
%loglikelihood: -2286.3172353810005
%RMSE:1.791
%Pearson_correlation_coefficient:0.625,P-value:0.000
%Spearman_correlation_coefficient:0.648,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.2256,0.0360,-0.0825,0.1028,0.3482,-0.7409,-0.7745,0.008,0.9797,0.6512,0.6666,0.7006,-0.7909,1.013,0.0449,0.3762,1.0131,0.4289,-0.8228,0.2935,1.5468,-0.6366,1.4319
1a30,-1.6452,0.0535,-2.1825,-0.0973,-0.379,-2.0208,-0.4435,3.4705,-1.3051,0.0414,0.2433,0.3694,-0.2721,1.0429,0.2642,0.8581,1.6616,0.9984,-0.8228,0.7544,-0.3615,-0.6366,-0.7159
1a69,-0.9156,0.0123,-1.1825,-0.3373,-0.6424,-0.8504,-1.2646,-0.4896,-0.5914,-0.014,-0.1552,-0.1968,0.3995,-0.7225,0.0108,-1.2955,0.2866,0.1441,-0.2244,0.2935,-0.9212,-0.4061,0.0
1abf,-1.6877,0.0216,-1.0625,-1.0489,-1.3174,-0.8485,-0.9628,0.4609,-1.3051,-0.8733,0.8003,-2.114,1.628,-0.7897,0.1359,-1.0997,0.2952,0.1441,-0.8228,-0.6283,-0.9212,-0.6366,-0.7159
1ai5,-1.5517,0.0196,-2.7625,-0.9725,-1.1886,-0.202,-1.0196,0.4678,-0.0327,-1.0951,-0.9207,-0.8738,0.3231,1.0389,-0.915,-0.0023,-0.705,-0.7101,-0.8228,-0.6283,-0.4276,-0.6366,-0.7159
1ajp,-1.5562,0.0130,-4.2525,-1.1063,-1.2477,-0.3564,-0.4661,0.4343,-0.5486,-1.1783,-0.8633,-0.8452,0.4758,1.0388,-1.1001,-0.3127,-0.0358,-0.1406,-0.8228,-0.8588,-0.9212,-0.4061,-0.7159
1ajq,-1.5251,0.0113,-2.1725,-1.4003,-1.3985,-0.1544,-0.7625,0.1068,-0.5925,-1.2337,-0.5432,-0.9973,1.1473,1.0385,-0.8687,-0.3454,-0.705,-0.7101,-0.8228,-1.3197,-0.6744,-0.6366,-0.7159
1apw,0.4195,0.0979,1.5175,0.5572,0.5323,0.3262,0.0546,4.9782,-1.3051,0.5958,1.1455,1.7811,0.0255,-0.8296,-0.1924,1.6234,0.3722,0.1441,-0.8228,0.2935,1.3177,-0.6366,-0.7159
1avn,-1.9785,0.0274,-2.5825,-1.9557,-1.3225,-0.4173,-1.2646,0.2007,-0.7249,-2.0653,-0.9955,-2.2506,1.1473,-1.1321,-0.8885,-0.2968,-0.6533,-1.2796,-0.2244,-1.0892,-0.9212,-0.4061,0.7159
1ax0,-1.6138,0.0158,-3.3525,-1.0729,-1.0899,-1.1231,-1.2646,0.5948,-1.3051,-0.9288,0.2449,-0.2705,1.2236,-0.7225,-0.4602,-0.7736,0.6429,0.4289,-0.8228,-0.1674,-0.9212,-0.4061,0.0
1axz,-2.1993,0.0188,-3.2825,-1.3355,-1.3127,-1.1677,-1.2646,0.4754,-1.3051,-1.0951,0.2024,-2.0957,1.5975,-0.7225,-0.7313,-1.2955,0.6298,0.4289,-0.8228,-0.3979,-0.9212,-0.4061,-0.7159
1b11,-0.0908,0.0243,0.9075,0.198,0.5004,0.5047,0.0677,0.0071,0.9797,-0.6239,0.3872,0.8544,-0.8062,-0.1463,-0.2263,-0.5126,0.3347,0.1441,-0.2471,0.063,2.1065,-0.6366,-0.7159
1b39,-0.4242,0.0456,0.4375,0.7578,0.1229,-0.1285,-1.2646,-0.606,-0.9026,0.9562,0.8687,-0.2296,0.1553,1.4721,1.8849,-1.2955,0.0006,2.4221,3.1649,2.3675,-0.9212,-0.4061,-0.7159
1b7h,1.2889,0.0771,1.5375,0.8047,0.1413,-1.3068,0.4198,4.1057,-1.3051,1.3442,1.8639,0.7505,0.4758,1.0174,1.1193,0.378,1.113,-0.1406,-0.8228,0.2935,-0.1207,4.8941,0.0
1b8o,-0.1824,0.0151,4.1575,-0.2239,-0.5113,-1.1139,-1.2646,-0.3452,-0.3985,-0.0972,0.4526,-0.1037,0.4529,-0.7618,-0.6326,-1.0017,0.6496,-0.1406,-0.2244,0.063,-0.9212,0.9765,0.7159
1b9j,1.3945,0.0756,-0.5225,0.8145,0.1231,-1.3516,0.6794,4.17,-1.3051,1.3165,2.1066,0.7753,0.4758,1.0174,0.9863,0.378,1.113,-0.1406,-0.8228,0.2935,-0.3615,4.6636,0.0
1bcu,-0.8960,0.0184,-3.2025,-0.9324,-0.7284,0.626,0.0662,-0.3425,0.0455,-1.1783,-1.071,-1.9102,0.0332,-0.6651,-1.3835,-0.2413,-0.6042,-1.2796,-0.2244,-1.0892,-0.4276,-0.6366,-0.7159
1bma,0.6204,0.0213,-1.8925,0.3562,0.7682,1.2372,0.3128,0.3298,0.7867,0.679,-0.4651,0.9754,-0.8138,0.1469,-0.1273,0.2839,-0.6579,-0.4254,-0.2715,-0.1674,1.9259,-0.6366,0.0
1bra,-1.2898,0.0339,-4.6625,-1.4174,-1.2888,-0.4307,-0.7323,0.3982,-0.1627,-1.206,-1.2943,-2.2418,0.781,-1.7594,-0.8034,-1.2955,-1.3534,-1.2796,-0.8228,-1.3197,-0.1808,-0.6366,1.4319
1bxo,1.3373,0.0380,3.5175,1.7653,1.4535,0.638,0.2851,0.5678,-0.178,2.1758,0.7961,1.22,-0.8444,0.1061,0.3108,1.5125,0.3478,1.2831,0.8491,1.2152,1.7452,-0.6366,-0.7159
1c84,-1.0925,0.0154,-1.4825,-0.6668,-0.7513,-0.5113,-0.2577,-0.0188,0.0302,-0.0417,0.2562,-0.5371,-0.4247,0.9817,0.2403,-1.0307,0.2912,0.1441,-0.8228,-0.3979,0.066,-0.1757,0.0
1d7j,-2.0468,0.0166,-3.1825,-1.9792,-1.5609,-0.1801,-0.9628,1.2839,-1.3051,-1.9821,-1.0575,-0.7595,1.4983,-0.696,-1.4841,-0.3537,-1.0188,-0.7101,-0.8228,-1.3197,-0.9212,-0.6366,-0.7159
1det,-1.6683,0.0324,-2.1825,-0.9625,-0.2883,-0.693,-1.2646,-0.4114,-0.7732,-0.3467,0.7053,-0.0933,0.0179,1.2931,-0.2326,-1.2955,0.0006,0.9984,0.3188,1.2152,-0.9212,0.7461,-0.7159
1df8,-0.4940,0.0175,3.2175,-0.4141,-0.9255,-0.3341,-0.4224,-0.2197,-1.3051,-0.4575,0.0986,-0.2694,1.0862,1.043,-0.4268,0.2266,-0.0095,-0.4254,-0.2471,-0.6283,-0.6609,-0.4061,0.0
1dhi,-0.2601,0.0350,0.7775,0.2819,0.2696,-0.9129,0.3615,-0.5463,0.0233,-0.2635,0.0556,0.2963,-1.6914,1.043,-0.5142,0.3129,1.3614,0.1441,0.374,1.2152,-0.9212,0.2852,0.7159
1e1v,-0.4703,0.0346,-1.5625,-0.4209,-0.6066,0.4215,-0.4435,-0.5773,-1.1038,-0.7347,-0.6967,-1.8193,0.3689,0.203,-0.4014,-0.5778,-0.3426,-0.9949,-0.2244,-0.3979,-0.1403,1.207,0.7159
1e5a,-1.3187,0.0345,1.1575,-1.5596,-1.4604,0.9762,0.6712,0.2641,-0.4908,-1.9821,-1.2943,-2.2614,2.1316,0.5403,-1.4181,-1.0826,-1.0188,-0.9949,-0.8228,-1.5501,-0.2705,-0.6366,-0.7159
1e66,0.5565,0.0300,3.4075,0.0262,-0.2258,1.3418,1.1761,-0.5068,0.1648,0.2077,-1.2943,-1.5033,0.6055,-0.6738,-0.8756,0.8546,-0.9788,-1.2796,-0.8228,-1.3197,0.3073,0.0547,-0.7159
1ela,0.5204,0.0162,-0.1225,0.109,0.3247,0.5162,1.1761,0.0966,-0.3557,0.0968,-0.1918,0.8392,-0.2186,0.1469,-0.2685,0.5241,0.0372,-0.4254,-0.8228,-0.1674,0.1321,-0.6366,0.7159
1elb,0.3477,0.0285,0.6675,0.0591,0.4104,0.6839,1.155,1.2398,-0.3557,0.5404,-0.7285,0.8208,-0.2186,0.1469,0.6678,0.4106,0.064,-0.4254,-0.8228,-0.1674,0.6919,-0.1757,0.7159
1f4e,-0.9571,0.0180,-3.5225,-0.9071,-0.6704,-0.1986,0.131,-0.0752,-0.3557,-1.5109,-0.8805,0.2478,0.7123,1.023,-1.1627,-0.3991,-0.705,-0.1406,0.1879,-0.6283,-0.2003,-0.6366,-0.7159
1f4f,-0.7834,0.0437,-1.8625,0.2568,-0.0915,-1.4196,0.923,-0.1281,-0.3557,-0.1803,-0.976,0.4003,-0.501,1.043,0.4085,0.2151,0.9397,1.2831,0.1879,0.7544,-0.9212,0.0547,-0.7159
1f4g,-0.0914,0.0502,-0.0025,0.9743,0.2859,-1.573,0.923,-0.0567,-0.3557,0.9562,-0.2061,0.648,-0.9054,1.043,0.3633,1.3728,1.2874,1.5679,0.1879,1.2152,-0.9212,0.2852,-0.7159
1f5k,-1.5644,0.0289,-2.7425,-1.4042,-1.2888,-0.4307,-0.7323,0.3982,-0.1627,-1.1228,-1.2943,-2.2418,0.781,-1.7594,-0.916,-1.2955,-1.3534,-1.2796,-0.8228,-1.3197,-0.1808,-0.6366,0.0
1fcx,1.2225,0.0338,0.7075,0.8915,0.4544,1.2727,2.0061,-0.4391,1.3197,-0.2912,-0.726,-0.4194,-0.2415,0.9826,-0.9,-0.2516,-0.3704,-0.4254,-0.8228,-1.0892,1.9259,-0.4061,-0.7159
1fcz,0.9390,0.0253,2.7375,0.671,0.1441,1.1675,1.287,-0.2442,1.127,-0.4575,-0.697,0.5258,-0.2644,0.9826,-0.873,0.0132,-0.705,-0.4254,-0.8228,-1.0892,1.9262,-0.6366,-0.7159
1fd0,1.1660,0.0282,1.9175,0.9763,0.491,1.3177,1.7822,-0.4456,1.3197,-0.2358,-0.6423,-0.4167,-0.6154,0.9826,-0.7633,0.278,-0.3638,-0.4254,-0.8228,-0.8588,1.8896,-0.1757,-0.7159
1fh7,-1.3597,0.0229,-1.2425,-0.6239,-0.813,-1.6863,-1.2646,-0.1006,-1.3051,0.2632,0.3273,-1.8264,1.5364,-0.7864,0.7209,-1.2955,1.2873,0.7136,-0.8228,0.063,-0.9212,1.6678,0.0
1fh8,-1.1815,0.0204,0.4075,-0.8349,-0.8357,-1.3666,-1.2646,-0.122,-1.3051,-0.2912,0.68,-1.8502,1.567,-0.7864,-0.1367,-0.8617,0.9527,0.4289,-0.8228,-0.1674,-0.9212,0.9765,0.7159
1fh9,-0.9703,0.0357,-0.0525,-0.3817,-0.8057,-1.4335,-1.2646,-0.1383,-1.3051,0.7621,1.0354,-1.8096,1.0099,-0.5445,1.5696,-0.9862,1.6289,0.9984,-0.8228,0.5239,-0.7106,2.3592,1.4319
1fkb,1.2037,0.1198,3.2175,0.9511,3.6041,1.7532,3.4162,-0.0522,0.2103,0.5126,-0.0131,1.7317,-0.7909,0.0274,-0.4098,4.9249,1.5224,2.4221,-0.2471,1.4457,1.9613,-0.6366,-0.7159
1fki,-0.3694,0.0392,0.5175,-0.367,0.4225,1.0645,0.7427,0.3104,-1.3051,-0.6793,-0.7575,0.8113,0.3155,0.0784,-1.2753,1.5354,-0.412,0.4289,-0.2471,-0.1674,0.9009,-0.6366,-0.7159
1fkn,0.2596,0.0696,2.3175,2.4074,2.757,-2.173,1.4859,1.726,-0.1627,2.0927,2.334,1.3797,-2.9199,1.043,2.0817,2.2707,3.7618,2.7069,-0.8228,3.2893,1.7121,-0.6366,0.0
1flr,-0.0360,0.0172,3.5175,0.0369,-0.0513,0.6513,0.0451,-0.4389,1.1285,0.0968,-0.49,-0.1406,-0.9665,0.9823,-0.6675,0.3305,-0.0811,-0.1406,-0.8228,-0.6283,0.066,-0.6366,-0.7159
1fo0,3.4645,0.1501,-0.8925,4.5706,3.4393,-2.1585,0.0677,0.6282,0.9797,5.3359,3.8472,1.4804,-3.9196,1.0419,4.2847,2.2017,3.8357,2.7069,-0.8228,3.7502,2.9266,3.9723,3.5796
1ftm,-0.6511,0.0135,1.1275,-0.7997,-1.087,-1.0433,-0.9628,0.4782,-0.6129,0.0968,0.9504,-0.3943,0.5902,0.9722,0.1813,-0.6659,-0.0346,-0.4254,-0.8228,-0.3979,-0.9212,1.207,0.7159
1fzk,1.3697,0.0661,1.9175,2.8104,3.414,-1.403,2.0248,-0.5822,0.7867,2.4253,0.8485,1.5577,-3.6372,1.0174,1.3619,2.0827,3.1067,2.1374,-0.8228,3.2893,1.3661,1.8983,0.0
1g7q,0.6266,0.0858,-0.4225,1.9907,2.177,-3.6622,1.3252,0.4378,-1.3051,3.3123,2.1777,1.3797,-2.5079,1.0419,3.0291,1.672,3.3674,2.4221,-0.8228,3.7502,-0.9212,3.0505,2.1478
1gni,-0.5083,0.0481,1.5875,-0.4613,-0.3156,1.3161,0.4198,3.0631,-0.9186,-1.4,-1.18,-0.643,1.1778,1.043,-1.2631,1.0112,-0.705,-0.7101,-0.8228,-1.3197,1.9355,-0.6366,-0.7159
