%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 14 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.30374245865385e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943997e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.09423530344953422
%.likelihood.variance: 2.3599190854183734
%loglikelihood: -1226.1801287137828
%RMSE:1.803
%Pearson_correlation_coefficient:0.619,P-value:0.000
%Spearman_correlation_coefficient:0.631,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.4286,0.0683,-0.0107,0.1465,0.3809,-0.7982,-0.7255,-0.0291,0.9753,0.6579,0.6761,0.7375,-0.844,1.0015,0.0026,0.4268,1.0732,0.4322,-0.7609,0.3184,1.2993,-0.6082,1.5173
1a30,-1.5259,0.0969,-2.1107,-0.0446,-0.3199,-2.1222,-0.3752,3.388,-1.2292,0.0791,0.2618,0.4282,-0.3212,1.0319,0.1652,0.921,1.7434,0.9929,-0.7609,0.7659,-0.3618,-0.6082,-0.714
1a69,-0.8537,0.0243,-1.1107,-0.274,-0.5737,-0.9114,-1.2445,-0.5202,-0.5405,0.0265,-0.1283,-0.1006,0.3553,-0.7662,-0.0227,-1.2878,0.3223,0.1518,-0.2138,0.3184,-0.8491,-0.3885,0.0298
1abf,-1.4935,0.0401,-0.9907,-0.9538,-1.2242,-0.9095,-0.9249,0.4179,-1.2292,-0.789,0.8071,-1.8911,1.5931,-0.8346,0.0701,-1.087,0.3313,0.1518,-0.7609,-0.5766,-0.8491,-0.6082,-0.714
1ai5,-1.5813,0.0360,-2.6907,-0.8809,-1.1001,-0.2407,-0.985,0.4247,-0.0015,-0.9995,-0.8776,-0.7328,0.2785,1.0278,-0.7092,0.0385,-0.7023,-0.6893,-0.7609,-0.5766,-0.4194,-0.6082,-0.714
1ajp,-1.4803,0.0217,-4.1807,-1.0087,-1.1571,-0.4004,-0.3991,0.3916,-0.4993,-1.0784,-0.8214,-0.7061,0.4322,1.0278,-0.8464,-0.2798,-0.0108,-0.1285,-0.7609,-0.8003,-0.8491,-0.3885,-0.714
1ajq,-1.3570,0.0187,-2.1007,-1.2896,-1.3024,-0.1914,-0.7129,0.0684,-0.5415,-1.131,-0.5081,-0.8482,1.1088,1.0274,-0.6748,-0.3133,-0.7023,-0.6893,-0.7609,-1.2478,-0.6342,-0.6082,-0.714
1apw,0.3442,0.1705,1.5893,0.5806,0.5584,0.3056,0.1522,4.8759,-1.2292,0.6053,1.1449,1.7466,-0.0214,-0.8752,-0.1733,1.706,0.4109,0.1518,-0.7609,0.3184,1.0998,-0.6082,-0.714
1avn,-1.5774,0.0417,-2.5107,-1.8202,-1.2291,-0.4635,-1.2445,0.1611,-0.6693,-1.9202,-0.9509,-2.0186,1.1088,-1.1833,-0.6895,-0.2635,-0.6489,-1.25,-0.2138,-1.024,-0.8491,-0.3885,0.7735
1ax0,-1.4177,0.0275,-3.2807,-0.9768,-1.005,-1.1935,-1.2445,0.55,-1.2292,-0.8416,0.2633,-0.1694,1.1856,-0.7662,-0.3719,-0.7525,0.6906,0.4322,-0.7609,-0.1291,-0.8491,-0.3885,0.0298
1axz,-2.1014,0.0354,-3.2107,-1.2277,-1.2197,-1.2397,-1.2445,0.4322,-1.2292,-0.9995,0.2218,-1.874,1.5624,-0.7662,-0.5729,-1.2878,0.677,0.4322,-0.7609,-0.3528,-0.8491,-0.3885,-0.714
1b11,-0.1034,0.0368,0.9793,0.2375,0.5276,0.4903,0.1661,-0.0299,0.9753,-0.5522,0.4027,0.8811,-0.8594,-0.1793,-0.1985,-0.4848,0.3721,0.1518,-0.2346,0.0947,1.7865,-0.6082,-0.714
1b39,-0.6001,0.0717,0.5093,0.7723,0.1638,-0.1647,-1.2445,-0.635,-0.8407,0.9473,0.874,-0.1312,0.1093,1.4691,1.3671,-1.2878,0.0268,2.3947,2.8846,2.332,-0.8491,-0.3885,-0.714
1b7h,1.1914,0.1520,1.6093,0.8171,0.1816,-1.3836,0.5388,4.0149,-1.2292,1.3156,1.8482,0.7841,0.4322,1.0059,0.7993,0.4286,1.1764,-0.1285,-0.7609,0.3184,-0.1523,4.6659,0.0298
1b8o,-0.1930,0.0282,4.2293,-0.1657,-0.4474,-1.184,-1.2445,-0.3777,-0.3544,-0.0524,0.4667,-0.0136,0.4092,-0.8062,-0.4998,-0.9864,0.6975,-0.1285,-0.2138,0.0947,-0.8491,0.9301,0.7735
1b9j,1.2976,0.1545,-0.4507,0.8264,0.164,-1.4299,0.8137,4.0784,-1.2292,1.2892,2.0857,0.8072,0.4322,1.0059,0.7007,0.4286,1.1764,-0.1285,-0.7609,0.3184,-0.3618,4.4461,0.0298
1bcu,-0.6778,0.0280,-3.1307,-0.8425,-0.6566,0.6158,0.1645,-0.3749,0.074,-1.0784,-1.0247,-1.7007,-0.0137,-0.7076,-1.0566,-0.2066,-0.5982,-1.25,-0.2138,-1.024,-0.4194,-0.6082,-0.714
1bma,0.4941,0.0334,-1.8207,0.3886,0.7857,1.248,0.4256,0.2885,0.7892,0.6842,-0.4317,0.9942,-0.8671,0.1193,-0.1251,0.3321,-0.6537,-0.4089,-0.2569,-0.1291,1.6292,-0.6082,0.0298
1bra,-1.0584,0.0566,-4.5907,-1.3059,-1.1967,-0.4773,-0.6809,0.356,-0.1269,-1.1047,-1.2434,-2.0104,0.7397,-1.8221,-0.6264,-1.2878,-1.3724,-1.25,-0.7609,-1.2478,-0.2046,-0.6082,1.5173
1bxo,1.1756,0.0583,3.5893,1.7349,1.4462,0.6282,0.3963,0.5234,-0.1417,2.1048,0.8029,1.2226,-0.8978,0.0778,0.1998,1.5922,0.3857,1.2733,0.7675,1.2134,1.472,-0.6082,-0.714
1c84,-1.1406,0.0270,-1.4107,-0.5887,-0.6787,-0.5606,-0.1785,-0.0555,0.0592,0.0002,0.2744,-0.4183,-0.475,0.9695,0.1475,-1.0162,0.3272,0.1518,-0.7609,-0.3528,0.0103,-0.1687,0.0298
1d7j,-1.7680,0.0283,-3.1107,-1.8426,-1.4589,-0.218,-0.9249,1.2301,-1.2292,-1.8413,-1.0115,-0.6261,1.4624,-0.7392,-1.1312,-0.3219,-1.0267,-0.6893,-0.7609,-1.2478,-0.8491,-0.6082,-0.714
1det,-2.1980,0.0543,-2.1107,-0.8713,-0.2325,-0.7486,-1.2445,-0.443,-0.716,-0.2892,0.7141,-0.0039,-0.0291,1.2867,-0.2031,-1.2878,0.0268,0.9929,0.2827,1.2134,-0.8491,0.7103,-0.714
1df8,-0.0511,0.0316,3.2893,-0.3474,-0.8465,-0.3773,-0.3528,-0.2538,-1.2292,-0.3944,0.1201,-0.1684,1.0473,1.032,-0.3471,0.2733,0.0165,-0.4089,-0.2346,-0.5766,-0.6225,-0.3885,0.0298
1dhi,-0.1911,0.0654,0.8493,0.3176,0.3052,-0.9761,0.4772,-0.5761,0.0525,-0.2103,0.078,0.3599,-1.7512,1.032,-0.412,0.3618,1.4331,0.1518,0.3332,1.2134,-0.8491,0.2708,0.7735
1e1v,-0.3072,0.0505,-1.4907,-0.3538,-0.5393,0.4043,-0.3752,-0.6067,-1.035,-0.6575,-0.6584,-1.6158,0.3246,0.1765,-0.3283,-0.5517,-0.3279,-0.9696,-0.2138,-0.3528,-0.1693,1.1498,0.7735
1e5a,-0.8930,0.0678,1.2293,-1.4418,-1.362,0.9781,0.805,0.2237,-0.4434,-1.8413,-1.2434,-2.0287,2.1005,0.52,-1.0822,-1.0694,-1.0267,-0.9696,-0.7609,-1.4715,-0.2827,-0.6082,-0.714
1e66,0.9031,0.0499,3.4793,0.0733,-0.1722,1.3563,1.3395,-0.5372,0.1891,0.237,-1.2434,-1.3207,0.5629,-0.7165,-0.68,0.9175,-0.9853,-1.25,-0.7609,-1.2478,0.2203,0.0511,-0.714
1ela,0.7470,0.0307,-0.0507,0.1524,0.3583,0.5022,1.3395,0.0584,-0.3131,0.1317,-0.1641,0.8669,-0.2674,0.1193,-0.2298,0.5784,0.0646,-0.4089,-0.7609,-0.1291,0.0678,-0.6082,0.7735
1elb,0.6432,0.0485,0.7393,0.1047,0.4408,0.6757,1.3172,1.1866,-0.3131,0.5527,-0.6895,0.8498,-0.2674,0.1193,0.4645,0.462,0.0924,-0.4089,-0.7609,-0.1291,0.5551,-0.1687,0.7735
1f4e,-0.6183,0.0306,-3.4507,-0.8184,-0.6007,-0.2372,0.2331,-0.1112,-0.3131,-1.3941,-0.8382,0.3146,0.6705,1.0116,-0.8929,-0.3684,-0.7023,-0.1285,0.1631,-0.5766,-0.2216,-0.6082,-0.714
1f4f,-0.3651,0.0795,-1.7907,0.2936,-0.0428,-1.5002,1.0716,-0.1633,-0.3131,-0.1313,-0.9318,0.4571,-0.5518,1.032,0.2723,0.2615,0.9973,1.2733,0.1631,0.7659,-0.8491,0.0511,-0.714
1f4g,0.1721,0.0951,0.0693,0.9791,0.3209,-1.6589,1.0716,-0.0929,-0.3131,0.9473,-0.1782,0.6884,-0.9593,1.032,0.2387,1.4489,1.3567,1.5536,0.1631,1.2134,-0.8491,0.2708,-0.714
1f5k,-1.3385,0.0490,-2.6707,-1.2933,-1.1967,-0.4773,-0.6809,0.356,-0.1269,-1.0258,-1.2434,-2.0104,0.7397,-1.8221,-0.71,-1.2878,-1.3724,-1.25,-0.7609,-1.2478,-0.2046,-0.6082,0.0298
1fcx,1.2971,0.0638,0.7793,0.9,0.4833,1.2848,2.2183,-0.4703,1.3034,-0.2366,-0.687,-0.3084,-0.2905,0.9705,-0.698,-0.2171,-0.3565,-0.4089,-0.7609,-1.024,1.6292,-0.3885,-0.714
1fcz,1.0455,0.0425,2.8093,0.6894,0.1842,1.1759,1.4569,-0.2779,1.1175,-0.3944,-0.6586,0.5742,-0.3135,0.9705,-0.6781,0.0545,-0.7023,-0.4089,-0.7609,-1.024,1.6296,-0.6082,-0.714
1fd0,1.1724,0.0499,1.9893,0.981,0.5185,1.3313,1.9812,-0.4767,1.3034,-0.1839,-0.6052,-0.3059,-0.6672,0.9705,-0.5967,0.3261,-0.3497,-0.4089,-0.7609,-0.8003,1.5977,-0.1687,-0.714
1fh7,-1.2191,0.0407,-1.1707,-0.5478,-0.7381,-1.7762,-1.2445,-0.1363,-1.2292,0.2896,0.344,-1.6224,1.5008,-0.8312,0.5039,-1.2878,1.3566,0.7126,-0.7609,0.0947,-0.8491,1.5893,0.0298
1fh8,-1.1293,0.0379,0.4793,-0.7494,-0.76,-1.4454,-1.2445,-0.1573,-1.2292,-0.2366,0.6893,-1.6447,1.5316,-0.8312,-0.132,-0.8428,1.0108,0.4322,-0.7609,-0.1291,-0.8491,0.9301,0.7735
1fh9,-0.8917,0.0600,0.0193,-0.3164,-0.7311,-1.5146,-1.2445,-0.1734,-1.2292,0.7631,1.0371,-1.6068,0.9704,-0.5848,1.1332,-0.9706,1.7096,0.9929,-0.7609,0.5421,-0.6658,2.2486,1.5173
1fkb,1.0690,0.2090,3.2893,0.957,3.5188,1.7818,3.7112,-0.0885,0.233,0.5263,0.0108,1.7005,-0.844,-0.0023,-0.3346,5.0921,1.5995,2.3947,-0.2346,1.4371,1.6601,-0.6082,-0.714
