%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 15 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.430370073397794e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944169e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.09963480014375405
%.likelihood.variance: 2.4902769562682345
%loglikelihood: -2186.356162910333
%RMSE:1.788
%Pearson_correlation_coefficient:0.623,P-value:0.000
%Spearman_correlation_coefficient:0.643,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.0834,0.0418,-0.0976,0.0719,0.2888,-0.7689,-0.7593,0.0446,0.9295,0.5892,0.6143,0.6807,-0.7224,0.9804,0.0179,0.3501,0.9693,0.3494,-0.7974,0.2043,1.4823,-0.6324,1.3687
1a30,-1.8045,0.0562,-2.1976,-0.1251,-0.4112,-2.096,-0.4312,3.4942,-1.3089,-0.0012,0.2128,0.3709,-0.2061,1.0085,0.1628,0.8221,1.6115,0.8855,-0.7974,0.6345,-0.3854,-0.6324,-0.7375
1a69,-0.9567,0.0142,-1.1976,-0.3615,-0.6647,-0.8824,-1.2453,-0.4511,-0.6097,-0.0549,-0.1652,-0.1589,0.4621,-0.6492,-0.0046,-1.2874,0.2497,0.0813,-0.25,0.2043,-0.9332,-0.3988,-0.0354
1abf,-1.7400,0.0212,-1.0776,-1.0622,-1.3145,-0.8804,-0.946,0.4959,-1.3089,-0.8868,0.7411,-1.9528,1.6847,-0.7123,0.0781,-1.0957,0.2583,0.0813,-0.7974,-0.6561,-0.9332,-0.6324,-0.7375
1ai5,-1.6327,0.0233,-2.7776,-0.987,-1.1905,-0.2101,-1.0023,0.5027,-0.0623,-1.1015,-0.8913,-0.7923,0.3862,1.0046,-0.6163,-0.0207,-0.7322,-0.7228,-0.7974,-0.6561,-0.4501,-0.6324,-0.7375
1ajp,-1.5639,0.0136,-4.2676,-1.1188,-1.2474,-0.3702,-0.4536,0.4693,-0.5678,-1.182,-0.8369,-0.7656,0.5381,1.0046,-0.7386,-0.3248,-0.0695,-0.1867,-0.7974,-0.8713,-0.9332,-0.3988,-0.7375
1ajq,-1.4035,0.0121,-2.1876,-1.4083,-1.3926,-0.1607,-0.7475,0.143,-0.6107,-1.2356,-0.5332,-0.9079,1.2063,1.0043,-0.5857,-0.3567,-0.7322,-0.7228,-0.7974,-1.3015,-0.6916,-0.6324,-0.7375
1apw,0.1255,0.1052,1.5024,0.5194,0.4661,0.3375,0.0627,4.9963,-1.3089,0.5355,1.0686,1.6918,0.0901,-0.7498,-0.1388,1.5718,0.3345,0.0813,-0.7974,0.2043,1.2581,-0.6324,-0.7375
1avn,-2.0863,0.0265,-2.5976,-1.9553,-1.3194,-0.4334,-1.2453,0.2366,-0.7405,-2.0407,-0.9623,-2.0806,1.2063,-1.0338,-0.5988,-0.3092,-0.6811,-1.2588,-0.25,-1.0864,-0.9332,-0.3988,0.6667
1ax0,-1.5606,0.0160,-3.3676,-1.0859,-1.0955,-1.1651,-1.2453,0.6293,-1.3089,-0.9405,0.2143,-0.2278,1.2822,-0.6492,-0.3158,-0.7762,0.6027,0.3494,-0.7974,-0.2259,-0.9332,-0.3988,-0.0354
1axz,-2.3952,0.0188,-3.2976,-1.3445,-1.31,-1.2115,-1.2453,0.5103,-1.3089,-1.1015,0.174,-1.9357,1.6543,-0.6492,-0.4949,-1.2874,0.5896,0.3494,-0.7974,-0.441,-0.9332,-0.3988,-0.7375
