%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 15 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.6393144140343885e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944370e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.05632134706293493
%.likelihood.variance: 2.4631029190606806
%loglikelihood: -3769.210189590357
%RMSE:1.810
%Pearson_correlation_coefficient:0.615,P-value:0.000
%Spearman_correlation_coefficient:0.634,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.0563,0.0214,-0.0577,0.0715,0.3248,-0.6931,-0.7163,-0.0183,0.9799,0.5879,0.6648,0.7338,-0.7962,0.951,-0.0083,0.3677,0.909,0.3443,-0.8017,0.2235,1.4397,-0.6238,1.4134
1a30,-1.6798,0.0310,-2.1577,-0.1217,-0.3803,-1.9565,-0.3815,3.3232,-1.2398,-0.0007,0.2442,0.424,-0.2745,0.9805,0.1822,0.8374,1.5227,0.8658,-0.8017,0.6574,-0.355,-0.6238,-0.7314
1a69,-0.7208,0.0080,-1.1577,-0.3535,-0.6357,-0.8011,-1.2121,-0.4985,-0.5464,-0.0542,-0.1517,-0.1058,0.4006,-0.758,-0.0378,-1.2618,0.2214,0.0835,-0.2324,0.2235,-0.8815,-0.4004,-0.0164
1abf,-1.5800,0.0115,-1.0377,-1.0406,-1.2903,-0.7993,-0.9068,0.4188,-1.2398,-0.8835,0.7977,-1.8995,1.6358,-0.8242,0.0708,-1.071,0.2295,0.0835,-0.8017,-0.6442,-0.8815,-0.6238,-0.7314
1ai5,-1.5341,0.0123,-2.7377,-0.9668,-1.1654,-0.1611,-0.9642,0.4254,-0.0036,-1.0975,-0.9123,-0.7392,0.3239,0.9765,-0.8417,-0.0013,-0.717,-0.6989,-0.8017,-0.6442,-0.4172,-0.6238,-0.7314
1ajp,-1.4981,0.0082,-4.2277,-1.096,-1.2227,-0.3135,-0.4043,0.3931,-0.5048,-1.1777,-0.8553,-0.7125,0.4773,0.9764,-1.0025,-0.3039,-0.0837,-0.1773,-0.8017,-0.8611,-0.8815,-0.4004,-0.7314
1ajq,-1.3678,0.0069,-2.1477,-1.38,-1.3689,-0.1141,-0.7042,0.077,-0.5474,-1.2313,-0.5372,-0.8548,1.1525,0.9761,-0.8015,-0.3357,-0.717,-0.6989,-0.8017,-1.2949,-0.6493,-0.6238,-0.7314
1apw,0.2671,0.0552,1.5423,0.5103,0.5034,0.3602,0.1224,4.7783,-1.2398,0.5343,1.1407,1.7448,0.0247,-0.8635,-0.2143,1.5834,0.3024,0.0835,-0.8017,0.2235,1.2242,-0.6238,-0.7314
1avn,-1.8243,0.0148,-2.5577,-1.9163,-1.2952,-0.3737,-1.2121,0.1677,-0.6761,-2.0338,-0.9867,-2.0273,1.1525,-1.1613,-0.8187,-0.2884,-0.6681,-1.2205,-0.2324,-1.078,-0.8815,-0.4004,0.6985
1ax0,-1.3586,0.0088,-3.3277,-1.0638,-1.0697,-1.0703,-1.2121,0.548,-1.2398,-0.937,0.2458,-0.1747,1.2292,-0.758,-0.4468,-0.7531,0.5586,0.3443,-0.8017,-0.2103,-0.8815,-0.4004,-0.0164
