%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 13 iterations, b'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
%.kernel.kernels[0].variance: 4.254939873881639e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943947e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.047695133773584295
%.likelihood.variance: 2.370486237784379
%loglikelihood: -239.89707321669306
%RMSE:1.960
%Pearson_correlation_coefficient:0.506,P-value:0.000
%Spearman_correlation_coefficient:0.564,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.9744,0.2444,-0.1270,0.2198,0.4756,-0.8713,-0.6413,-0.021,1.1025,0.591,0.6153,0.8362,-0.8749,1.005,0.0426,0.4902,1.1392,0.4527,-0.7846,0.3131,1.8772,-0.6779,1.1707
1a30,-0.5930,0.3860,-2.2270,0.0052,-0.2792,-2.3198,-0.2966,3.5394,-1.1192,-0.0112,0.1941,0.5302,-0.3723,1.0339,0.2917,0.9891,1.8419,1.0213,-0.7846,0.7578,-0.3127,-0.6779,-0.738
1a69,-0.5491,0.0826,-1.2270,-0.2524,-0.5525,-0.9952,-1.152,-0.5328,-0.4252,-0.0659,-0.2024,0.0069,0.2781,-0.6742,0.0039,-1.2403,0.3518,0.1683,-0.2701,0.3131,-0.9551,-0.4525,-0.1018
1abf,-1.4070,0.1258,-1.1070,-1.0157,-1.2532,-0.9931,-0.8375,0.4447,-1.1192,-0.9144,0.7483,-1.7648,1.4681,-0.7392,0.146,-1.0376,0.3611,0.1683,-0.7846,-0.5763,-0.9551,-0.6779,-0.738
1ai5,-1.0729,0.1071,-2.8070,-0.9338,-1.1195,-0.2615,-0.8967,0.4517,0.1181,-1.1334,-0.964,-0.6187,0.2042,1.03,-1.0475,0.0984,-0.7227,-0.6847,-0.7846,-0.5763,-0.3886,-0.6779,-0.738
1ajp,-1.2105,0.0797,-4.2970,-1.0773,-1.1809,-0.4362,-0.3201,0.4173,-0.3836,-1.2155,-0.9068,-0.5923,0.352,1.03,-1.2577,-0.2229,0.0025,-0.116,-0.7846,-0.7987,-0.9551,-0.4525,-0.738
1ajq,-1.2794,0.0821,-2.2170,-1.3927,-1.3374,-0.2076,-0.6289,0.0805,-0.4262,-1.2702,-0.5883,-0.7329,1.0025,1.0296,-0.9948,-0.2568,-0.7227,-0.6847,-0.7846,-1.2434,-0.6718,-0.6779,-0.738
1apw,0.7995,0.6570,1.4730,0.7072,0.6667,0.3362,0.2224,5.0897,-1.1192,0.5362,1.0918,1.8347,-0.084,-0.7778,-0.2268,1.7813,0.4446,0.1683,-0.7846,0.3131,1.6142,-0.6779,-0.738
1avn,-1.2109,0.1461,-2.6270,-1.9885,-1.2585,-0.5052,-1.152,0.1771,-0.555,-2.0913,-1.0384,-1.891,1.0025,-1.0704,-1.0174,-0.2065,-0.6667,-1.2533,-0.2701,-1.0211,-0.9551,-0.4525,0.5344
1ax0,-0.8158,0.1087,-3.3970,-1.0415,-1.0171,-1.3038,-1.152,0.5824,-1.1192,-0.9691,0.1957,-0.0612,1.0764,-0.6742,-0.531,-0.7,0.738,0.4527,-0.7846,-0.1316,-0.9551,-0.4525,-0.1018
1axz,-1.4781,0.1389,-3.3270,-1.3232,-1.2483,-1.3544,-1.152,0.4596,-1.1192,-1.1334,0.1535,-1.7479,1.4385,-0.6742,-0.8388,-1.2403,0.7237,0.4527,-0.7846,-0.354,-0.9551,-0.4525,-0.738
1b11,0.3946,0.1592,0.8630,0.3219,0.6337,0.5382,0.236,-0.022,1.1025,-0.6681,0.3373,0.9783,-0.8896,-0.1167,-0.2654,-0.4298,0.4039,0.1683,-0.2896,0.0907,2.5195,-0.6779,-0.738
1b39,-1.1767,0.2690,0.3930,0.9224,0.2418,-0.1783,-1.152,-0.6524,-0.7278,0.8921,0.8164,-0.0234,0.0416,1.4492,2.1323,-1.2403,0.0419,2.443,2.6443,2.3143,-0.9551,-0.4525,-0.738
1b7h,1.4006,0.5989,1.4930,0.9727,0.2609,-1.5118,0.6028,4.1926,-1.1192,1.2752,1.8065,0.8823,0.352,1.0092,1.2629,0.4921,1.2474,-0.116,-0.7846,0.3131,-0.0365,4.731,-0.1018
1b8o,0.2304,0.1021,4.1130,-0.1307,-0.4165,-1.2934,-1.152,-0.3843,-0.2376,-0.148,0.4024,0.093,0.3299,-0.7122,-0.7268,-0.9361,0.7452,-0.116,-0.2701,0.0907,-0.9551,0.8997,0.5344
