%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 14 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.327003701435748e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944028e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.07339326365209976
%.likelihood.variance: 2.4470449654653934
%loglikelihood: -1469.9639178056486
%RMSE:1.830
%Pearson_correlation_coefficient:0.592,P-value:0.000
%Spearman_correlation_coefficient:0.617,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.0389,0.0549,-0.1100,0.0509,0.2531,-0.6894,-0.7196,0.0302,0.8296,0.534,0.5165,0.702,-0.6416,0.9346,-0.0055,0.3798,0.9665,0.3086,-0.7727,0.1653,1.4418,-0.6377,1.518
1a30,-1.0977,0.0817,-2.2100,-0.1391,-0.4053,-1.9208,-0.4075,3.3534,-1.2284,-0.0413,0.1437,0.3887,-0.1624,0.964,0.2062,0.8682,1.6003,0.8116,-0.7727,0.5694,-0.3445,-0.6377,-0.7243
1a69,-0.9119,0.0211,-1.2100,-0.3671,-0.6437,-0.7947,-1.1819,-0.4474,-0.5855,-0.0936,-0.2072,-0.147,0.4577,-0.7691,-0.0384,-1.3143,0.2563,0.0571,-0.2527,0.1653,-0.8684,-0.4047,0.0231
1abf,-1.9656,0.0300,-1.0900,-1.0428,-1.2548,-0.7929,-0.8972,0.4648,-1.2284,-0.9042,0.6343,-1.9609,1.5923,-0.8351,0.0824,-1.116,0.2647,0.0571,-0.7727,-0.643,-0.8684,-0.6377,-0.7243
1ai5,-1.3291,0.0261,-2.7900,-0.9703,-1.1382,-0.1709,-0.9508,0.4715,-0.0823,-1.1134,-0.8814,-0.7875,0.3873,0.96,-0.9323,-0.0038,-0.7129,-0.6973,-0.7727,-0.643,-0.4064,-0.6377,-0.7243
1ajp,-1.3007,0.0189,-4.2800,-1.0974,-1.1917,-0.3195,-0.4287,0.4393,-0.547,-1.1918,-0.8308,-0.7605,0.5282,0.96,-1.1111,-0.3184,-0.0588,-0.1944,-0.7727,-0.845,-0.8684,-0.4047,-0.7243
1ajq,-1.4796,0.0167,-2.2000,-1.3766,-1.3283,-0.1251,-0.7083,0.125,-0.5865,-1.2441,-0.5489,-0.9044,1.1484,0.9596,-0.8876,-0.3515,-0.7129,-0.6973,-0.7727,-1.2491,-0.6374,-0.6377,-0.7243
1apw,1.0119,0.1495,1.4900,0.4824,0.4198,0.3372,0.0624,4.8004,-1.2284,0.4817,0.9382,1.7244,0.1124,-0.8743,-0.2346,1.6438,0.34,0.0571,-0.7727,0.1653,1.2274,-0.6377,-0.7243
1avn,-1.9732,0.0374,-2.6100,-1.904,-1.2594,-0.3781,-1.1819,0.2151,-0.7058,-2.0286,-0.9472,-2.0901,1.1484,-1.1712,-0.9068,-0.3023,-0.6624,-1.2003,-0.2527,-1.0471,-0.8684,-0.4047,0.7706
1ax0,-1.4703,0.0241,-3.3800,-1.0656,-1.0489,-1.0571,-1.1819,0.5934,-1.2284,-0.9565,0.1451,-0.2167,1.2188,-0.7692,-0.4932,-0.7855,0.6046,0.3086,-0.7727,-0.2388,-0.8684,-0.4047,0.0231
