%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 15 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.528206772437195e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944255e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.08270049236853816
%.likelihood.variance: 2.3616939689658656
%loglikelihood: -2572.187267057729
%RMSE:1.775
%Pearson_correlation_coefficient:0.635,P-value:0.000
%Spearman_correlation_coefficient:0.658,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.2731,0.0369,-0.0503,0.159,0.399,-0.6963,-0.7306,-0.0412,1.0752,0.6548,0.695,0.7538,-0.8195,0.9536,0.0621,0.4297,0.9344,0.371,-0.8495,0.2739,1.6512,-0.626,1.4172
1a30,-1.6622,0.0457,-2.1503,-0.0378,-0.3257,-1.9684,-0.3916,3.3051,-1.2583,0.0727,0.277,0.44,-0.3044,0.9825,0.2544,0.9182,1.5358,0.8987,-0.8495,0.7159,-0.3364,-0.626,-0.7352
1a69,-0.8708,0.0112,-1.1503,-0.2739,-0.5881,-0.8051,-1.2325,-0.5221,-0.5294,0.0198,-0.1165,-0.0966,0.3622,-0.7253,0.0322,-1.2652,0.2605,0.1071,-0.2379,0.2739,-0.9194,-0.4068,-0.0177
1abf,-1.3797,0.0160,-1.0303,-0.9739,-1.2609,-0.8032,-0.9234,0.3965,-1.2583,-0.8005,0.8271,-1.9135,1.5817,-0.7903,0.1419,-1.0667,0.2686,0.1071,-0.8495,-0.6101,-0.9194,-0.626,-0.7352
1ai5,-1.6139,0.0173,-2.7303,-0.8988,-1.1325,-0.1607,-0.9815,0.4032,0.0413,-1.0122,-0.8724,-0.7382,0.2864,0.9786,-0.7798,0.0459,-0.659,-0.6845,-0.8495,-0.6101,-0.4052,-0.626,-0.7352
1ajp,-1.6352,0.0113,-4.2203,-1.0304,-1.1914,-0.3141,-0.4148,0.3708,-0.4857,-1.0916,-0.8157,-0.7111,0.4379,0.9786,-0.9421,-0.2688,-0.0384,-0.1568,-0.8495,-0.8311,-0.9194,-0.4068,-0.7352
1ajq,-1.4770,0.0098,-2.1403,-1.3196,-1.3417,-0.1133,-0.7183,0.0543,-0.5304,-1.1445,-0.4996,-0.8552,1.1045,0.9783,-0.7391,-0.3019,-0.659,-0.6845,-0.8495,-1.2731,-0.6623,-0.626,-0.7352
1apw,0.7867,0.0852,1.5497,0.606,0.5825,0.3642,0.1185,4.7622,-1.2583,0.6019,1.1679,1.7778,-0.009,-0.8289,-0.146,1.6941,0.34,0.1071,-0.8495,0.2739,1.4126,-0.626,-0.7352
1avn,-1.7624,0.0211,-2.5503,-1.8659,-1.2659,-0.3747,-1.2325,0.1451,-0.6657,-1.9383,-0.9463,-2.0429,1.1045,-1.1215,-0.7565,-0.2527,-0.6111,-1.2123,-0.2379,-1.0521,-0.9194,-0.4068,0.6997
1ax0,-1.4556,0.0120,-3.3203,-0.9975,-1.0342,-1.0761,-1.2325,0.5259,-1.2583,-0.8534,0.2786,-0.1664,1.1803,-0.7253,-0.3809,-0.7361,0.5911,0.371,-0.8495,-0.1681,-0.9194,-0.4068,-0.0177
1axz,-2.0450,0.0137,-3.2503,-1.2558,-1.2562,-1.1205,-1.2325,0.4105,-1.2583,-1.0122,0.2366,-1.8962,1.5514,-0.7253,-0.6186,-1.2652,0.5789,0.371,-0.8495,-0.3891,-0.9194,-0.4068,-0.7352
1b11,-0.0217,0.0248,0.9397,0.2527,0.5507,0.5417,0.1319,-0.042,1.0752,-0.5624,0.4191,0.8996,-0.8346,-0.1679,-0.1758,-0.4714,0.3052,0.1071,-0.2612,0.0529,2.2341,-0.626,-0.7352
1b39,-0.2347,0.0389,0.4697,0.8033,0.1745,-0.0876,-1.2325,-0.6345,-0.8472,0.9459,0.8946,-0.1277,0.1198,1.3977,1.6759,-1.2652,-0.0046,2.2181,3.2263,2.2628,-0.9194,-0.4068,-0.7352
1b7h,1.3058,0.0713,1.5697,0.8494,0.1929,-1.2587,0.4924,3.919,-1.2583,1.3163,1.8773,0.8012,0.4379,0.9578,1.0044,0.4314,1.027,-0.1568,-0.8495,0.2739,-0.0856,4.6344,-0.0177
