%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 12 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.257731081596234e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943946e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.06776686495625446
%.likelihood.variance: 2.125000179926052
%loglikelihood: -373.1098951824219
%RMSE:1.870
%Pearson_correlation_coefficient:0.566,P-value:0.000
%Spearman_correlation_coefficient:0.604,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.6373,0.1709,0.0668,0.069,0.1961,-0.7211,-0.7537,0.1178,0.8296,0.5415,0.6538,0.6394,-0.6625,1.1155,0.0183,0.3054,1.0082,0.3854,-0.8849,0.2196,1.2149,-0.702,1.5049
1a30,-1.2740,0.3122,-2.0332,-0.1204,-0.4393,-1.9229,-0.4333,4.2874,-1.2787,-0.0325,0.2313,0.3328,-0.1641,1.1466,0.2112,0.7405,1.6591,0.9262,-0.8849,0.6566,-0.3947,-0.702,-0.7468
1a69,-1.1583,0.0558,-1.0332,-0.3477,-0.6694,-0.8239,-1.2283,-0.4814,-0.6201,-0.0847,-0.1665,-0.1915,0.481,-0.6871,-0.0117,-1.2039,0.2789,0.1149,-0.2946,0.2196,-0.8668,-0.4178,0.0038
1abf,-1.7969,0.1048,-0.9132,-1.0216,-1.2592,-0.8221,-0.9361,0.6632,-1.2787,-0.8935,0.7873,-1.9666,1.6611,-0.7569,0.0983,-1.0272,0.2875,0.1149,-0.8849,-0.6544,-0.8668,-0.702,-0.7468
1ai5,-1.7608,0.0715,-2.6132,-0.9493,-1.1467,-0.2151,-0.991,0.6715,-0.1046,-1.1022,-0.9305,-0.8183,0.4077,1.1423,-0.8259,-0.0364,-0.7164,-0.6963,-0.8849,-0.6544,-0.4504,-0.702,-0.7468
1ajp,-1.6385,0.0501,-4.1032,-1.076,-1.1984,-0.3601,-0.4551,0.6311,-0.5806,-1.1804,-0.8732,-0.7919,0.5543,1.1423,-0.9887,-0.3166,-0.0447,-0.1555,-0.8849,-0.8729,-0.8668,-0.4178,-0.7468
1ajq,-1.7873,0.0506,-2.0232,-1.3544,-1.3302,-0.1704,-0.7421,0.2368,-0.6211,-1.2326,-0.5537,-0.9327,1.1993,1.142,-0.7851,-0.3461,-0.7164,-0.6963,-0.8849,-1.3099,-0.6586,-0.702,-0.7468
1apw,0.2900,0.5266,1.6668,0.4993,0.357,0.2808,0.0491,6.103,-1.2787,0.4893,1.1318,1.6399,0.1218,-0.7984,-0.1904,1.4315,0.3649,0.1149,-0.8849,0.2196,1.0217,-0.702,-0.7468
1avn,-2.1958,0.1107,-2.4332,-1.8804,-1.2637,-0.4173,-1.2283,0.3499,-0.7433,-2.0153,-1.0052,-2.0931,1.1993,-1.1125,-0.8026,-0.3022,-0.6646,-1.2372,-0.2946,-1.0914,-0.8668,-0.4178,0.7543
1ax0,-1.7868,0.0697,-3.2032,-1.0443,-1.0605,-1.0799,-1.2283,0.8245,-1.2787,-0.9456,0.2329,-0.2597,1.2726,-0.6871,-0.4259,-0.7327,0.6366,0.3854,-0.8849,-0.2174,-0.8668,-0.4178,0.0038
