%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 15 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.411090120753942e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944149e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.058876058832823146
%.likelihood.variance: 2.329046446891849
%loglikelihood: -2051.599447877899
%RMSE:1.797
%Pearson_correlation_coefficient:0.624,P-value:0.000
%Spearman_correlation_coefficient:0.644,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.2453,0.0350,-0.1319,0.0914,0.3556,-0.7668,-0.7703,0.0466,0.9207,0.6463,0.7289,0.7285,-0.7531,0.9814,0.0171,0.4135,0.9435,0.3828,-0.7989,0.2913,1.4879,-0.6282,1.4176
1a30,-1.6466,0.0536,-2.2319,-0.1082,-0.3787,-2.0521,-0.4465,3.6413,-1.3126,0.0403,0.3012,0.4116,-0.2377,1.0105,0.2027,0.9058,1.5431,0.9208,-0.7989,0.7435,-0.3692,-0.6282,-0.6896
1a69,-0.8341,0.0142,-1.2319,-0.3476,-0.6446,-0.8767,-1.2499,-0.47,-0.615,-0.0148,-0.1014,-0.1302,0.4293,-0.7047,-0.0118,-1.2946,0.2717,0.1137,-0.219,0.2913,-0.9139,-0.3814,0.0128
1abf,-1.5845,0.0201,-1.1119,-1.0575,-1.3261,-0.8749,-0.9546,0.5168,-1.3126,-0.8687,0.864,-1.9648,1.6495,-0.77,0.0941,-1.0946,0.2797,0.1137,-0.7989,-0.6131,-0.9139,-0.6282,-0.6896
1ai5,-1.6079,0.0191,-2.8119,-0.9813,-1.1961,-0.2257,-1.0101,0.524,-0.0689,-1.0891,-0.8748,-0.778,0.3535,1.0065,-0.7953,0.0267,-0.6451,-0.6934,-0.7989,-0.6131,-0.4335,-0.6282,-0.6896
1ajp,-1.5508,0.0130,-4.3019,-1.1147,-1.2558,-0.3807,-0.4686,0.4892,-0.5731,-1.1718,-0.8168,-0.7507,0.5051,1.0065,-0.9519,-0.2905,-0.0264,-0.1553,-0.7989,-0.8392,-0.9139,-0.3814,-0.6896
1ajq,-1.5441,0.0118,-2.2219,-1.4081,-1.4081,-0.1778,-0.7586,0.1492,-0.616,-1.2268,-0.4934,-0.8962,1.172,1.0062,-0.756,-0.3239,-0.6451,-0.6934,-0.7989,-1.2914,-0.6737,-0.6282,-0.6896
1apw,0.3184,0.1008,1.4681,0.5447,0.5415,0.3047,0.0409,5.2066,-1.3126,0.5912,1.2128,1.7625,0.0579,-0.8088,-0.1837,1.6878,0.3509,0.1137,-0.7989,0.2913,1.2649,-0.6282,-0.6896
1avn,-1.7794,0.0267,-2.6319,-1.9621,-1.3313,-0.4419,-1.2499,0.2467,-0.7454,-2.0532,-0.9504,-2.0954,1.172,-1.1026,-0.7728,-0.2742,-0.5974,-1.2314,-0.219,-1.0653,-0.9139,-0.3814,0.7152
1ax0,-1.5006,0.0157,-3.4019,-1.0814,-1.0965,-1.1506,-1.2499,0.6558,-1.3126,-0.9238,0.3029,-0.2007,1.2478,-0.7047,-0.4104,-0.7614,0.6012,0.3828,-0.7989,-0.1609,-0.9139,-0.3814,0.0128
