%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 14 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.335378996487873e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944035e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.07412509041487768
%.likelihood.variance: 2.1376219146131255
%loglikelihood: -1464.4710271054435
%RMSE:1.828
%Pearson_correlation_coefficient:0.591,P-value:0.000
%Spearman_correlation_coefficient:0.615,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.0985,0.0502,-0.0890,0.1581,0.3664,-0.7941,-0.7378,-0.0304,0.9082,0.6587,0.6894,0.7308,-0.7614,1.0001,0.0085,0.4189,1.0887,0.4358,-0.8458,0.3024,1.5427,-0.6188,1.2849
1a30,-1.1728,0.0609,-2.1890,-0.0354,-0.3291,-2.1351,-0.4048,3.2493,-1.2424,0.0765,0.263,0.4226,-0.2654,1.0299,0.1441,0.8974,1.7419,1.0031,-0.8458,0.7452,-0.376,-0.6188,-0.7359
1a69,-0.9909,0.0193,-1.1890,-0.2676,-0.581,-0.9088,-1.2309,-0.5017,-0.5706,0.0236,-0.1383,-0.1045,0.3765,-0.7307,-0.0125,-1.2409,0.3567,0.1521,-0.2664,0.3024,-0.9388,-0.3908,-0.0623
1abf,-1.6147,0.0268,-1.0690,-0.9558,-1.2266,-0.9068,-0.9272,0.3986,-1.2424,-0.7968,0.824,-1.8893,1.5509,-0.7977,0.0648,-1.0465,0.3654,0.1521,-0.8458,-0.583,-0.9388,-0.6188,-0.7359
1ai5,-1.7651,0.0250,-2.7690,-0.882,-1.1034,-0.2295,-0.9843,0.4052,-0.0447,-1.0085,-0.9093,-0.7348,0.3035,1.0258,-0.5847,0.0431,-0.6421,-0.6989,-0.8458,-0.583,-0.4425,-0.6188,-0.7359
1ajp,-1.7251,0.0166,-4.2590,-1.0114,-1.16,-0.3912,-0.4275,0.3734,-0.5303,-1.0879,-0.8515,-0.7082,0.4494,1.0258,-0.6991,-0.2651,0.032,-0.1315,-0.8458,-0.8044,-0.9388,-0.3908,-0.7359
1ajq,-1.7184,0.0135,-2.1790,-1.2958,-1.3042,-0.1796,-0.7257,0.0632,-0.5716,-1.1408,-0.529,-0.8498,1.0913,1.0255,-0.556,-0.2975,-0.6421,-0.6989,-0.8458,-1.2471,-0.6906,-0.6188,-0.7359
1apw,1.8336,0.1156,1.5110,0.5977,0.5425,0.3239,0.0964,4.6774,-1.2424,0.6058,1.1717,1.7367,0.019,-0.8375,-0.1381,1.6573,0.443,0.1521,-0.8458,0.3024,1.3123,-0.6188,-0.7359
1avn,-1.9389,0.0311,-2.5890,-1.833,-1.2315,-0.4551,-1.2309,0.1522,-0.6962,-1.9348,-0.9846,-2.0164,1.0913,-1.1392,-0.5683,-0.2493,-0.59,-1.2662,-0.2664,-1.0258,-0.9388,-0.3908,0.6113
1ax0,-1.3015,0.0201,-3.3590,-0.9791,-1.0091,-1.1945,-1.2309,0.5255,-1.2424,-0.8497,0.2646,-0.1731,1.1643,-0.7307,-0.3036,-0.7227,0.7158,0.4358,-0.8458,-0.1403,-0.9388,-0.3908,-0.0623
