%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 13 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.257109665862006e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943951e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.03639445646781703
%.likelihood.variance: 2.5531141355345683
%loglikelihood: -338.86792378398405
%RMSE:1.908
%Pearson_correlation_coefficient:0.555,P-value:0.000
%Spearman_correlation_coefficient:0.586,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.0381,0.1821,0.1652,0.1588,0.4697,-0.6893,-0.6243,-0.0418,0.9836,0.6454,0.5627,0.8128,-0.81,0.8305,0.0879,0.5283,0.9412,0.3603,-0.8039,0.2588,1.6163,-0.6304,1.7751
1a30,-1.3321,0.2445,-1.9348,-0.0338,-0.2613,-2.008,-0.3002,3.3494,-1.1715,0.041,0.1596,0.4836,-0.2983,0.8577,0.3417,1.0135,1.5366,0.8946,-0.8039,0.6902,-0.2378,-0.6304,-0.7504
1a69,-0.6839,0.0538,-0.9348,-0.2649,-0.5259,-0.8021,-1.1044,-0.5292,-0.4983,-0.014,-0.2199,-0.0793,0.364,-0.747,0.0485,-1.155,0.2741,0.0931,-0.2461,0.2588,-0.7817,-0.4276,0.0914
1abf,-1.3098,0.1014,-0.8148,-0.9499,-1.2044,-0.8002,-0.8088,0.4018,-1.1715,-0.8656,0.6901,-1.9853,1.5755,-0.8081,0.1932,-0.9579,0.282,0.0931,-0.8039,-0.6039,-0.7817,-0.6304,-0.7504
1ai5,-1.1725,0.0597,-2.5148,-0.8764,-1.075,-0.1342,-0.8643,0.4085,0.0287,-1.0854,-0.9489,-0.7523,0.2887,0.854,-1.0228,0.1471,-0.6362,-0.7084,-0.8039,-0.6039,-0.3021,-0.6304,-0.7504
1ajp,-1.2938,0.0533,-4.0048,-1.0052,-1.1344,-0.2932,-0.3223,0.3757,-0.4579,-1.1678,-0.8943,-0.7239,0.4392,0.854,-1.2369,-0.1654,-0.0218,-0.174,-0.8039,-0.8196,-0.7817,-0.4276,-0.7504
1ajq,-1.2506,0.0521,-1.9248,-1.2883,-1.286,-0.0851,-0.6126,0.0549,-0.4993,-1.2227,-0.5894,-0.8751,1.1014,0.8537,-0.9691,-0.1983,-0.6362,-0.7084,-0.8039,-1.2509,-0.5419,-0.6304,-0.7504
1apw,-0.0208,0.4308,1.7652,0.5962,0.6547,0.41,0.1877,4.8261,-1.1715,0.5904,1.0188,1.887,-0.0048,-0.8444,-0.1867,1.7841,0.3528,0.0931,-0.8039,0.2588,1.3937,-0.6304,-0.7504
1avn,-1.4108,0.1101,-2.3348,-1.8229,-1.2096,-0.356,-1.1044,0.147,-0.6242,-2.0469,-1.0202,-2.121,1.1014,-1.1193,-0.9921,-0.1494,-0.5888,-1.2427,-0.2461,-1.0353,-0.7817,-0.4276,0.9332
1ax0,-1.2893,0.0743,-3.1048,-0.973,-0.9758,-1.0831,-1.1044,0.5329,-1.1715,-0.9205,0.1611,-0.1525,1.1767,-0.747,-0.4965,-0.6295,0.6013,0.3603,-0.8039,-0.1725,-0.7817,-0.4276,0.0914
