%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 13 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.289382185842675e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943979e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.10251290884924906
%.likelihood.variance: 2.410825434883081
%loglikelihood: -1046.3357513213061
%RMSE:1.804
%Pearson_correlation_coefficient:0.604,P-value:0.000
%Spearman_correlation_coefficient:0.622,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.0132,0.0830,-0.0264,0.1261,0.3683,-0.6224,-0.7354,-0.0367,1.0791,0.5975,0.6233,0.7365,-0.8561,0.9323,-0.0035,0.4073,0.7939,0.3275,-0.8499,0.2441,1.5077,-0.6504,1.4566
1a30,-1.6232,0.0926,-2.1264,-0.0697,-0.3491,-1.8331,-0.3914,3.1412,-1.2581,0.0191,0.2116,0.4216,-0.3368,0.9609,0.1209,0.887,1.3639,0.8581,-0.8499,0.7118,-0.3389,-0.6504,-0.7303
1a69,-0.6673,0.0287,-1.1264,-0.3046,-0.6088,-0.726,-1.245,-0.4934,-0.528,-0.0335,-0.1759,-0.1168,0.3352,-0.7276,-0.0228,-1.2569,0.1552,0.0622,-0.1975,0.2441,-0.8805,-0.4365,-0.0013
1abf,-1.4624,0.0457,-1.0064,-1.0009,-1.2747,-0.7242,-0.9312,0.379,-1.2581,-0.8485,0.7534,-1.9399,1.5646,-0.7919,0.0481,-1.062,0.1628,0.0622,-0.8499,-0.6914,-0.8805,-0.6504,-0.7303
1ai5,-1.7407,0.0395,-2.7064,-0.9262,-1.1477,-0.1127,-0.9902,0.3853,0.0435,-1.0588,-0.9204,-0.7605,0.2588,0.957,-0.5478,0.0304,-0.7163,-0.7337,-0.8499,-0.6914,-0.4029,-0.6504,-0.7303
1ajp,-1.6883,0.0265,-4.1964,-1.0571,-1.206,-0.2587,-0.4148,0.3545,-0.4843,-1.1377,-0.8646,-0.7334,0.4115,0.957,-0.6528,-0.2786,-0.1281,-0.2031,-0.8499,-0.9252,-0.8805,-0.4365,-0.7303
1ajq,-1.4818,0.0227,-2.1164,-1.3448,-1.3548,-0.0676,-0.723,0.054,-0.5291,-1.1903,-0.5532,-0.878,1.0835,0.9567,-0.5215,-0.3111,-0.7163,-0.7337,-0.8499,-1.3929,-0.6417,-0.6504,-0.7303
1apw,0.7030,0.1811,1.5736,0.5708,0.5499,0.3869,0.1265,4.5251,-1.2581,0.5449,1.089,1.7641,-0.039,-0.8301,-0.138,1.6488,0.2305,0.0622,-0.8499,0.2441,1.286,-0.6504,-0.7303
1avn,-1.9970,0.0544,-2.5264,-1.8883,-1.2798,-0.3164,-1.245,0.1402,-0.6646,-1.979,-0.9932,-2.0698,1.0835,-1.1194,-0.5328,-0.2627,-0.6709,-1.2642,-0.1975,-1.1591,-0.8805,-0.4365,0.7276
1ax0,-1.2677,0.0339,-3.2964,-1.0244,-1.0504,-0.9839,-1.245,0.5019,-1.2581,-0.9011,0.2132,-0.1868,1.1599,-0.7276,-0.2899,-0.7374,0.4685,0.3275,-0.8499,-0.2237,-0.8805,-0.4365,-0.0013
1axz,-2.2239,0.0369,-3.2264,-1.2814,-1.2701,-1.0261,-1.245,0.3923,-1.2581,-1.0588,0.1719,-1.9225,1.534,-0.7276,-0.4436,-1.2569,0.4569,0.3275,-0.8499,-0.4575,-0.8805,-0.4365,-0.7303
1b11,-0.0455,0.0534,0.9636,0.2193,0.5185,0.5557,0.1401,-0.0375,1.0791,-0.6119,0.3516,0.8828,-0.8713,-0.1765,-0.1573,-0.4775,0.1976,0.0622,-0.2223,0.0102,2.0494,-0.6504,-0.7303
1b39,-0.3887,0.1089,0.4936,0.7671,0.1461,-0.0432,-1.245,-0.6002,-0.8463,0.8867,0.8199,-0.148,0.0908,1.3714,1.04,-1.2569,-0.0961,2.1846,3.4976,2.3488,-0.8805,-0.4365,-0.7303
1b7h,0.7571,0.1651,1.5936,0.813,0.1642,-1.1577,0.5061,3.7243,-1.2581,1.2548,1.7877,0.784,0.4115,0.9365,0.6058,0.409,0.8817,-0.2031,-0.8499,0.2441,-0.1059,4.4844,-0.0013
1b8o,-0.0354,0.0288,4.2136,-0.1936,-0.4796,-0.9752,-1.245,-0.3609,-0.3306,-0.1123,0.4152,-0.0283,0.3886,-0.7652,-0.3877,-0.9644,0.4744,-0.2031,-0.1975,0.0102,-0.8805,0.8473,0.7276
1b9j,0.9535,0.1664,-0.4664,0.8226,0.1462,-1.2,0.7761,3.7833,-1.2581,1.2285,2.0237,0.8075,0.4115,0.9365,0.5304,0.409,0.8817,-0.2031,-0.8499,0.2441,-0.3389,4.2705,-0.0013
1bcu,-1.0754,0.0398,-3.1464,-0.8868,-0.6937,0.6705,0.1386,-0.3584,0.1235,-1.1377,-1.0665,-1.7461,-0.0314,-0.6727,-0.8135,-0.2075,-0.6277,-1.2642,-0.1975,-1.1591,-0.4029,-0.6504,-0.7303
1bma,0.6182,0.0377,-1.8364,0.3741,0.7826,1.2486,0.3949,0.2586,0.8817,0.6238,-0.4773,0.9979,-0.879,0.1039,-0.1011,0.3154,-0.6749,-0.4684,-0.2488,-0.2237,1.8745,-0.6504,-0.0013
1bra,-1.3427,0.0649,-4.6064,-1.3615,-1.2465,-0.329,-0.6916,0.3215,-0.0895,-1.164,-1.2837,-2.0615,0.717,-1.7193,-0.4846,-1.2569,-1.2863,-1.2642,-0.8499,-1.3929,-0.164,-0.6504,1.4566
1bxo,1.5490,0.0685,3.5736,1.7531,1.4586,0.6818,0.3662,0.4771,-0.1051,2.0435,0.7492,1.2305,-0.9095,0.0649,0.1473,1.5384,0.2091,1.1234,0.9728,1.1795,1.6997,-0.6504,-0.7303
1c84,-1.1185,0.0324,-1.4264,-0.627,-0.7163,-0.4052,-0.1982,-0.0613,0.1079,-0.0598,0.2242,-0.4404,-0.4895,0.9023,0.1073,-0.9933,0.1594,0.0622,-0.8499,-0.4575,0.0748,-0.2225,-0.0013
1d7j,-1.9637,0.0375,-3.1264,-1.9112,-1.5149,-0.0919,-0.9312,1.1344,-1.2581,-1.9001,-1.0534,-0.6519,1.4348,-0.7023,-0.8705,-0.3194,-0.9922,-0.7337,-0.8499,-1.3929,-0.8805,-0.6504,-0.7303
1det,-2.0970,0.0652,-2.1264,-0.9163,-0.2596,-0.5771,-1.245,-0.4216,-0.714,-0.349,0.661,-0.0183,-0.0466,1.2002,-0.1608,-1.2569,-0.0961,0.8581,0.3947,1.1795,-0.8805,0.6333,-0.7303
1df8,-0.1809,0.0360,3.2736,-0.3797,-0.8881,-0.2376,-0.3694,-0.2457,-1.2581,-0.4541,0.0709,-0.1859,1.0224,0.961,-0.271,0.2583,-0.1049,-0.4684,-0.2223,-0.6914,-0.6286,-0.4365,-0.0013
1dhi,-0.4062,0.0743,0.8336,0.3014,0.2908,-0.7851,0.4456,-0.5455,0.1008,-0.2701,0.0291,0.3521,-1.7571,0.961,-0.3205,0.3442,1.1,0.0622,0.4549,1.1795,-0.8805,0.2054,0.7276
1e1v,-1.0546,0.0721,-1.5064,-0.3864,-0.5736,0.4771,-0.3914,-0.5739,-1.0522,-0.717,-0.7026,-1.6597,0.3046,0.1576,-0.2565,-0.5424,-0.3978,-0.9989,-0.1975,-0.4575,-0.1249,1.0612,0.7276
1e5a,-1.5588,0.0767,1.2136,-1.5007,-1.4158,1.0017,0.7675,0.1984,-0.4251,-1.9001,-1.2837,-2.0801,2.0686,0.4802,-0.8331,-1.0449,-0.9922,-0.9989,-0.8499,-1.6268,-0.2509,-0.6504,-0.7303
1e66,0.5056,0.0628,3.4636,0.0511,-0.1979,1.3475,1.2924,-0.5092,0.2455,0.1769,-1.2837,-1.3592,0.5413,-0.681,-0.5255,0.8835,-0.957,-1.2642,-0.8499,-1.3929,0.3083,-0.0086,-0.7303
1ela,0.8147,0.0380,-0.0664,0.1322,0.3451,0.5666,1.2924,0.0447,-0.2869,0.0717,-0.2115,0.8683,-0.2834,0.1039,-0.1812,0.5545,-0.064,-0.4684,-0.8499,-0.2237,0.1388,-0.6504,0.7276
1elb,0.4786,0.0548,0.7236,0.0833,0.4296,0.7252,1.2705,1.0939,-0.2869,0.4924,-0.7335,0.8509,-0.2834,0.1039,0.3498,0.4415,-0.0404,-0.4684,-0.8499,-0.2237,0.6804,-0.2225,0.7276
1f4e,-0.8999,0.0336,-3.4664,-0.8621,-0.6365,-0.1095,0.2059,-0.1131,-0.2869,-1.4532,-0.8813,0.3059,0.6482,0.9418,-0.6883,-0.3645,-0.7163,-0.2031,0.252,-0.6914,-0.183,-0.6504,-0.7303
1f4f,-0.7293,0.0891,-1.8064,0.2768,-0.0654,-1.2643,1.0293,-0.1616,-0.2869,-0.1912,-0.9742,0.451,-0.5659,0.961,0.2028,0.2469,0.7294,1.1234,0.252,0.7118,-0.8805,-0.0086,-0.7303
1f4g,0.0883,0.1031,0.0536,0.979,0.3068,-1.4094,1.0293,-0.0961,-0.2869,0.8867,-0.2254,0.6866,-0.9706,0.961,0.1771,1.3993,1.0351,1.3887,0.252,1.1795,-0.8805,0.2054,-0.7303
1f5k,-1.6738,0.0561,-2.6864,-1.3486,-1.2465,-0.329,-0.6916,0.3215,-0.0895,-1.0851,-1.2837,-2.0615,0.717,-1.7193,-0.5484,-1.2569,-1.2863,-1.2642,-0.8499,-1.3929,-0.164,-0.6504,-0.0013
1fcx,0.9396,0.0903,0.7636,0.8979,0.4731,1.2821,2.1554,-0.4471,1.4269,-0.2964,-0.731,-0.3285,-0.3063,0.9032,-0.5393,-0.2177,-0.4222,-0.4684,-0.8499,-1.1591,1.8745,-0.4365,-0.7303
1fcz,0.8906,0.0650,2.7936,0.6822,0.167,1.1826,1.4077,-0.2682,1.2299,-0.4541,-0.7028,0.5703,-0.3292,0.9032,-0.524,0.0459,-0.7163,-0.4684,-0.8499,-1.1591,1.8749,-0.6504,-0.7303
1fd0,0.8255,0.0722,1.9736,0.9809,0.5091,1.3247,1.9225,-0.453,1.4269,-0.2438,-0.6497,-0.3259,-0.6804,0.9032,-0.4618,0.3095,-0.4164,-0.4684,-0.8499,-0.9252,1.8395,-0.2225,-0.7303
1fh7,-1.4721,0.0346,-1.1864,-0.585,-0.7772,-1.5166,-1.245,-0.1364,-1.2581,0.2294,0.2933,-1.6664,1.4729,-0.7887,0.3799,-1.2569,1.0349,0.5928,-0.8499,0.0102,-0.8805,1.4891,-0.0013
1fh8,-1.1889,0.0340,0.4636,-0.7915,-0.7995,-1.2142,-1.245,-0.156,-1.2581,-0.2964,0.6363,-1.6891,1.5035,-0.7887,-0.1064,-0.825,0.7408,0.3275,-0.8499,-0.2237,-0.8805,0.8473,0.7276
1fh9,-1.0625,0.0541,0.0036,-0.348,-0.7699,-1.2775,-1.245,-0.171,-1.2581,0.7027,0.9819,-1.6504,0.946,-0.5573,0.8612,-0.949,1.3352,0.8581,-0.8499,0.4779,-0.6767,2.131,1.4566
1fkb,1.2723,0.2618,3.2736,0.9563,3.5802,1.7366,3.6214,-0.092,0.2921,0.4661,-0.0378,1.7171,-0.8561,-0.0103,-0.2613,4.9354,1.2416,2.1846,-0.2223,1.4133,1.9088,-0.6504,-0.7303
1fki,-0.3658,0.0772,0.5736,-0.3336,0.4416,1.0852,0.8419,0.2409,-1.2581,-0.6644,-0.7617,0.8419,0.2512,0.0384,-0.7522,1.5612,-0.4588,0.3275,-0.2223,-0.2237,0.8827,-0.6504,-0.7303
1fkn,0.1882,0.1380,2.3736,2.3814,2.7446,-1.9769,1.6146,1.5402,-0.0895,1.9646,2.2449,1.3824,-2.9865,0.961,1.1516,2.2931,3.2101,2.4499,-0.8499,3.2842,1.6677,-0.6504,-0.0013
1flr,-0.1140,0.0381,3.5736,0.0616,-0.0258,0.6944,0.1167,-0.4469,1.2313,0.0717,-0.5016,-0.0634,-1.0317,0.903,-0.4075,0.3618,-0.1679,-0.2031,-0.8499,-0.6914,0.0748,-0.6504,-0.7303
1fo0,3.0067,0.3011,-0.8364,4.4982,3.4176,-1.9632,0.1401,0.5326,1.0791,5.0407,3.7166,1.478,-3.9869,0.9599,2.4009,2.2245,3.275,2.4499,-0.8499,3.7519,2.8429,3.6286,3.6435
1ftm,-0.5970,0.0280,1.1836,-0.757,-1.0474,-0.9084,-0.9312,0.3949,-0.55,0.0717,0.8993,-0.3046,0.5261,0.8932,0.0739,-0.6302,-0.127,-0.4684,-0.8499,-0.4575,-0.8805,1.0612,0.7276
