%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 14 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.391122590212624e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944124e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.08880077938054244
%.likelihood.variance: 2.366196790406483
%loglikelihood: -1924.3027262516443
%RMSE:1.796
%Pearson_correlation_coefficient:0.621,P-value:0.000
%Spearman_correlation_coefficient:0.642,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.1067,0.0430,-0.0458,0.1498,0.3879,-0.6843,-0.7302,-0.0325,1.0467,0.6276,0.6859,0.7164,-0.7923,0.9842,0.0456,0.4261,0.8967,0.3891,-0.821,0.2667,1.5833,-0.6745,1.3437
1a30,-1.4144,0.0539,-2.1458,-0.0507,-0.3357,-1.9594,-0.3798,3.2963,-1.2437,0.0346,0.2606,0.4031,-0.286,1.013,0.2351,0.9201,1.4952,0.9205,-0.821,0.709,-0.3314,-0.6745,-0.7069
1a69,-0.8787,0.0140,-1.1458,-0.2914,-0.5978,-0.7933,-1.2491,-0.5109,-0.5282,-0.0193,-0.1398,-0.1325,0.3693,-0.6882,0.0162,-1.2877,0.226,0.1234,-0.249,0.2667,-0.893,-0.4383,-0.0233
1abf,-1.5185,0.0221,-1.0258,-1.0048,-1.2695,-0.7915,-0.9295,0.4029,-1.2437,-0.855,0.8203,-1.9462,1.5682,-0.753,0.1242,-1.0871,0.234,0.1234,-0.821,-0.6179,-0.893,-0.6745,-0.7069
1ai5,-1.2830,0.0238,-2.7258,-0.9282,-1.1413,-0.1474,-0.9896,0.4095,0.0319,-1.0706,-0.909,-0.7729,0.2949,1.0091,-0.7834,0.038,-0.6892,-0.6737,-0.821,-0.6179,-0.3978,-0.6745,-0.7069
1ajp,-1.4201,0.0146,-4.2158,-1.0623,-1.2002,-0.3012,-0.4037,0.3773,-0.4853,-1.1515,-0.8513,-0.7459,0.4438,1.0091,-0.9433,-0.2802,-0.0715,-0.1423,-0.821,-0.8391,-0.893,-0.4383,-0.7069
1ajq,-1.2830,0.0125,-2.1358,-1.3571,-1.3502,-0.1,-0.7175,0.0624,-0.5293,-1.2054,-0.5296,-0.8898,1.0991,1.0088,-0.7434,-0.3137,-0.6892,-0.6737,-0.821,-1.2814,-0.6454,-0.6745,-0.7069
1apw,0.2243,0.0970,1.5542,0.6053,0.5711,0.3787,0.1475,4.7458,-1.2437,0.5737,1.1672,1.7385,0.0045,-0.7914,-0.1593,1.7047,0.305,0.1234,-0.821,0.2667,1.3534,-0.6745,-0.7069
1avn,-1.7971,0.0288,-2.5458,-1.9138,-1.2746,-0.3619,-1.2491,0.1528,-0.662,-2.0141,-0.9842,-2.0754,1.0991,-1.0829,-0.7605,-0.2639,-0.6416,-1.2051,-0.249,-1.0602,-0.893,-0.4383,0.6602
1ax0,-1.5314,0.0167,-3.3158,-1.0288,-1.0432,-1.065,-1.2491,0.5316,-1.2437,-0.9089,0.2622,-0.2022,1.1736,-0.6882,-0.3906,-0.7527,0.555,0.3891,-0.821,-0.1756,-0.893,-0.4383,-0.0233
