%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 13 iterations, b'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
%.kernel.kernels[0].variance: 4.2554632202892255e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943947e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.057283442410879806
%.likelihood.variance: 2.2634052220711958
%loglikelihood: -285.0418720678391
%RMSE:1.875
%Pearson_correlation_coefficient:0.568,P-value:0.000
%Spearman_correlation_coefficient:0.585,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.2317,0.1611,0.0293,0.0378,0.3001,-0.7011,-0.7314,-0.0542,0.9257,0.5465,0.6671,0.7148,-0.7158,0.7935,-0.04,0.3452,1.0233,0.3743,-0.8328,0.2329,1.4079,-0.6226,1.314
1a30,-1.7106,0.2480,-2.0707,-0.161,-0.4329,-1.8722,-0.4273,3.2231,-1.2297,-0.0084,0.2482,0.4112,-0.2215,0.8214,0.1136,0.8476,1.7193,0.9561,-0.8328,0.6752,-0.3981,-0.6226,-0.6972
1a69,-0.7730,0.0875,-1.0707,-0.3996,-0.6984,-0.8013,-1.1819,-0.5252,-0.5564,-0.0589,-0.1461,-0.108,0.4182,-0.8246,-0.0638,-1.3978,0.2435,0.0834,-0.3058,0.2329,-0.9278,-0.4094,-0.0268
1abf,-1.7377,0.1258,-0.9507,-1.1067,-1.3788,-0.7996,-0.9045,0.3745,-1.2297,-0.8407,0.7995,-1.8658,1.5885,-0.8872,0.0238,-1.1937,0.2528,0.0834,-0.8328,-0.6516,-0.9278,-0.6226,-0.6972
1ai5,-1.2596,0.0807,-2.6507,-1.0308,-1.249,-0.2081,-0.9567,0.381,-0.0294,-1.0425,-0.9037,-0.7287,0.3455,0.8176,-0.7121,-0.0495,-0.8207,-0.7893,-0.8328,-0.6516,-0.4607,-0.6226,-0.6972
1ajp,-1.5651,0.0604,-4.1407,-1.1638,-1.3086,-0.3493,-0.448,0.3493,-0.5161,-1.1182,-0.8469,-0.7025,0.4909,0.8176,-0.8417,-0.3731,-0.1024,-0.2075,-0.8328,-0.8727,-0.9278,-0.4094,-0.6972
1ajq,-1.5171,0.0622,-2.0607,-1.456,-1.4606,-0.1645,-0.7204,0.0393,-0.5574,-1.1686,-0.53,-0.842,1.1306,0.8173,-0.6797,-0.4072,-0.8207,-0.7893,-0.8328,-1.315,-0.6942,-0.6226,-0.6972
1apw,-0.1508,0.4842,1.6293,0.4894,0.4857,0.2751,0.0306,4.6501,-1.2297,0.496,1.1411,1.7055,0.062,-0.9244,-0.2061,1.6456,0.3354,0.0834,-0.8328,0.2329,1.191,-0.6226,-0.6972
1avn,-1.3228,0.1174,-2.4707,-2.0079,-1.384,-0.4051,-1.1819,0.1283,-0.6824,-1.9253,-0.9777,-1.9911,1.1306,-1.2064,-0.6936,-0.3566,-0.7652,-1.3711,-0.3058,-1.0939,-0.9278,-0.4094,0.6436
1ax0,-1.5080,0.1021,-3.2407,-1.1306,-1.1496,-1.0508,-1.1819,0.5013,-1.2297,-0.8912,0.2498,-0.1755,1.2032,-0.8246,-0.3937,-0.8537,0.626,0.3743,-0.8328,-0.2093,-0.9278,-0.4094,-0.0268
1axz,-2.1071,0.1288,-3.1707,-1.3916,-1.3741,-1.0917,-1.1819,0.3882,-1.2297,-1.0425,0.2078,-1.8491,1.5594,-0.8246,-0.5835,-1.3978,0.6119,0.3743,-0.8328,-0.4305,-0.9278,-0.4094,-0.6972
1b11,0.1840,0.1274,1.0193,0.1324,0.4535,0.4385,0.0426,-0.055,0.9257,-0.6137,0.3907,0.8558,-0.7304,-0.2874,-0.2299,-0.5815,0.2952,0.0834,-0.3258,0.0118,1.9376,-0.6226,-0.6972
1b39,-0.6682,0.2009,0.5493,0.6888,0.073,-0.1408,-1.1819,-0.6353,-0.85,0.8239,0.8672,-0.1381,0.1856,1.2215,1.2485,-1.3978,-0.0634,2.4105,2.6795,2.2231,-0.9278,-0.4094,-0.6972
1b7h,0.1792,0.4160,1.6493,0.7353,0.0916,-1.2189,0.3661,3.8243,-1.2297,1.177,1.852,0.7606,0.4909,0.7976,0.7124,0.347,1.1305,-0.2075,-0.8328,0.2329,-0.1702,4.4949,-0.0268
1b8o,-0.3431,0.0851,4.2693,-0.2869,-0.5663,-1.0424,-1.1819,-0.3885,-0.3744,-0.1345,0.4554,-0.0226,0.4691,-0.8612,-0.5144,-1.0915,0.6331,-0.2075,-0.3058,0.0118,-0.9278,0.87,0.6436
1b9j,0.1088,0.4149,-0.4107,0.7451,0.0732,-1.2598,0.6047,3.8852,-1.2297,1.1518,2.0922,0.7832,0.4909,0.7976,0.6192,0.347,1.1305,-0.2075,-0.8328,0.2329,-0.3981,4.2817,-0.0268
