%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 13 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.263878676986513e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943948e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.050002377232607156
%.likelihood.variance: 2.2779952465844686
%loglikelihood: -563.4204785726174
%RMSE:1.856
%Pearson_correlation_coefficient:0.583,P-value:0.000
%Spearman_correlation_coefficient:0.605,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.0725,0.1089,-0.1750,0.0566,0.3238,-0.7102,-0.7145,0.0132,0.9533,0.5821,0.6713,0.7754,-0.739,0.904,0.1056,0.4751,0.8003,0.2543,-0.8253,0.1661,1.533,-0.6288,1.5115
1a30,-1.1861,0.1452,-2.2750,-0.1309,-0.3837,-1.9163,-0.3966,3.3195,-1.2468,0.0354,0.253,0.4689,-0.2397,0.9315,0.3231,0.9893,1.3402,0.7239,-0.8253,0.554,-0.369,-0.6288,-0.752
1a69,-0.9140,0.0402,-1.2750,-0.3559,-0.6399,-0.8134,-1.1854,-0.462,-0.5595,-0.0142,-0.1408,-0.055,0.4064,-0.687,0.0718,-1.3086,0.1953,0.0196,-0.2829,0.1661,-0.9268,-0.4077,0.0025
1abf,-1.6447,0.0627,-1.1550,-1.0229,-1.2966,-0.8116,-0.8955,0.4456,-1.2468,-0.7845,0.8034,-1.8292,1.5886,-0.7487,0.1959,-1.0997,0.2025,0.0196,-0.8253,-0.6096,-0.9268,-0.6288,-0.752
1ai5,-1.2428,0.0512,-2.8550,-0.9513,-1.1713,-0.2024,-0.95,0.4522,-0.0216,-0.9833,-0.8972,-0.6815,0.333,0.9277,-0.8463,0.0712,-0.6303,-0.6847,-0.8253,-0.6096,-0.4349,-0.6288,-0.752
1ajp,-1.2520,0.0361,-4.3450,-1.0767,-1.2288,-0.3479,-0.4183,0.4202,-0.5183,-1.0578,-0.8405,-0.6551,0.4799,0.9277,-1.0298,-0.26,-0.0731,-0.2152,-0.8253,-0.8035,-0.9268,-0.4077,-0.752
1ajq,-1.1210,0.0353,-2.2650,-1.3523,-1.3756,-0.1575,-0.7031,0.1075,-0.5605,-1.1075,-0.5241,-0.7958,1.126,0.9274,-0.8003,-0.2949,-0.6303,-0.6847,-0.8253,-1.1914,-0.6809,-0.6288,-0.752
1apw,0.3070,0.2654,1.4250,0.4825,0.5029,0.2953,0.082,4.7593,-1.2468,0.5324,1.1445,1.7753,0.0467,-0.7852,-0.1297,1.8059,0.2666,0.0196,-0.8253,0.1661,1.3046,-0.6288,-0.752
1avn,-1.7721,0.0666,-2.6750,-1.8729,-1.3016,-0.4053,-1.1854,0.1972,-0.6881,-1.8529,-0.9712,-1.9556,1.126,-1.0625,-0.82,-0.243,-0.5873,-1.1543,-0.2829,-0.9974,-0.9268,-0.4077,0.757
1ax0,-1.3729,0.0421,-3.4450,-1.0454,-1.0753,-1.0704,-1.1854,0.5735,-1.2468,-0.8342,0.2546,-0.1232,1.1994,-0.6871,-0.3953,-0.7518,0.492,0.2543,-0.8253,-0.2217,-0.9268,-0.4077,0.0025
1axz,-2.0950,0.0544,-3.3750,-1.2916,-1.2921,-1.1125,-1.1854,0.4595,-1.2468,-0.9833,0.2126,-1.8123,1.5592,-0.6871,-0.6641,-1.3086,0.481,0.2543,-0.8253,-0.4157,-0.9268,-0.4077,-0.752
