%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 15 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.374182003843634e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944085e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.07005499267223861
%.likelihood.variance: 2.3509758962281944
%loglikelihood: -1825.9209186012836
%RMSE:1.827
%Pearson_correlation_coefficient:0.608,P-value:0.000
%Spearman_correlation_coefficient:0.634,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.0153,0.0485,0.0644,0.168,0.4192,-0.6699,-0.6683,-0.0328,1.0359,0.6469,0.5993,0.7815,-0.8565,0.946,-0.0082,0.4627,0.901,0.3375,-0.8178,0.2531,1.5584,-0.6072,1.5602
1a30,-1.3321,0.0567,-2.0356,-0.0327,-0.3181,-1.9443,-0.3318,3.3033,-1.2176,0.0445,0.1882,0.4733,-0.3311,0.9746,0.2005,0.9498,1.5006,0.8528,-0.8178,0.6988,-0.3258,-0.6072,-0.6968
1a69,-0.5706,0.0149,-1.0356,-0.2737,-0.5852,-0.7789,-1.1667,-0.5123,-0.5136,-0.0103,-0.1987,-0.0537,0.3488,-0.7136,-0.0406,-1.2273,0.2292,0.0798,-0.255,0.2531,-0.8785,-0.3841,0.0556
1abf,-1.3294,0.0202,-0.9156,-0.9877,-1.2696,-0.777,-0.8598,0.4035,-1.2176,-0.8591,0.7291,-1.8381,1.5929,-0.7779,0.0784,-1.0294,0.2372,0.0798,-0.8178,-0.6385,-0.8785,-0.6072,-0.6968
1ai5,-1.4799,0.0224,-2.6156,-0.9111,-1.139,-0.1333,-0.9175,0.4102,0.0374,-1.0781,-0.942,-0.6838,0.2716,0.9707,-0.9215,0.08,-0.6875,-0.6932,-0.8178,-0.6385,-0.3911,-0.6072,-0.6968
1ajp,-1.3707,0.0149,-4.1056,-1.0453,-1.199,-0.287,-0.3548,0.3779,-0.4714,-1.1603,-0.8862,-0.6572,0.4261,0.9707,-1.0977,-0.2338,-0.0688,-0.1779,-0.8178,-0.8614,-0.8785,-0.3841,-0.6968
1ajq,-1.3707,0.0129,-2.0256,-1.3404,-1.3519,-0.0859,-0.6562,0.0623,-0.5147,-1.215,-0.5754,-0.7988,1.1061,0.9704,-0.8774,-0.2668,-0.6875,-0.6932,-0.8178,-1.3071,-0.6348,-0.6072,-0.6968
1apw,0.5016,0.1096,1.6644,0.624,0.6059,0.3926,0.1747,4.756,-1.2176,0.5921,1.0643,1.7871,-0.0298,-0.816,-0.234,1.7235,0.3084,0.0798,-0.8178,0.2531,1.3322,-0.6072,-0.6968
1avn,-1.8045,0.0307,-2.4356,-1.8977,-1.2748,-0.3477,-1.1667,0.1528,-0.6453,-2.0365,-1.0146,-1.9652,1.1061,-1.1053,-0.8963,-0.2177,-0.6398,-1.2086,-0.255,-1.0843,-0.8785,-0.3841,0.8079
1ax0,-1.1613,0.0152,-3.2056,-1.0118,-1.039,-1.0504,-1.1667,0.5326,-1.2176,-0.9138,0.1898,-0.1223,1.1833,-0.7136,-0.4888,-0.6997,0.5587,0.3375,-0.8178,-0.1927,-0.8785,-0.3841,0.0556
1axz,-1.8447,0.0171,-3.1356,-1.2754,-1.2648,-1.0949,-1.1667,0.4175,-1.2176,-1.0781,0.1486,-1.8211,1.562,-0.7136,-0.7467,-1.2273,0.5466,0.3375,-0.8178,-0.4156,-0.8785,-0.3841,-0.6968
1b11,0.1307,0.0281,1.0544,0.2636,0.5736,0.5704,0.188,-0.0337,1.0359,-0.6127,0.328,0.9246,-0.872,-0.1626,-0.2663,-0.4358,0.2737,0.0798,-0.2764,0.0302,2.1111,-0.6072,-0.6968
1b39,-0.4876,0.0463,0.5844,0.8253,0.1908,-0.0601,-1.1667,-0.6244,-0.8205,0.948,0.7956,-0.0843,0.1016,1.3851,1.7427,-1.2273,-0.0352,2.1412,2.9325,2.259,-0.8785,-0.3841,-0.6968
1b7h,1.4217,0.1048,1.6844,0.8723,0.2095,-1.2334,0.546,3.9153,-1.2176,1.3314,1.7619,0.8279,0.4261,0.9502,1.0142,0.4645,0.9933,-0.1779,-0.8178,0.2531,-0.0881,4.746,0.0556
1b8o,0.1465,0.0174,4.3044,-0.1599,-0.4523,-1.0413,-1.1667,-0.3732,-0.3233,-0.0924,0.3915,0.0329,0.4029,-0.7512,-0.6528,-0.9302,0.5649,-0.1779,-0.255,0.0302,-0.8785,0.9542,0.8079
1b9j,1.5296,0.1042,-0.3756,0.8822,0.191,-1.2779,0.81,3.9773,-1.2176,1.304,1.9975,0.8509,0.4261,0.9502,0.8876,0.4645,0.9933,-0.1779,-0.8178,0.2531,-0.3258,4.523,0.0556
1bcu,-0.8365,0.0183,-3.0556,-0.8708,-0.6724,0.6912,0.1865,-0.3705,0.1146,-1.1603,-1.0879,-1.6484,-0.022,-0.6587,-1.3673,-0.1616,-0.5944,-1.2086,-0.255,-1.0843,-0.3911,-0.6072,-0.6968
1bma,0.6064,0.0246,-1.7456,0.4223,0.8451,1.2997,0.4372,0.2772,0.8456,0.6742,-0.4996,1.0372,-0.8797,0.1178,-0.172,0.3694,-0.644,-0.4355,-0.2993,-0.1927,1.9327,-0.6072,0.0556
1bra,-1.0006,0.0365,-4.5156,-1.3575,-1.2406,-0.361,-0.6254,0.3432,-0.0908,-1.1877,-1.3048,-1.957,0.7352,-1.7051,-0.8154,-1.2273,-1.2871,-1.2086,-0.8178,-1.3071,-0.1474,-0.6072,1.5602
1bxo,1.3989,0.0461,3.6644,1.8364,1.5399,0.7031,0.4091,0.5065,-0.1059,2.1528,0.725,1.2649,-0.9106,0.0788,0.2448,1.6114,0.2859,1.1105,0.7546,1.1446,1.7543,-0.6072,-0.6968
1c84,-0.7520,0.0196,-1.3356,-0.6042,-0.6956,-0.4412,-0.1429,-0.0586,0.0995,-0.0377,0.2008,-0.3704,-0.4856,0.916,0.1777,-0.9596,0.2335,0.0798,-0.8178,-0.4156,0.0963,-0.1611,0.0556
1d7j,-1.7688,0.0194,-3.0356,-1.9212,-1.5165,-0.1115,-0.8598,1.1965,-1.2176,-1.9543,-1.0748,-0.5775,1.4615,-0.6883,-1.463,-0.2752,-0.9777,-0.6932,-0.8178,-1.3071,-0.8785,-0.6072,-0.6968
1det,-1.4956,0.0343,-2.0356,-0.901,-0.2262,-0.6222,-1.1667,-0.437,-0.693,-0.3388,0.6369,0.0426,-0.0375,1.2138,-0.2722,-1.2273,-0.0352,0.8528,0.2558,1.1446,-0.8785,0.7311,-0.6968
1df8,-0.2423,0.0216,3.3644,-0.3507,-0.8722,-0.2648,-0.3104,-0.2522,-1.2176,-0.4484,0.0477,-0.1213,1.0443,0.9747,-0.457,0.3115,-0.0445,-0.4355,-0.2764,-0.6385,-0.6214,-0.3841,0.0556
1dhi,-0.0399,0.0429,0.9244,0.3477,0.3395,-0.8411,0.4868,-0.5669,0.0926,-0.2567,0.006,0.4052,-1.7683,0.9747,-0.5402,0.3987,1.223,0.0798,0.3078,1.1446,-0.8785,0.285,0.8079
1e1v,-0.3487,0.0362,-1.4156,-0.3575,-0.5489,0.4875,-0.3318,-0.5968,-1.0191,-0.7222,-0.7245,-1.5638,0.3179,0.1714,-0.4328,-0.5017,-0.3525,-0.9509,-0.255,-0.4156,-0.1074,1.1772,0.8079
1e5a,-1.4021,0.0426,1.3044,-1.5002,-1.4146,1.0399,0.8016,0.2139,-0.4144,-1.9543,-1.3048,-1.9752,2.1028,0.494,-1.4002,-1.012,-0.9777,-0.9509,-0.8178,-1.53,-0.236,-0.6072,-0.6968
1e66,0.5424,0.0331,3.5544,0.0911,-0.1628,1.4039,1.3151,-0.5289,0.2322,0.2088,-1.3048,-1.2697,0.5575,-0.667,-0.8841,0.9464,-0.9407,-1.2086,-0.8178,-1.3071,0.3346,0.062,-0.6968
1ela,0.6946,0.0212,0.0244,0.1742,0.3954,0.5818,1.3151,0.0526,-0.2811,0.0992,-0.2342,0.9104,-0.277,0.1178,-0.3064,0.6122,-0.0014,-0.4355,-0.8178,-0.1927,0.1616,-0.6072,0.8079
1elb,0.4321,0.0359,0.8144,0.1241,0.4822,0.7488,1.2936,1.154,-0.2811,0.5373,-0.7554,0.8934,-0.277,0.1178,0.5846,0.4975,0.0234,-0.4355,-0.8178,-0.1927,0.7142,-0.1611,0.8079
1f4e,-0.7697,0.0201,-3.3756,-0.8454,-0.6136,-0.1299,0.2524,-0.113,-0.2811,-1.4888,-0.9029,0.36,0.6656,0.9556,-1.1573,-0.321,-0.6875,-0.1779,0.1327,-0.6385,-0.1667,-0.6072,-0.6968
1f4f,-0.3934,0.0504,-1.7156,0.3225,-0.0266,-1.3457,1.0577,-0.1639,-0.2811,-0.1746,-0.9957,0.502,-0.5629,0.9747,0.3379,0.2998,0.8331,1.1105,0.1327,0.6988,-0.8785,0.062,-0.6968
1f4g,0.3063,0.0572,0.1444,1.0426,0.356,-1.4984,1.0577,-0.0952,-0.2811,0.948,-0.2481,0.7326,-0.9724,0.9747,0.2948,1.4702,1.1546,1.3682,0.1327,1.1446,-0.8785,0.285,-0.6968
1f5k,-1.2639,0.0303,-2.5956,-1.3442,-1.2406,-0.361,-0.6254,0.3432,-0.0908,-1.1055,-1.3048,-1.957,0.7352,-1.7051,-0.9225,-1.2273,-1.2871,-1.2086,-0.8178,-1.3071,-0.1474,-0.6072,0.0556
1fcx,1.1668,0.0446,0.8544,0.9594,0.5269,1.3351,2.1591,-0.4636,1.3713,-0.2841,-0.7529,-0.2609,-0.3002,0.9169,-0.9072,-0.1719,-0.3782,-0.4355,-0.8178,-1.0843,1.9327,-0.3841,-0.6968
