%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 14 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.566199690740905e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944303e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.09969956498625603
%.likelihood.variance: 2.395825921060181
%loglikelihood: -2723.0809743052314
%RMSE:1.802
%Pearson_correlation_coefficient:0.621,P-value:0.000
%Spearman_correlation_coefficient:0.642,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.1987,0.0320,0.0347,0.1167,0.3332,-0.6641,-0.6933,-0.04,0.9755,0.597,0.6236,0.7384,-0.7676,0.9571,-0.0101,0.4222,0.8844,0.3392,-0.8375,0.2159,1.5711,-0.6384,1.3479
1a30,-1.6313,0.0402,-2.0653,-0.0748,-0.36,-1.9298,-0.3738,3.1681,-1.2306,0.0138,0.206,0.4285,-0.2593,0.9858,0.1816,0.9046,1.4712,0.857,-0.8375,0.6387,-0.3334,-0.6384,-0.7036
1a69,-0.8966,0.0109,-1.0653,-0.3047,-0.6111,-0.7723,-1.1666,-0.501,-0.5414,-0.0392,-0.1871,-0.1014,0.3985,-0.706,-0.0399,-1.2514,0.2268,0.0803,-0.2506,0.2159,-0.892,-0.4096,-0.0198
1abf,-1.5906,0.0173,-0.9453,-0.986,-1.2545,-0.7705,-0.8752,0.3797,-1.2306,-0.861,0.7555,-1.8955,1.6019,-0.7704,0.0694,-1.0555,0.2346,0.0803,-0.8375,-0.6297,-0.892,-0.6384,-0.7036
1ai5,-1.5315,0.0185,-2.6453,-0.9129,-1.1317,-0.1312,-0.93,0.386,-0.002,-1.073,-0.9422,-0.7349,0.3237,0.9819,-0.8492,0.0432,-0.6704,-0.6964,-0.8375,-0.6297,-0.3994,-0.6384,-0.7036
1ajp,-1.4060,0.0114,-4.1353,-1.041,-1.1881,-0.2839,-0.3956,0.355,-0.5001,-1.1526,-0.8856,-0.7082,0.4732,0.9819,-1.011,-0.2675,-0.0649,-0.1786,-0.8375,-0.8411,-0.892,-0.4096,-0.7036
1ajq,-1.4127,0.0091,-2.0553,-1.3225,-1.3319,-0.0841,-0.6818,0.0516,-0.5425,-1.2056,-0.5698,-0.8505,1.131,0.9816,-0.8087,-0.3002,-0.6704,-0.6964,-0.8375,-1.2639,-0.6457,-0.6384,-0.7036
1apw,0.5107,0.0730,1.6347,0.5518,0.5087,0.391,0.1073,4.5651,-1.2306,0.544,1.096,1.7496,0.0322,-0.8087,-0.2175,1.6709,0.3043,0.0803,-0.8375,0.2159,1.3425,-0.6384,-0.7036
1avn,-2.0645,0.0211,-2.4653,-1.8543,-1.2594,-0.3441,-1.1666,0.1386,-0.6704,-2.0009,-1.0161,-2.0233,1.131,-1.0985,-0.826,-0.2516,-0.6237,-1.2142,-0.2506,-1.0525,-0.892,-0.4096,0.664
1ax0,-1.4658,0.0115,-3.2353,-1.009,-1.0377,-1.042,-1.1666,0.5037,-1.2306,-0.914,0.2076,-0.1703,1.2057,-0.706,-0.4516,-0.729,0.5493,0.3392,-0.8375,-0.2069,-0.892,-0.4096,-0.0198
1axz,-2.0359,0.0141,-3.1653,-1.2605,-1.2501,-1.0862,-1.1666,0.3931,-1.2306,-1.073,0.1657,-1.8784,1.572,-0.706,-0.6886,-1.2514,0.5374,0.3392,-0.8375,-0.4183,-0.892,-0.4096,-0.7036
1b11,0.1219,0.0218,1.0247,0.2079,0.4783,0.5676,0.1199,-0.0408,0.9755,-0.6224,0.348,0.8823,-0.7825,-0.1539,-0.2472,-0.4676,0.2704,0.0803,-0.2729,0.0045,2.1297,-0.6384,-0.7036
1b39,-0.1899,0.0343,0.5547,0.7439,0.1185,-0.0585,-1.1666,-0.6088,-0.8419,0.8887,0.823,-0.1321,0.1593,1.3971,1.5983,-1.2514,-0.0319,2.1515,3.0736,2.1186,-0.892,-0.4096,-0.7036
1b7h,1.6697,0.0697,1.6547,0.7888,0.136,-1.2237,0.4598,3.7567,-1.2306,1.2598,1.8047,0.7851,0.4732,0.9613,0.9291,0.424,0.9747,-0.1786,-0.8375,0.2159,-0.0931,4.8528,-0.0198
1b8o,-0.0863,0.0121,4.2747,-0.1961,-0.4861,-1.0329,-1.1666,-0.3672,-0.3551,-0.1187,0.4125,-0.0142,0.4508,-0.7437,-0.6023,-0.9573,0.5553,-0.1786,-0.2506,0.0045,-0.892,0.9632,0.664
1b9j,1.7247,0.0684,-0.4053,0.7982,0.1186,-1.268,0.7105,3.8163,-1.2306,1.2333,2.0441,0.8083,0.4732,0.9613,0.8128,0.424,0.9747,-0.1786,-0.8375,0.2159,-0.3334,4.624,-0.0198
1bcu,-0.9899,0.0136,-3.0853,-0.8744,-0.6931,0.6875,0.1185,-0.3647,0.0735,-1.1526,-1.0905,-1.7048,0.0397,-0.651,-1.2587,-0.1961,-0.5793,-1.2142,-0.2506,-1.0525,-0.3994,-0.6384,-0.7036
1bma,0.6881,0.0190,-1.7753,0.3594,0.7336,1.2919,0.3565,0.2582,0.7892,0.6236,-0.4928,0.9956,-0.79,0.1271,-0.1606,0.3298,-0.6279,-0.4375,-0.2967,-0.2069,1.9494,-0.6384,-0.0198
1bra,-1.4140,0.0238,-4.5453,-1.3389,-1.2273,-0.3574,-0.6526,0.3216,-0.1275,-1.1791,-1.3108,-2.0151,0.7722,-1.6996,-0.7516,-1.2514,-1.2573,-1.2142,-0.8375,-1.2639,-0.1531,-0.6384,1.3479
1bxo,1.4307,0.0342,3.6347,1.7087,1.3868,0.6994,0.3298,0.4787,-0.1423,2.0551,0.7513,1.2245,-0.8199,0.088,0.2223,1.5598,0.2823,1.1159,0.8023,1.0615,1.7691,-0.6384,-0.7036
1c84,-1.0412,0.0141,-1.3653,-0.6201,-0.7149,-0.437,-0.1944,-0.0648,0.0588,-0.0657,0.2188,-0.4198,-0.4088,0.9271,0.1607,-0.9863,0.2311,0.0803,-0.8375,-0.4183,0.0933,-0.1808,-0.0198
1d7j,-1.9236,0.0123,-3.0653,-1.8768,-1.4866,-0.1095,-0.8752,1.1422,-1.2306,-1.9214,-1.0772,-0.628,1.4748,-0.6806,-1.3466,-0.3086,-0.9545,-0.6964,-0.8375,-1.2639,-0.892,-0.6384,-0.7036
1det,-1.5264,0.0247,-2.0653,-0.9033,-0.2735,-0.6167,-1.1666,-0.4286,-0.717,-0.3573,0.6618,-0.0045,0.0247,1.2255,-0.2526,-1.2514,-0.0319,0.857,0.2822,1.0615,-0.892,0.7344,-0.7036
