%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 13 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.305680122856011e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943998e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.08388373551867578
%.likelihood.variance: 2.2842175900508717
%loglikelihood: -1214.822662056101
%RMSE:1.786
%Pearson_correlation_coefficient:0.631,P-value:0.000
%Spearman_correlation_coefficient:0.647,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.2846,0.0628,0.0940,0.1418,0.339,-0.7038,-0.7549,-0.0142,0.94,0.6431,0.7045,0.7881,-0.7651,0.9802,0.0229,0.416,0.8319,0.3749,-0.7445,0.2929,1.4597,-0.5974,1.613
1a30,-1.6074,0.0803,-2.0060,-0.0608,-0.3652,-1.9349,-0.4334,3.2881,-1.3232,0.0546,0.2908,0.4683,-0.2638,1.01,0.2028,0.8977,1.403,0.9052,-0.7445,0.7436,-0.3774,-0.5974,-0.6515
1a69,-0.7330,0.0201,-1.0060,-0.3039,-0.6202,-0.8091,-1.231,-0.4888,-0.6162,0.0011,-0.0987,-0.0786,0.385,-0.7483,-0.0051,-1.2551,0.1921,0.1097,-0.142,0.2929,-0.9162,-0.3615,0.1034
1abf,-1.5917,0.0309,-0.8860,-1.0245,-1.2738,-0.8073,-0.9378,0.4178,-1.3232,-0.8281,0.8352,-1.9301,1.572,-0.8153,0.0976,-1.0595,0.1997,0.1097,-0.7445,-0.6084,-0.9162,-0.5974,-0.6515
1ai5,-1.4563,0.0294,-2.5860,-0.9472,-1.1491,-0.1855,-0.9929,0.4243,-0.0628,-1.0421,-0.8469,-0.7324,0.3113,1.0059,-0.7648,0.0376,-0.681,-0.6857,-0.7445,-0.6084,-0.441,-0.5974,-0.6515
1ajp,-1.3428,0.0212,-4.0760,-1.0827,-1.2064,-0.334,-0.4554,0.3923,-0.5739,-1.1224,-0.7908,-0.7048,0.4588,1.0059,-0.9167,-0.2727,-0.0917,-0.1554,-0.7445,-0.8337,-0.9162,-0.3615,-0.6515
1ajq,-1.3184,0.0184,-1.9960,-1.3805,-1.3524,-0.1397,-0.7433,0.08,-0.6173,-1.1759,-0.4779,-0.8517,1.1076,1.0056,-0.7267,-0.3054,-0.681,-0.6857,-0.7445,-1.2844,-0.6786,-0.5974,-0.6515
1apw,0.3155,0.1644,1.6940,0.602,0.5172,0.3224,0.0504,4.726,-1.3232,0.5896,1.1726,1.8316,0.0238,-0.855,-0.1718,1.6627,0.2675,0.1097,-0.7445,0.2929,1.2391,-0.5974,-0.6515
1avn,-1.8720,0.0458,-2.4060,-1.9429,-1.2788,-0.3926,-1.231,0.1696,-0.7485,-1.9784,-0.9201,-2.062,1.1076,-1.1563,-0.743,-0.2568,-0.6356,-1.216,-0.142,-1.059,-0.9162,-0.3615,0.8582
1ax0,-1.3231,0.0226,-3.1760,-1.0488,-1.0536,-1.0714,-1.231,0.5455,-1.3232,-0.8816,0.2923,-0.1497,1.1813,-0.7484,-0.3916,-0.7334,0.5059,0.3749,-0.7445,-0.1577,-0.9162,-0.3615,0.1034
1axz,-2.1212,0.0268,-3.1060,-1.3148,-1.2693,-1.1144,-1.231,0.4316,-1.3232,-1.0421,0.2508,-1.9125,1.5425,-0.7484,-0.614,-1.2551,0.4943,0.3749,-0.7445,-0.3831,-0.9162,-0.3615,-0.6515
1b11,-0.0505,0.0419,1.0840,0.2383,0.4864,0.4941,0.0631,-0.015,0.94,-0.5874,0.4315,0.9366,-0.7798,-0.1745,-0.1997,-0.4725,0.2345,0.1097,-0.1649,0.0676,1.9985,-0.5974,-0.6515
1b39,-0.3012,0.0834,0.6140,0.8052,0.1208,-0.1148,-1.231,-0.5997,-0.9245,0.9374,0.9021,-0.1103,0.1491,1.4374,1.5327,-1.2551,-0.0597,2.2309,3.2701,2.3208,-0.9162,-0.3615,-0.6515
1b7h,1.2466,0.1387,1.7140,0.8527,0.1387,-1.2481,0.4051,3.8939,-1.3232,1.3119,1.8748,0.8363,0.4588,0.9845,0.9045,0.4177,0.9199,-0.1554,-0.7445,0.2929,-0.1456,5.0644,0.1034
1b8o,-0.0413,0.0258,4.3340,-0.1891,-0.4933,-1.0626,-1.231,-0.3511,-0.4251,-0.0791,0.4954,0.0114,0.4366,-0.7875,-0.533,-0.9614,0.5118,-0.1554,-0.142,0.0676,-0.9162,1.054,0.8582
1b9j,1.3128,0.1358,-0.3460,0.8626,0.121,-1.2912,0.6573,3.9553,-1.3232,1.2851,2.112,0.8602,0.4588,0.9845,0.7953,0.4177,0.9199,-0.1554,-0.7445,0.2929,-0.3774,4.8284,0.1034
1bcu,-0.8483,0.0280,-3.0260,-0.9065,-0.7035,0.6108,0.0617,-0.3484,0.0147,-1.1224,-0.9938,-1.7333,0.0311,-0.6911,-1.1492,-0.2014,-0.5923,-1.216,-0.142,-1.059,-0.441,-0.5974,-0.6515
1bma,0.5729,0.0328,-1.7160,0.3985,0.7457,1.1986,0.3012,0.2927,0.7489,0.6699,-0.4016,1.0535,-0.7872,0.1175,-0.1184,0.3237,-0.6396,-0.4206,-0.1894,-0.1577,1.8246,-0.5974,0.1034
1bra,-1.5438,0.0546,-4.4860,-1.3977,-1.2462,-0.4055,-0.7139,0.358,-0.1916,-1.1491,-1.2121,-2.0536,0.7537,-1.781,-0.6732,-1.2551,-1.2521,-1.216,-0.7445,-1.2844,-0.2034,-0.5974,1.613
1bxo,1.4046,0.0620,3.6940,1.8256,1.4093,0.6223,0.2743,0.5197,-0.2068,2.1144,0.8311,1.2897,-0.8167,0.0769,0.241,1.5518,0.2461,1.1703,0.9387,1.1942,1.6506,-0.5974,-0.6515
1c84,-1.0928,0.0247,-1.3060,-0.6375,-0.7257,-0.483,-0.253,-0.0397,-0.0005,-0.0256,0.3034,-0.4072,-0.4112,0.9489,0.1832,-0.9904,0.1962,0.1097,-0.7445,-0.3831,0.0341,-0.1256,0.1034
1d7j,-1.8490,0.0275,-3.0060,-1.9667,-1.5096,-0.1644,-0.9378,1.2027,-1.3232,-1.8981,-0.9806,-0.622,1.4467,-0.7219,-1.2317,-0.3137,-0.9574,-0.6857,-0.7445,-1.2844,-0.9162,-0.5974,-0.6515
1det,-1.6257,0.0572,-2.0060,-0.937,-0.2774,-0.6578,-1.231,-0.4142,-0.7963,-0.3199,0.7424,0.0214,0.0164,1.2591,-0.2048,-1.2551,-0.0597,0.9052,0.4048,1.1942,-0.9162,0.818,-0.6515
1df8,-0.0039,0.0319,3.3940,-0.3816,-0.8944,-0.3126,-0.4129,-0.2313,-1.3232,-0.4269,0.1493,-0.1487,1.0486,1.01,-0.3642,0.2664,-0.0686,-0.4206,-0.1649,-0.6084,-0.6656,-0.3615,0.1034
1dhi,-0.0046,0.0630,0.9540,0.3232,0.2629,-0.8692,0.3485,-0.5429,-0.0074,-0.2396,0.1073,0.3976,-1.6351,1.01,-0.4359,0.3527,1.1386,0.1097,0.4604,1.1942,-0.9162,0.3462,0.8582
