%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 13 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.260302065315139e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943946e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.06697973376921905
%.likelihood.variance: 2.4743559811779727
%loglikelihood: -482.3411871103309
%RMSE:1.884
%Pearson_correlation_coefficient:0.551,P-value:0.000
%Spearman_correlation_coefficient:0.591,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.2153,0.1620,-0.0001,0.1216,0.4137,-0.8002,-0.7778,0.1607,1.0159,0.6342,0.738,0.7146,-0.8081,1.0279,0.1127,0.4301,1.0829,0.4711,-0.8583,0.2719,1.9078,-0.5697,1.1237
1a30,-1.6917,0.3250,-2.1001,-0.0864,-0.3849,-2.19,-0.4484,4.2491,-1.3979,0.0455,0.3097,0.3981,-0.25,1.0573,0.3627,0.9201,1.7478,1.0361,-0.8583,0.7295,-0.2952,-0.5697,-0.7204
1a69,-1.0420,0.0480,-1.1001,-0.3361,-0.6741,-0.9191,-1.2657,-0.4269,-0.6439,-0.008,-0.0935,-0.143,0.4723,-0.6737,0.0738,-1.2699,0.3379,0.1887,-0.2938,0.2719,-0.9414,-0.3131,-0.1057
1abf,-1.8577,0.0885,-0.9801,-1.0761,-1.4153,-0.917,-0.9652,0.6955,-1.3979,-0.8375,0.8733,-1.9752,1.7936,-0.7396,0.2164,-1.0709,0.3468,0.1887,-0.8583,-0.6435,-0.9414,-0.5697,-0.7204
1ai5,-1.2665,0.0725,-2.6801,-0.9967,-1.2739,-0.215,-1.0217,0.7036,-0.0536,-1.0516,-0.8679,-0.79,0.3902,1.0533,-0.9817,0.0451,-0.6787,-0.6587,-0.8583,-0.6435,-0.3715,-0.5697,-0.7204
1ajp,-1.1812,0.0611,-4.1701,-1.1358,-1.3388,-0.3827,-0.4709,0.6641,-0.5987,-1.1318,-0.8098,-0.7627,0.5543,1.0533,-1.1927,-0.2705,0.0074,-0.0938,-0.8583,-0.8723,-0.9414,-0.3131,-0.7204
1ajq,-1.2275,0.0590,-2.0901,-1.4416,-1.5044,-0.1633,-0.7659,0.2774,-0.645,-1.1854,-0.4859,-0.908,1.2766,1.0529,-0.9288,-0.3038,-0.6787,-0.6587,-0.8583,-1.33,-0.6564,-0.5697,-0.7204
1apw,0.6635,0.6574,1.5999,0.5941,0.6159,0.3584,0.0474,6.0294,-1.3979,0.5806,1.2225,1.7472,0.0701,-0.7787,-0.1579,1.6984,0.4257,0.1887,-0.8583,0.2719,1.6433,-0.5697,-0.7204
1avn,-2.2807,0.0961,-2.5001,-2.0191,-1.4209,-0.4488,-1.2657,0.3883,-0.7849,-1.9881,-0.9436,-2.1057,1.2766,-1.0752,-0.9515,-0.2544,-0.6258,-1.2236,-0.2938,-1.1012,-0.9414,-0.3131,0.509
1ax0,-1.4682,0.0645,-3.2701,-1.101,-1.1656,-1.2152,-1.2657,0.8536,-1.3979,-0.891,0.3113,-0.2134,1.3586,-0.6737,-0.4632,-0.7392,0.7033,0.4711,-0.8583,-0.1858,-0.9414,-0.3131,-0.1057
