%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 13 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.292535588387621e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943983e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.07230332739734464
%.likelihood.variance: 2.319641150313063
%loglikelihood: -1079.5935889670752
%RMSE:1.831
%Pearson_correlation_coefficient:0.595,P-value:0.000
%Spearman_correlation_coefficient:0.616,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.3271,0.0721,0.0269,0.1017,0.3195,-0.7492,-0.7561,0.0022,0.8882,0.6034,0.6334,0.6966,-0.7115,0.9298,0.015,0.3838,1.0242,0.3981,-0.8272,0.26,1.4774,-0.6311,1.4584
1a30,-1.7468,0.0942,-2.0731,-0.0928,-0.3779,-2.0404,-0.4392,3.4804,-1.2413,-0.0041,0.2096,0.3849,-0.2177,0.959,0.2277,0.867,1.691,0.9711,-0.8272,0.7206,-0.3578,-0.6311,-0.7503
1a69,-0.6571,0.0267,-1.0731,-0.3263,-0.6305,-0.8596,-1.2254,-0.4977,-0.5761,-0.0593,-0.1894,-0.1481,0.4214,-0.7611,-0.018,-1.2924,0.2772,0.1116,-0.2463,0.26,-0.896,-0.388,-0.0141
1abf,-1.6505,0.0405,-0.9531,-1.0182,-1.2779,-0.8577,-0.9364,0.4571,-1.2413,-0.9152,0.7673,-1.953,1.5907,-0.8266,0.1033,-1.0961,0.286,0.1116,-0.8272,-0.6613,-0.896,-0.6311,-0.7503
1ai5,-1.5835,0.0351,-2.6531,-0.9439,-1.1543,-0.2055,-0.9907,0.464,-0.0554,-1.1361,-0.9557,-0.7854,0.3488,0.955,-0.9157,0.0043,-0.7423,-0.7479,-0.8272,-0.6613,-0.4213,-0.6311,-0.7503
1ajp,-1.7335,0.0236,-4.1431,-1.074,-1.2111,-0.3613,-0.4609,0.4304,-0.5362,-1.219,-0.8982,-0.7586,0.4941,0.955,-1.0952,-0.307,-0.0542,-0.1749,-0.8272,-0.8917,-0.896,-0.388,-0.7503
1ajq,-1.7101,0.0215,-2.0631,-1.3599,-1.3557,-0.1575,-0.7446,0.1014,-0.5771,-1.2742,-0.5777,-0.9017,1.1332,0.9547,-0.8708,-0.3397,-0.7423,-0.7479,-0.8272,-1.3523,-0.6587,-0.6311,-0.7503
1apw,0.1339,0.2007,1.6269,0.5435,0.4961,0.3272,0.0377,4.9949,-1.2413,0.5481,1.1129,1.7138,0.0656,-0.8654,-0.215,1.6344,0.3652,0.1116,-0.8272,0.26,1.2571,-0.6311,-0.7503
1avn,-1.9106,0.0488,-2.4731,-1.8999,-1.2828,-0.4228,-1.2254,0.1958,-0.7005,-2.1025,-1.0306,-2.0815,1.1332,-1.1601,-0.89,-0.291,-0.6892,-1.3209,-0.2463,-1.122,-0.896,-0.388,0.7222
1ax0,-1.5054,0.0282,-3.2431,-1.0415,-1.0598,-1.1347,-1.2254,0.5916,-1.2413,-0.9705,0.2112,-0.2175,1.2058,-0.7611,-0.4747,-0.7691,0.6436,0.3981,-0.8272,-0.2007,-0.896,-0.388,-0.0141
