%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 15 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.317347829153883e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944013e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.08824249323851237
%.likelihood.variance: 2.4322586922329457
%loglikelihood: -1375.7181598387565
%RMSE:1.810
%Pearson_correlation_coefficient:0.625,P-value:0.000
%Spearman_correlation_coefficient:0.639,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.4366,0.0610,-0.1610,0.0779,0.3565,-0.7452,-0.776,-0.038,0.9833,0.5613,0.62,0.7125,-0.7868,0.9121,0.0171,0.4128,1.0113,0.3447,-0.7987,0.225,1.7005,-0.6253,1.2206
1a30,-1.6979,0.0815,-2.2610,-0.1186,-0.3755,-2.0367,-0.4391,3.2193,-1.3082,-0.0023,0.2135,0.3869,-0.2479,0.9411,0.2143,0.9133,1.6586,0.861,-0.7987,0.6503,-0.3274,-0.6253,-0.6852
1a69,-0.6321,0.0225,-1.2610,-0.3543,-0.6406,-0.8556,-1.2749,-0.5062,-0.5924,-0.0536,-0.1692,-0.1697,0.4495,-0.7717,-0.0136,-1.3235,0.2861,0.0865,-0.2599,0.225,-0.9222,-0.4098,-0.0499
1abf,-1.4206,0.0343,-1.1410,-1.053,-1.3201,-0.8538,-0.9677,0.3881,-1.3082,-0.8478,0.7484,-2.0547,1.7256,-0.8369,0.0989,-1.1202,0.2947,0.0865,-0.7987,-0.6257,-0.9222,-0.6253,-0.6852
1ai5,-1.6571,0.0320,-2.8410,-0.978,-1.1904,-0.2014,-1.0255,0.3945,-0.032,-1.0527,-0.9043,-0.8353,0.3703,0.9371,-0.8463,0.0196,-0.7036,-0.688,-0.7987,-0.6257,-0.3976,-0.6253,-0.6852
1ajp,-1.5589,0.0200,-4.3310,-1.1094,-1.2499,-0.3572,-0.4621,0.363,-0.5495,-1.1296,-0.8492,-0.8073,0.5288,0.9371,-1.0128,-0.3028,-0.0356,-0.1716,-0.7987,-0.8384,-0.9222,-0.4098,-0.6852
1ajq,-1.5462,0.0196,-2.2510,-1.3981,-1.4017,-0.1533,-0.7638,0.0549,-0.5934,-1.1808,-0.5417,-0.9568,1.2262,0.9368,-0.8046,-0.3367,-0.7036,-0.688,-0.7987,-1.2637,-0.6599,-0.6253,-0.6852
1apw,0.4420,0.1653,1.4390,0.5241,0.5419,0.3315,0.068,4.6377,-1.3082,0.5101,1.0799,1.7749,0.0612,-0.8756,-0.1963,1.7082,0.3716,0.0865,-0.7987,0.225,1.457,-0.6253,-0.6852
1avn,-1.6279,0.0416,-2.6610,-1.9435,-1.3252,-0.4187,-1.2749,0.1433,-0.7263,-1.9494,-0.9761,-2.1889,1.2262,-1.1691,-0.8224,-0.2862,-0.652,-1.2043,-0.2599,-1.051,-0.9222,-0.4098,0.5853
1ax0,-1.2358,0.0249,-3.4310,-1.0766,-1.0911,-1.1308,-1.2749,0.514,-1.3082,-0.899,0.215,-0.2422,1.3055,-0.7717,-0.4372,-0.7814,0.6418,0.3447,-0.7987,-0.2004,-0.9222,-0.4098,-0.0499
1axz,-1.8469,0.0311,-3.3610,-1.3345,-1.3153,-1.1759,-1.2749,0.4017,-1.3082,-1.0527,0.1742,-2.0367,1.6939,-0.7717,-0.681,-1.3235,0.6287,0.3447,-0.7987,-0.413,-0.9222,-0.4098,-0.6852
1b11,-0.0522,0.0462,0.8290,0.1714,0.5098,0.5117,0.0813,-0.0388,0.9833,-0.6172,0.3517,0.8637,-0.8027,-0.2127,-0.2269,-0.5103,0.3341,0.0865,-0.2803,0.0123,2.2953,-0.6253,-0.6852
1b39,-0.3110,0.0569,0.3590,0.7211,0.1298,-0.1272,-1.2749,-0.6156,-0.9044,0.8431,0.8141,-0.202,0.1959,1.3575,1.6721,-1.3235,0.0007,2.1519,2.7918,2.139,-0.9222,-0.4098,-0.6852
1b7h,0.7414,0.1054,1.4590,0.7671,0.1483,-1.3162,0.4396,3.8169,-1.3082,1.2018,1.7698,0.7616,0.5288,0.9163,0.9835,0.4146,1.111,-0.1716,-0.7987,0.225,-0.0715,4.5459,-0.0499
1b8o,-0.1027,0.0255,4.0790,-0.243,-0.5086,-1.1215,-1.2749,-0.3703,-0.3988,-0.1304,0.4145,-0.0782,0.505,-0.8098,-0.5923,-1.0183,0.6484,-0.1716,-0.2599,0.0123,-0.9222,0.883,0.5853
1b9j,0.7894,0.1038,-0.6010,0.7767,0.13,-1.3614,0.7039,3.8774,-1.3082,1.1762,2.0028,0.7859,0.5288,0.9163,0.8638,0.4146,1.111,-0.1716,-0.7987,0.225,-0.3274,4.3305,-0.0499
1bcu,-0.8738,0.0265,-3.2810,-0.9386,-0.7272,0.6341,0.0798,-0.3677,0.0464,-1.1296,-1.0486,-1.8543,0.0691,-0.7159,-1.2677,-0.2286,-0.603,-1.2043,-0.2599,-1.051,-0.3976,-0.6253,-0.6852
1bma,0.5829,0.0364,-1.9710,0.3267,0.7794,1.2508,0.3307,0.2647,0.7898,0.5869,-0.4668,0.9827,-0.8106,0.0718,-0.1378,0.317,-0.6566,-0.4298,-0.3022,-0.2004,2.1033,-0.6253,-0.0499
1bra,-0.8704,0.0521,-4.7410,-1.4149,-1.2913,-0.4322,-0.733,0.3291,-0.1624,-1.1552,-1.2631,-2.1803,0.8458,-1.7776,-0.7459,-1.3235,-1.3508,-1.2043,-0.7987,-1.2637,-0.1354,-0.6253,1.2206
1bxo,1.2152,0.0646,3.4390,1.7105,1.4692,0.6462,0.3026,0.4886,-0.1778,1.9704,0.7443,1.2232,-0.8423,0.0322,0.2562,1.593,0.3473,1.1192,0.7067,1.0757,1.9113,-0.6253,-0.6852
1c84,-1.2452,0.0252,-1.5610,-0.6778,-0.7503,-0.5135,-0.25,-0.0632,0.0311,-0.0792,0.2259,-0.5043,-0.4064,0.8817,0.1928,-1.0484,0.2908,0.0865,-0.7987,-0.413,0.1269,-0.1944,-0.0499
1d7j,-1.6894,0.0270,-3.2610,-1.9665,-1.5652,-0.1793,-0.9677,1.1623,-1.3082,-1.8726,-1.0356,-0.723,1.5908,-0.746,-1.3581,-0.3453,-1.0169,-0.688,-0.7987,-1.2637,-0.9222,-0.6253,-0.6852
