%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 15 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.478924273779673e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944206e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.08510482909664373
%.likelihood.variance: 2.2531574224560234
%loglikelihood: -2357.4981384353687
%RMSE:1.795
%Pearson_correlation_coefficient:0.614,P-value:0.000
%Spearman_correlation_coefficient:0.634,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.0843,0.0315,-0.0037,0.113,0.3419,-0.6461,-0.7374,0.021,0.9846,0.6372,0.6476,0.7412,-0.767,1.008,0.0069,0.4221,0.8787,0.3735,-0.8439,0.2298,1.5871,-0.641,1.2989
1a30,-1.8385,0.0406,-2.1037,-0.0888,-0.3859,-1.8682,-0.4099,3.4431,-1.2643,0.0334,0.2293,0.4306,-0.2514,1.037,0.1559,0.9159,1.4748,0.9141,-0.8439,0.6746,-0.3432,-0.641,-0.6805
1a69,-0.6990,0.0113,-1.1037,-0.3309,-0.6495,-0.7506,-1.2225,-0.4709,-0.5618,-0.0215,-0.1644,-0.1005,0.416,-0.6768,-0.0163,-1.2909,0.2108,0.1032,-0.2522,0.2298,-0.9094,-0.4099,-0.0207
1abf,-1.6910,0.0161,-0.9837,-1.0487,-1.3251,-0.7489,-0.9238,0.4686,-1.2643,-0.8723,0.7797,-1.8988,1.6369,-0.7421,0.0687,-1.0903,0.2187,0.1032,-0.8439,-0.66,-0.9094,-0.641,-0.6805
1ai5,-1.9088,0.0187,-2.6837,-0.9716,-1.1962,-0.1316,-0.9799,0.4754,-0.0119,-1.0919,-0.9206,-0.7355,0.3401,1.033,-0.6456,0.0342,-0.7007,-0.7077,-0.8439,-0.66,-0.4101,-0.641,-0.6805
1ajp,-1.7177,0.0116,-4.1737,-1.1066,-1.2554,-0.279,-0.4322,0.4423,-0.5197,-1.1742,-0.8639,-0.7087,0.4918,1.033,-0.7714,-0.2838,-0.0855,-0.1671,-0.8439,-0.8824,-0.9094,-0.4099,-0.6805
1ajq,-1.7115,0.0103,-2.0937,-1.4032,-1.4064,-0.0861,-0.7256,0.1186,-0.5628,-1.2291,-0.5476,-0.8514,1.1592,1.0327,-0.6141,-0.3173,-0.7007,-0.7077,-0.8439,-1.3273,-0.6598,-0.641,-0.6805
1apw,0.5880,0.0952,1.5963,0.5714,0.5262,0.3726,0.0831,4.9333,-1.2643,0.5823,1.1207,1.7548,0.0444,-0.7808,-0.1544,1.7002,0.2895,0.1032,-0.8439,0.2298,1.3554,-0.641,-0.6805
1avn,-2.2530,0.0218,-2.5037,-1.9634,-1.3302,-0.3372,-1.2225,0.2114,-0.6932,-2.0524,-0.9945,-2.0269,1.1592,-1.0744,-0.6276,-0.2675,-0.6532,-1.2483,-0.2522,-1.1048,-0.9094,-0.4099,0.6391
1ax0,-1.4496,0.0127,-3.2737,-1.0729,-1.0975,-1.011,-1.2225,0.6009,-1.2643,-0.9272,0.231,-0.1696,1.235,-0.6768,-0.3365,-0.7561,0.5384,0.3735,-0.8439,-0.2151,-0.9094,-0.4099,-0.0207
1axz,-2.1693,0.0136,-3.2037,-1.3378,-1.3205,-1.0537,-1.2225,0.4829,-1.2643,-1.0919,0.189,-1.8816,1.6066,-0.6768,-0.5207,-1.2909,0.5263,0.3735,-0.8439,-0.4375,-0.9094,-0.4099,-0.6805
1b11,0.1398,0.0220,0.9863,0.2091,0.4943,0.5431,0.096,0.0201,0.9846,-0.6253,0.3716,0.8855,-0.7822,-0.1175,-0.1775,-0.4886,0.255,0.1032,-0.2747,0.0073,2.1533,-0.641,-0.6805
1b39,-0.4228,0.0398,0.5163,0.7737,0.1165,-0.0614,-1.2225,-0.5858,-0.8681,0.939,0.8473,-0.1313,0.1733,1.4536,1.2576,-1.2909,-0.0521,2.2656,3.0992,2.2316,-0.9094,-0.4099,-0.6805
1b7h,1.4943,0.0747,1.6163,0.821,0.1349,-1.1864,0.4444,4.0709,-1.2643,1.3233,1.8305,0.7881,0.4918,1.0122,0.7372,0.4239,0.9705,-0.1671,-0.8439,0.2298,-0.0997,4.9065,-0.0207
1b8o,0.0205,0.0123,4.2363,-0.2166,-0.5183,-1.0022,-1.2225,-0.3281,-0.3719,-0.1039,0.4362,-0.0131,0.4691,-0.715,-0.4536,-0.9898,0.5445,-0.1671,-0.2522,0.0073,-0.9094,0.977,0.6391
1b9j,1.5131,0.0735,-0.4437,0.8309,0.1167,-1.2292,0.7014,4.1345,-1.2643,1.2958,2.0703,0.8113,0.4918,1.0122,0.6467,0.4239,0.9705,-0.1671,-0.8439,0.2298,-0.3432,4.6753,-0.0207
1bcu,-1.0717,0.0129,-3.1237,-0.9311,-0.7356,0.6589,0.0946,-0.3254,0.0651,-1.1742,-1.0691,-1.7076,0.052,-0.621,-0.964,-0.2107,-0.6081,-1.2483,-0.2522,-1.1048,-0.4101,-0.641,-0.6805
1bma,0.9212,0.0205,-1.8137,0.3687,0.7624,1.2425,0.3386,0.339,0.7947,0.6646,-0.4705,0.999,-0.7898,0.1671,-0.1102,0.3276,-0.6574,-0.4374,-0.2987,-0.2151,1.9706,-0.641,-0.0207
1bra,-1.3503,0.0272,-4.5837,-1.4204,-1.2965,-0.35,-0.6957,0.4067,-0.1399,-1.2017,-1.2897,-2.0187,0.7952,-1.6833,-0.5697,-1.2909,-1.2968,-1.2483,-0.8439,-1.3273,-0.1604,-0.641,1.2989
1bxo,1.7416,0.0351,3.5963,1.7901,1.4483,0.6704,0.3112,0.5743,-0.1549,2.1466,0.7755,1.2285,-0.8201,0.1276,0.1876,1.5865,0.2671,1.1844,0.8093,1.1195,1.7878,-0.641,-0.6805
