%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 15 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.440272502402357e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944174e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.08933282523872611
%.likelihood.variance: 2.329351564738193
%loglikelihood: -2193.556605497872
%RMSE:1.799
%Pearson_correlation_coefficient:0.621,P-value:0.000
%Spearman_correlation_coefficient:0.639,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,0.1199,0.0412,-0.1027,0.0946,0.3321,-0.6874,-0.7386,-0.0072,0.9978,0.6023,0.5873,0.7187,-0.7836,0.9841,0.0167,0.4068,0.9096,0.3443,-0.8089,0.2243,1.6379,-0.6449,1.4102
1a30,-1.7245,0.0515,-2.2027,-0.1002,-0.3741,-1.9548,-0.4034,3.3941,-1.2732,0.0288,0.1943,0.4002,-0.2675,1.0135,0.218,0.9046,1.5178,0.8623,-0.8089,0.6595,-0.3505,-0.6449,-0.7427
1a69,-0.7719,0.0137,-1.2027,-0.3341,-0.6299,-0.7958,-1.2349,-0.4961,-0.5637,-0.0234,-0.1757,-0.1443,0.4005,-0.7213,-0.0146,-1.32,0.2281,0.0853,-0.2394,0.2243,-0.9337,-0.4204,-0.025
1abf,-1.4265,0.0191,-1.0827,-1.0272,-1.2854,-0.794,-0.9293,0.4377,-1.2732,-0.8316,0.7114,-1.988,1.6225,-0.7874,0.1002,-1.1178,0.2362,0.0853,-0.8089,-0.6462,-0.9337,-0.6449,-0.7427
1ai5,-1.7909,0.0188,-2.7827,-0.9528,-1.1604,-0.1539,-0.9867,0.4445,-0.0084,-1.0402,-0.8863,-0.7953,0.3246,1.0095,-0.8645,0.0158,-0.7019,-0.6917,-0.8089,-0.6462,-0.4194,-0.6449,-0.7427
1ajp,-1.6376,0.0126,-4.2727,-1.0831,-1.2178,-0.3067,-0.4263,0.4115,-0.5212,-1.1184,-0.833,-0.7679,0.4764,1.0095,-1.0344,-0.3049,-0.0742,-0.1737,-0.8089,-0.8638,-0.9337,-0.4204,-0.7427
1ajq,-1.4766,0.0106,-2.1927,-1.3695,-1.3643,-0.1067,-0.7265,0.0898,-0.5648,-1.1706,-0.5358,-0.9141,1.1443,1.0091,-0.822,-0.3386,-0.7019,-0.6917,-0.8089,-1.299,-0.6765,-0.6449,-0.7427
1apw,0.5251,0.0982,1.4973,0.5372,0.5109,0.3691,0.101,4.8752,-1.2732,0.5502,1.0318,1.7578,0.0286,-0.8266,-0.2012,1.6952,0.3084,0.0853,-0.8089,0.2243,1.3992,-0.6449,-0.7427
1avn,-1.7593,0.0254,-2.6027,-1.9105,-1.2904,-0.3671,-1.2349,0.1821,-0.6964,-1.9527,-0.9558,-2.1194,1.1443,-1.1238,-0.8402,-0.2884,-0.6535,-1.2096,-0.2394,-1.0814,-0.9337,-0.4204,0.6926
1ax0,-1.1839,0.0151,-3.3727,-1.0506,-1.0646,-1.0659,-1.2349,0.5692,-1.2732,-0.8838,0.1958,-0.2151,1.2202,-0.7213,-0.447,-0.781,0.5624,0.3443,-0.8089,-0.2109,-0.9337,-0.4204,-0.025
