%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 15 iterations, b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH'
%.kernel.kernels[0].variance: 4.402514548355882e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65944138e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.06256846493831258
%.likelihood.variance: 2.483644392967685
%loglikelihood: -2039.6058829929607
%RMSE:1.812
%Pearson_correlation_coefficient:0.608,P-value:0.000
%Spearman_correlation_coefficient:0.633,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.0990,0.0420,-0.0282,0.0929,0.3704,-0.7166,-0.7238,0.0456,0.9999,0.5766,0.664,0.7631,-0.8079,0.9781,0.0024,0.4407,0.9039,0.3411,-0.7961,0.2378,1.6043,-0.6272,1.326
1a30,-1.4732,0.0563,-2.1282,-0.0972,-0.3533,-2.0039,-0.3921,3.7141,-1.2995,0.0187,0.2443,0.4448,-0.2819,1.0069,0.1727,0.9518,1.503,0.8438,-0.7961,0.6614,-0.3565,-0.6272,-0.6998
1a69,-0.8399,0.0154,-1.1282,-0.3254,-0.6154,-0.8267,-1.215,-0.4816,-0.5812,-0.032,-0.1507,-0.0994,0.3988,-0.695,-0.0241,-1.3326,0.2325,0.0898,-0.2444,0.2378,-0.9316,-0.3881,-0.0245
1abf,-1.4822,0.0200,-1.0082,-1.0018,-1.2871,-0.8249,-0.9125,0.5255,-1.2995,-0.8181,0.7965,-1.9421,1.6441,-0.7598,0.073,-1.125,0.2405,0.0898,-0.7961,-0.6093,-0.9316,-0.6272,-0.6998
1ai5,-1.5489,0.0216,-2.7082,-0.9292,-1.1589,-0.1747,-0.9694,0.5328,-0.019,-1.0209,-0.9095,-0.7501,0.3214,1.003,-0.7431,0.0391,-0.6837,-0.6642,-0.7961,-0.6093,-0.4244,-0.6272,-0.6998
1ajp,-1.4911,0.0141,-4.1982,-1.0564,-1.2178,-0.3299,-0.4147,0.4972,-0.5382,-1.097,-0.8526,-0.7226,0.4761,1.003,-0.8868,-0.2902,-0.0653,-0.1616,-0.7961,-0.8211,-0.9316,-0.3881,-0.6998
1ajq,-1.5176,0.0134,-2.1182,-1.3359,-1.3679,-0.1268,-0.7118,0.1503,-0.5823,-1.1477,-0.5352,-0.8688,1.1568,1.0026,-0.7071,-0.3248,-0.6837,-0.6642,-0.7961,-1.2447,-0.678,-0.6272,-0.6998
1apw,0.3505,0.1200,1.5718,0.5249,0.5536,0.3565,0.1071,5.3116,-1.2995,0.5259,1.1387,1.8016,0.0197,-0.7983,-0.1819,1.7637,0.3116,0.0898,-0.7961,0.2378,1.3689,-0.6272,-0.6998
1avn,-1.8559,0.0267,-2.5282,-1.8638,-1.2922,-0.3912,-1.215,0.2498,-0.7156,-1.9084,-0.9837,-2.0734,1.1568,-1.0899,-0.7225,-0.2733,-0.6359,-1.1669,-0.2444,-1.0329,-0.9316,-0.3881,0.6508
1ax0,-1.3412,0.0148,-3.2982,-1.0246,-1.0608,-1.101,-1.215,0.6673,-1.2995,-0.8688,0.2459,-0.1702,1.2341,-0.6951,-0.3899,-0.7791,0.5618,0.3411,-0.7961,-0.1858,-0.9316,-0.3881,-0.0245
1axz,-1.9835,0.0173,-3.2282,-1.2743,-1.2825,-1.1459,-1.215,0.5408,-1.2995,-1.0209,0.2038,-1.9245,1.6131,-0.6951,-0.6004,-1.3326,0.5496,0.3411,-0.7961,-0.3976,-0.9316,-0.3881,-0.6998
1b11,-0.2160,0.0312,0.9618,0.1834,0.5219,0.5361,0.1202,0.0447,0.9999,-0.5898,0.387,0.9109,-0.8234,-0.1396,-0.2083,-0.5021,0.277,0.0898,-0.2654,0.026,2.1794,-0.6272,-0.6998
1b39,-0.7856,0.0428,0.4918,0.7156,0.1462,-0.1007,-1.215,-0.6049,-0.8944,0.8555,0.8643,-0.1309,0.1512,1.4207,1.4313,-1.3326,-0.0317,2.1004,2.8806,2.1438,-0.9316,-0.3881,-0.6998
1b7h,1.3055,0.1131,1.5918,0.7601,0.1646,-1.2858,0.473,4.3872,-1.2995,1.2105,1.8508,0.8111,0.4761,0.9822,0.8367,0.4425,0.9961,-0.1616,-0.7961,0.2378,-0.1091,5.1108,-0.0245
1b8o,-0.0987,0.0163,4.2118,-0.2176,-0.4849,-1.0918,-1.215,-0.3286,-0.387,-0.1081,0.4519,-0.0099,0.4529,-0.7329,-0.5237,-1.021,0.5679,-0.1616,-0.2444,0.026,-0.9316,1.0464,0.6508
1b9j,1.4008,0.1122,-0.4682,0.7694,0.1464,-1.3308,0.7332,4.4553,-1.2995,1.1852,2.0914,0.8349,0.4761,0.9822,0.7334,0.4425,0.9961,-0.1616,-0.7961,0.2378,-0.3565,4.8718,-0.0245
1bcu,-0.9041,0.0179,-3.1482,-0.891,-0.701,0.6581,0.1187,-0.3257,0.0598,-1.097,-1.0584,-1.7462,0.0275,-0.6396,-1.1069,-0.2144,-0.5906,-1.1669,-0.2444,-1.0329,-0.4244,-0.6272,-0.6998
