%Gaussian process regression with a Gaussian likelihood
%model: gpr, kernel: sum
Optimization success: True in 13 iterations, b'CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL'
%.kernel.kernels[0].variance: 4.255112251750466e-06
%.kernel.kernels[0].lengthscales: [4.13160447e+02 2.24585695e+04 1.10353569e+04 2.67031700e+03 3.05050898e+02 8.39384968e+02 1.23834292e+03 6.71884050e+03 1.25873608e+04 1.65943946e-03 1.11855117e+03 1.11012230e+03 2.32240972e+04 2.18262978e+04 4.01639348e-02 6.65786102e+01 2.96995688e+02 6.60301091e+01 3.06940999e-05 2.70215813e+04]
%.kernel.kernels[1].variance: 0.05774582993433093
%.likelihood.variance: 2.5632118825237424
%loglikelihood: -245.4771833951504
%RMSE:1.883
%Pearson_correlation_coefficient:0.573,P-value:0.000
%Spearman_correlation_coefficient:0.600,P-value:0.000
%%%%%%PREDICTIONS%%%%%
name,f_pred_mean,f_pred_var,y_true,vina_gauss2,BertzCT,MolLogP,PEOE_VSA7,BalabanJ,SMR_VSA7,as_flex_all,vina_hydrogen,MaxAbsEStateIndex,HallKierAlpha,MaxAbsPartialCharge,vina_repulsion,PEOE_VSA8,PEOE_VSA1,lig_OA,PEOE_VSA3,NOCount,PEOE_VSA6,cc_A.HD_4,cc_N.N_4
10gs,-0.7872,0.1773,-0.5063,-0.1099,0.2213,-0.8403,-0.9501,0.0884,0.8443,0.4302,0.5392,0.6641,-0.5904,0.9096,-0.0725,0.195,1.0014,0.413,-0.8628,0.172,1.3958,-0.6766,1.0001
1a30,-1.7016,0.3547,-2.6063,-0.2979,-0.4846,-2.2144,-0.6178,4.0642,-1.3157,-0.1377,0.1281,0.3571,-0.1099,0.9363,0.1508,0.6828,1.6858,1.0313,-0.8628,0.6108,-0.3661,-0.6766,-0.6376
1a69,-1.0057,0.1159,-1.6063,-0.5235,-0.7402,-0.9578,-1.4422,-0.483,-0.6409,-0.1894,-0.2589,-0.1678,0.5118,-0.642,-0.1072,-1.4973,0.2345,0.1039,-0.3465,0.172,-0.8829,-0.4249,-0.0917
1abf,-1.7508,0.1515,-1.4863,-1.1921,-1.3955,-0.9558,-1.1391,0.6085,-1.3157,-0.9896,0.6691,-1.9451,1.6494,-0.7021,0.0202,-1.2992,0.2436,0.1039,-0.8628,-0.7055,-0.8829,-0.6766,-0.6376
1ai5,-1.6908,0.1004,-3.1863,-1.1203,-1.2704,-0.2617,-1.1961,0.6164,-0.1127,-1.1961,-1.0024,-0.7954,0.4412,0.9327,-1.0495,-0.1882,-0.812,-0.8236,-0.8628,-0.7055,-0.4271,-0.6766,-0.6376
1ajp,-1.5112,0.0815,-4.6763,-1.246,-1.3278,-0.4275,-0.6404,0.5779,-0.6005,-1.2736,-0.9466,-0.7689,0.5825,0.9326,-1.2379,-0.5025,-0.1057,-0.2053,-0.8628,-0.9249,-0.8829,-0.4249,-0.6376
1ajq,-1.6705,0.0842,-2.5963,-1.5223,-1.4742,-0.2106,-0.938,0.2018,-0.6419,-1.3252,-0.6357,-0.9099,1.2043,0.9323,-1.0023,-0.5355,-0.812,-0.8236,-0.8628,-1.3637,-0.655,-0.6766,-0.6376
1apw,-0.5285,0.8263,1.0937,0.317,0.4001,0.3053,-0.1176,5.7954,-1.3157,0.3785,1.0043,1.6658,0.1656,-0.7378,-0.314,1.4576,0.3249,0.1039,-0.8628,0.172,1.1843,-0.6766,-0.6376
1avn,-1.8165,0.1526,-3.0063,-2.0441,-1.4004,-0.4929,-1.4422,0.3097,-0.7671,-2.0996,-1.075,-2.0717,1.2043,-1.0082,-1.0225,-0.4864,-0.7575,-1.4419,-0.3465,-1.1443,-0.8829,-0.4249,0.4542
1ax0,-1.7012,0.1333,-3.7763,-1.2146,-1.1747,-1.2506,-1.4422,0.7622,-1.3157,-1.0412,0.1297,-0.2361,1.2749,-0.642,-0.5866,-0.969,0.6107,0.413,-0.8628,-0.2668,-0.8829,-0.4249,-0.0917
